id,name,char_race_id,npc_grade_id,npc_kind_id,level,npc_template_id,equip_bodies_id,equip_cloths_id,equip_weapons_id,model_id,faction_id,skill_trainer,ai_file_id,merchant,npc_nickname_id,auctioneer,show_name_tag,visible_to_creator_only,no_exp,pet_item_id,base_skill_id,track_friendship,priest,comment1,npc_tendency_id,blacksmith,teleporter,opacity,ability_changer,scale,comment2,comment3,sight_range_scale,sight_fov_scale,milestone_id,attack_start_range_scale,aggression,exp_multiplier,exp_adder,stabler,accept_aggro_link,recruiting_battle_field_id,return_distance,npc_ai_param_id,non_pushable_by_actor,banker,aggro_link_special_rule_id,aggro_link_help_dist,aggro_link_sight_check,expedition,honor_point,trader,aggro_link_special_guard,aggro_link_special_ignore_npc_attacker,comment_wear,absolute_return_distance,repairman,activate_ai_always,so_state,specialty,sound_pack_id,specialty_coin_id,use_range_mod,npc_posture_set_id,mate_equip_slot_pack_id,mate_kind_id,engage_combat_give_quest_id,total_custom_id,no_apply_total_custom,base_skill_strafe,base_skill_delay,npc_interaction_set_id,use_abuser_list,return_when_enter_housing_area,look_converter,use_ddcms_mount_skill,crowd_effect
9160,4단계 꽝,1,1,1,15,9,,520,,323,115,f,15,f,0,f,t,f,f,,2,f,f,,3,f,f,1.0,f,4.0,test,,0.7,1.0,3,0.6,t,1.0,0,f,f,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,406,,t,0,,,,,f,t,0.0,,t,f,f,f,t
9161,1단계 몬스터,1,1,1,20,9,,520,,503,115,f,15,f,0,f,t,f,f,,2,f,f,,3,f,f,1.0,f,0.5,긴 모래톱,,0.7,1.0,3,0.6,t,1.0,0,f,f,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,81,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
9162,2단계 몬스터,1,1,1,20,9,,520,,503,115,f,15,f,0,f,t,f,f,,2,f,f,,3,f,f,1.0,f,1.0,긴 모래톱,,0.7,1.0,3,0.6,t,1.0,0,f,f,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
9163,3단계 몬스터,1,1,1,20,9,,520,,503,115,f,15,f,0,f,t,f,f,,2,f,f,,3,f,f,1.0,f,2.0,긴 모래톱,,0.7,1.0,3,0.6,t,1.0,0,f,f,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,80,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
9164,4단계 몬스터,1,1,1,20,9,,520,,503,115,f,15,f,0,f,t,f,f,,2,f,f,,3,f,f,1.0,f,2.5,긴 모래톱,,0.7,1.0,3,0.6,t,1.0,0,f,f,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,80,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
9165,대박 황금게,1,1,1,25,9,,520,,215,115,f,15,f,0,f,t,f,f,,2,f,f,,3,f,f,1.0,f,3.0,긴 모래톱,,0.7,1.0,3,0.6,t,1.0,0,f,f,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,80,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
9166,대박 황금게,1,1,1,25,9,,520,,215,115,f,15,f,0,f,t,f,f,,2,f,f,,3,f,f,1.0,f,3.0,긴 모래톱,,0.7,1.0,3,0.6,t,1.0,0,f,f,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,80,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
9167,대박 황금게,1,1,1,25,9,,520,,215,115,f,15,f,0,f,t,f,f,,2,f,f,,3,f,f,1.0,f,3.0,긴 모래톱,,0.7,1.0,3,0.6,t,1.0,0,f,f,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,80,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
9168,대박 황금게,1,1,1,25,9,,520,,215,115,f,15,f,0,f,t,f,f,,2,f,f,,3,f,f,1.0,f,3.0,긴 모래톱,,0.7,1.0,3,0.6,t,1.0,0,f,f,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,80,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
9169,강인한 거대 검은 전갈,1,7,5,50,9,,,,577,115,f,20,f,0,f,t,f,f,,2,f,f,타워디펜스 이벤트,2,f,f,1.0,f,1.4,하슬라,버려진 훈련소,1.0,1.0,3,1.0,t,1.0,0,f,t,0,50.0,3090,f,f,2,6.0,f,f,0,f,f,f,,150.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,f
9170,강인한 거대 검은 전갈,1,7,5,50,9,,,,577,115,f,20,f,0,f,t,f,f,,2,f,f,타워디펜스 이벤트,2,f,f,1.0,f,1.8,하슬라,버려진 훈련소,1.0,1.0,3,1.0,t,1.0,0,f,t,0,50.0,3091,f,f,2,6.0,f,f,0,f,f,f,,150.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,f
9171,긴 모래톱 가시부리새,0,1,2,38,9,,520,,414,115,f,13,f,0,f,t,f,f,,2,f,f,,2,f,f,1.0,f,1.3,긴 모래톱,긴 모래톱 해안 전역,0.7,1.0,3,0.6,f,1.0,0,f,f,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,0,t,0,,,0,,f,t,0.0,,t,f,f,f,t
9172,시모네타 트리스테,1,1,1,45,9,,194,,11,164,f,15,f,0,f,t,f,t,,2,f,f,,1,f,f,1.0,f,1.0,긴 모래톱,군주의 사냥터,0.7,1.0,3,0.6,f,1.0,0,f,f,0,50.0,2531,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,151,,,,,f,t,0.0,,t,f,f,f,t
9173,베스푸치 트리스테,1,1,1,45,9,,190,291,10,164,f,15,f,0,f,t,f,t,,2,f,f,,1,f,f,1.0,f,1.0,긴 모래톱,군주의 사냥터,0.7,1.0,3,0.6,t,1.0,0,f,f,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,142,,,,735,f,t,0.0,,t,f,f,f,t
9174,서큐버스 연습용,0,1,4,15,9,,,,408,115,f,20,f,0,f,t,f,f,,2,f,f,연습용,,f,f,1.0,f,1.0,test,연습용,2.0,2.0,,2.0,t,1.0,0,f,t,0,100.0,1258,f,f,4,10.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
9178,토벌대 부관 버지니아,1,1,1,33,9,,1198,259,11,1,f,15,f,0,f,t,f,f,,2,f,f,사용,,f,f,1.0,f,1.0,instance_burntcastle_armory,불탄 성 인던 히에로니무스 처치 퀘스트 NPC (십자별 평원/시차일드 부두),1.0,1.0,,1.0,f,1.0,0,f,f,0,50.0,0,t,f,0,10.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,42,,,,933,f,t,0.0,,t,f,f,f,f
9180,토벌대 보급관 클라리사,1,1,1,33,9,,79,60,11,1,f,15,f,0,f,t,f,f,,2,f,f,사용,,f,f,1.0,f,1.0,instance_burntcastle_armory,불탄 성 인던 토큰 퀘스트 NPC  (십자별 평원/시차일드 부두),1.0,1.0,,1.0,f,1.0,0,f,f,0,50.0,0,t,f,0,10.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,15,,,,936,f,t,0.0,,t,f,f,f,f
9185,검은 꼬리 타레,0,1,11,5,9,,,,1049,2,f,26,f,0,f,t,f,t,19516,2,f,f,하리하란 전용 탈것,1,f,f,1.0,f,0.8,public,,1.0,1.0,3,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,1,7,,,f,t,0.0,,t,f,f,f,t
9186,흰 꼬리 타레,0,1,11,5,9,,,,1050,2,f,26,f,0,f,t,f,t,19517,2,f,f,하리하란 전용 탈것,1,f,f,1.0,f,0.8,public,,1.0,1.0,3,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,1,7,,,f,t,0.0,,t,f,f,f,t
9187,사로잡힌 포로,1,1,1,50,9,,,,10,143,f,15,f,0,f,t,f,f,,2,f,f,이니스테르/하디르의 농장,,f,f,1.0,f,1.0,이니스테르,하디르의 농장,1.0,1.0,3,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
9188,리치 연습용,0,1,3,15,9,,,196,1018,115,f,20,f,0,f,t,f,f,,2,f,f,연습용,2,f,f,1.0,f,1.0,test,연습용,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,1263,f,f,3,6.0,f,f,0,f,f,f,연습용,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
9189,심마니 부라만,5,1,1,15,9,,441,,18,109,f,15,f,0,f,t,f,t,,2,f,f,,1,f,f,1.0,f,1.0,마하데비,마하데비 입구,1.0,1.0,2,1.0,f,1.0,0,f,t,0,50.0,2532,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,106,,,,,f,t,0.0,,t,f,f,f,t
9190,카샤르마,5,1,1,19,9,,408,85,18,109,f,15,f,0,f,t,f,t,,2,f,f,,1,f,f,1.0,f,1.0,마하데비,마하데비 고개,1.0,1.0,2,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,34,,,,,f,t,0.0,,t,f,f,f,t
9191,라나야,5,1,1,19,9,,417,,18,109,f,15,f,0,f,t,f,t,,2,f,f,,1,f,f,1.0,f,1.0,마하데비,마하데비 고개,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,2533,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,106,,,,,f,t,0.0,,t,f,f,f,t
9192,빌루,5,1,1,15,9,,519,130,18,109,f,15,f,0,f,t,f,t,,2,f,f,,1,f,f,1.0,f,1.0,마하데비,탑의 도시 인근,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,208,,,,,f,t,0.0,,t,f,f,f,t
9193,경비병 오사마,5,1,1,15,9,,408,39,18,109,f,15,f,0,f,t,f,t,,2,f,f,,1,f,f,1.0,f,1.0,마하데비,탑의 도시 인근,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,63,,,0,,f,t,0.0,,t,f,f,f,t
9194,상인 아슐람,5,1,1,18,9,,510,,18,109,f,15,f,0,f,t,f,t,,2,f,f,,1,f,f,1.0,f,1.0,마하데비,탑의 도시,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
9195,아미르,5,1,1,18,9,,450,,18,109,f,15,f,0,f,t,f,t,,2,f,f,,1,f,f,1.0,f,1.0,마하데비,마하데비 항구,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,82,,,0,,f,t,0.0,,t,f,f,f,t
9196,조르반,5,1,1,18,9,,1420,,18,109,f,15,f,0,f,t,f,t,,2,f,f,,1,f,f,1.0,f,1.0,마하데비,마하데비 항구,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,16,,,,,f,t,0.0,,t,f,f,f,t
9197,아마타브,5,1,1,15,9,,513,130,18,109,f,15,f,0,f,t,f,t,,2,f,f,,1,f,f,1.0,f,1.0,마하데비,탑의 도시 인근,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,81,,,0,,f,t,0.0,,t,f,f,f,t
9198,물총고기,0,1,2,18,9,,,,409,115,f,13,f,0,f,t,f,f,,2,f,f,,2,f,f,1.0,f,1.0,마하데비,마하데비 항구,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,f,f,f,f,t
9199,사나운 송곳니 우두머리 카심,5,7,1,16,9,,594,236,18,115,f,19,f,0,f,t,f,f,,2,f,f,,8,f,f,1.0,f,1.2,마하데비,탑의 도시 인근,0.7,1.0,,0.7,t,1.0,0,f,t,0,50.0,1972,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,49,,,,,f,t,0.0,,t,f,f,f,t
9200,사나운 송곳니 밀수꾼,5,1,1,19,9,,596,235,18,115,f,15,f,0,f,t,f,f,,2,f,f,,2,f,f,1.0,f,1.0,마하데비,마하데비 고개,0.7,1.0,,0.7,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
9201,사나운 송곳니 밀렵꾼,5,1,1,16,9,,595,235,18,115,f,13,f,0,f,t,f,f,,2,f,f,,2,f,f,1.0,f,1.0,마하데비,탑의 도시 인근,0.7,1.0,,0.7,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
9202,타의 거인,1,1,15,50,9,,,,217,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
9203,김에릭,5,1,1,50,9,,,,10,143,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
9204,영혼의 점술가,0,1,1,1,9,,,,1038,2,f,15,f,0,f,t,f,t,,2,f,f,점술가의 상자에서 나타 납니다.,1,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
9205,거대 벌,0,1,2,35,9,,520,130,506,115,f,20,f,0,f,t,f,f,,2,f,f,,2,f,f,1.0,f,1.0,지옥 늪지대,악명의 골짜기,1.0,1.0,,1.0,t,1.0,0,f,f,0,50.0,1434,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
9206,거대 파수 벌,0,1,2,35,3,,520,130,506,115,f,20,f,0,f,t,f,f,,2,f,f,,2,f,f,1.0,f,2.0,지옥 늪지대,악명의 골짜기,1.0,1.0,,1.0,t,1.0,0,f,f,0,50.0,1435,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
9207,붉은머리 오크 전사,0,1,1,35,9,,520,21,141,115,f,20,f,0,f,t,f,f,,2,f,f,,2,f,f,1.0,f,1.0,지옥 늪지대,악명의 골짜기,1.0,1.0,,1.0,t,1.0,0,f,f,0,50.0,1311,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
9208,붉은머리 오크 주술사,0,1,1,35,2,,520,8,210,115,f,19,f,0,f,t,f,f,,15926,f,f,,2,f,f,1.0,f,1.0,지옥 늪지대,악명의 골짜기,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,1312,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
9209,붉은머리 오크 궁수,0,1,1,35,9,,520,72,208,115,f,21,f,0,f,t,f,f,,16002,f,f,,2,f,f,1.0,f,1.0,지옥 늪지대,악명의 골짜기,1.0,1.0,,1.0,t,1.0,0,f,f,0,50.0,1313,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
9210,붉은머리 오크 우두머리,0,2,1,36,1,,520,26,209,115,f,20,f,0,f,t,f,f,,2,f,f,,8,f,f,1.0,f,1.5,지옥 늪지대,악몽의 골짜기,1.0,1.0,,1.0,t,1.0,0,f,f,0,50.0,1314,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
9211,그림자 새끼 거미,0,6,2,35,9,,,130,613,115,f,13,f,0,f,t,f,f,,2,f,f,,2,f,f,1.0,f,1.0,지옥 늪지대,그림자 숲,1.0,1.0,,1.0,f,1.0,0,f,f,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
9212,거미 인간,0,1,1,35,9,,520,130,569,115,f,20,f,0,f,t,f,f,,2,f,f,,2,f,f,1.0,f,1.0,지옥 늪지대,그림자 숲,1.0,1.0,,1.0,t,1.0,0,f,f,0,50.0,1436,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,0,t,0,,,0,,f,t,0.0,,t,f,f,f,t
9213,독오른 도마뱀,0,1,2,36,9,,520,130,422,115,f,20,f,0,f,t,f,f,,2,f,f,,2,f,f,1.0,f,3.0,지옥 늪지대,그림자 숲,1.0,1.0,,1.0,t,1.0,0,f,f,0,50.0,1437,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,0,t,0,,,0,,f,t,0.0,,t,f,f,f,t
9214,푸른 도깨비불,0,1,5,36,9,,520,130,456,164,f,13,f,0,f,t,f,t,,2,f,f,,1,f,f,1.0,f,1.5,지옥 늪지대,,1.0,1.0,,1.0,f,1.0,0,f,f,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
9215,얼룩무늬 만드라고라,0,1,2,36,9,,520,130,1272,115,f,19,f,0,f,t,f,f,,2,f,f,,2,f,f,1.0,f,2.0,지옥 늪지대,그림자 숲,1.2,2.0,,0.1,t,1.0,0,f,f,0,50.0,1438,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
9216,라플레시아,0,1,13,36,9,,520,130,570,115,f,13,f,0,f,t,f,f,,2,f,f,,2,f,f,1.0,f,1.0,지옥 늪지대,저주받은 습지,1.0,1.0,,1.0,t,1.0,0,f,f,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,0,t,0,,,0,,f,t,0.0,,t,f,f,f,t
9217,사라세니아,0,1,13,36,9,,520,130,136,115,f,13,f,0,f,t,f,f,,2,f,f,,2,f,f,1.0,f,2.0,지옥 늪지대,저주받은 습지,1.0,1.0,,1.0,t,1.0,0,f,f,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,0,t,0,,,0,,f,t,0.0,,t,f,f,f,t
9218,점박이 파리지옥,0,1,13,36,9,,520,130,753,115,f,18,f,0,f,t,f,f,,2,f,f,,2,f,f,1.0,f,3.0,지옥 늪지대,저주받은 습지,1.0,1.0,,0.5,t,1.0,0,f,f,0,50.0,1321,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
9219,슬라임,0,1,5,36,9,,520,130,252,115,f,13,f,0,f,t,f,f,,2,f,f,,2,f,f,1.0,f,2.0,지옥 늪지대,저주받은 습지,1.0,1.0,,1.0,f,1.0,0,f,f,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,83,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
9220,도플갱어,0,1,4,36,9,,520,130,223,115,f,20,f,0,f,t,f,f,,2,f,f,,2,f,f,1.0,f,1.2,지옥 늪지대,저주받은 습지,1.0,1.0,,1.0,t,1.0,0,f,f,0,50.0,1381,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,0,t,0,,,0,,f,t,0.0,,t,f,f,f,t
9221,늪지 비홀더,0,1,4,36,9,,520,130,1006,115,f,20,f,0,f,t,f,f,,2,f,f,,2,f,f,1.0,f,3.0,지옥 늪지대,저주받은 습지,1.0,1.0,,1.0,t,1.0,0,f,f,0,50.0,1325,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,0,t,0,,,0,,f,t,0.0,,t,f,f,f,t
9222,임프,0,1,4,36,9,,520,130,396,115,f,13,f,0,f,t,f,f,,2,f,f,,2,f,f,1.0,f,2.0,지옥 늪지대,저주받은 습지,1.0,1.0,,1.0,t,1.0,0,f,f,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,0,t,0,,,0,,f,t,0.0,,t,f,f,f,t
9223,기워붙인 시체,0,1,3,36,9,,520,130,353,115,f,20,f,0,f,t,f,f,,2,f,f,,2,f,f,1.0,f,1.0,지옥 늪지대,저주받은 습지,1.0,1.0,,1.0,t,1.0,0,f,f,0,50.0,1326,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
9224,익사체,0,1,3,36,9,,520,130,310,115,f,13,f,0,f,t,f,f,,2,f,f,,2,f,f,1.0,f,1.5,지옥 늪지대,저주받은 습지,1.0,1.0,,1.0,t,1.0,0,f,f,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,0,t,0,,,0,,f,t,0.0,,t,f,f,f,t
9225,흡혈귀,0,1,4,36,9,,520,130,554,115,f,20,f,0,f,t,f,f,,2,f,f,,2,f,f,1.0,f,1.5,지옥 늪지대,저주받은 습지,1.0,1.0,,1.0,t,1.0,0,f,f,0,50.0,1327,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
9226,베히모스,0,1,2,36,9,,520,130,551,115,f,20,f,0,f,t,f,f,,2,f,f,,2,f,f,1.0,f,1.0,지옥 늪지대,무자비한 수렁,1.0,1.0,,1.0,t,1.2,0,f,f,0,50.0,1328,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
9227,뱀잡이 오랑우탄,0,1,2,36,9,,520,130,578,115,f,13,f,0,f,t,f,f,,2,f,f,,2,f,f,1.0,f,1.0,지옥 늪지대,무자비한 수렁,1.0,1.0,,1.0,t,1.0,0,f,f,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,0,t,0,,,0,,f,t,0.0,,t,f,f,f,t
9228,황금바다 해적단 선원,0,1,1,37,9,,274,150,10,115,f,15,f,0,f,t,f,f,,2,f,f,,2,f,f,1.0,f,1.0,지옥 늪지대,해적 은신처,1.0,1.0,,1.0,t,1.0,0,f,f,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,49,,,,,f,t,0.0,,t,f,f,f,t
9229,황금바다 해적단 선원,0,1,1,37,9,,274,149,11,115,f,19,f,0,f,t,f,f,,2,f,f,,2,f,f,1.0,f,1.0,지옥 늪지대,해적 은신처,1.0,1.0,,1.0,t,1.0,0,f,f,0,50.0,1330,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,55,,,,,f,t,0.0,,t,f,f,f,t
9230,황금바다 해적단 선원,0,1,1,37,9,,275,30,11,115,f,19,f,0,f,t,f,f,,15934,f,f,,2,f,f,1.0,f,1.0,지옥 늪지대,해적 은신처,1.0,1.0,,1.0,t,1.0,0,f,f,0,50.0,1331,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,5,,,,,f,t,0.0,,t,f,f,f,t
9231,황금바다 해적단 선장,0,7,1,37,9,,1024,142,10,115,f,19,f,0,f,t,f,f,,2,f,f,,2,f,f,1.0,f,1.0,지옥 늪지대,해적 은신처,1.0,1.0,,1.0,t,1.0,0,f,f,0,50.0,1332,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,42,,,,,f,t,0.0,,t,f,f,f,t
9232,얼룩무늬 쌍두사,0,1,2,37,9,,520,130,763,115,f,20,f,0,f,t,f,f,,2,f,f,,2,f,f,1.0,f,1.0,지옥 늪지대,무자비한 수렁,1.0,1.0,,1.0,t,1.0,0,f,f,0,50.0,1333,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,0,t,0,,,0,,f,t,0.0,,t,f,f,f,t
9233,재버워키,0,1,4,37,9,,520,130,550,115,f,13,f,0,f,t,f,f,,2,f,f,,2,f,f,1.0,f,2.0,지옥 늪지대,무자비한 수렁,1.0,1.0,,1.0,t,1.0,0,f,f,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,0,t,0,,,0,,f,t,0.0,,t,f,f,f,t
9234,살덩이 골렘,0,1,3,37,9,,520,130,214,115,f,20,f,0,f,t,f,f,,2,f,f,,2,f,f,1.0,f,1.0,지옥 늪지대,무자비한 수렁,1.0,1.0,,1.0,t,1.0,0,f,f,0,50.0,1387,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
9235,고대 신앙 추종자,0,1,1,37,9,,1008,220,10,115,f,19,f,0,f,t,f,f,,2,f,f,,2,f,f,1.0,f,1.0,지옥 늪지대,무자비한 수렁,1.0,1.0,,1.0,t,1.0,0,f,f,0,50.0,1334,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
9236,고대 신앙 추종자,0,1,1,37,9,,1008,221,17,115,f,19,f,0,f,t,f,f,,15935,f,f,,2,f,f,1.0,f,1.0,지옥 늪지대,무자비한 수렁,1.0,1.0,,1.0,t,1.0,0,f,f,0,50.0,1336,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
9237,고대 신앙 추종자,0,1,1,37,9,,1008,222,20,115,f,19,f,0,f,t,f,f,,2,f,f,,2,f,f,1.0,f,1.0,지옥 늪지대,무자비한 수렁,1.0,1.0,,1.0,t,1.0,0,f,f,0,50.0,1337,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
9238,고대 신앙 추종자,0,1,1,37,9,,1008,223,19,115,f,19,f,0,f,t,f,f,,15935,f,f,,2,f,f,1.0,f,1.0,지옥 늪지대,무자비한 수렁,1.0,1.0,,1.0,t,1.0,0,f,f,0,50.0,1338,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
9239,박쥐,0,1,2,37,9,,520,130,507,115,f,13,f,0,f,t,f,f,,2,f,f,,2,f,f,1.0,f,1.0,지옥 늪지대,고대 신앙자의 성,1.0,1.0,,1.0,f,1.0,0,f,f,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,0,t,0,,,0,,f,t,0.0,,t,f,f,f,t
