id,special_effect_type_id,value1,value2,value3,value4
11921,82,1,1,11,0
11922,82,1,2,11,0
11923,82,1,3,11,0
11924,34,196,0,1,0
11925,36,557,0,0,0
11926,34,208,0,0,0
11927,27,27965,0,0,0
11928,37,210,0,0,0
11929,34,46,0,0,0
11930,61,0,0,0,0
11931,59,0,0,0,0
11932,37,361,1000,0,2
11933,40,0,0,0,0
11934,39,0,0,0,0
11936,68,0,0,0,0
11941,82,2,3,11,0
11942,82,2,2,11,0
11943,82,2,1,11,0
11944,35,1513,3,0,0
11945,37,404,200,0,0
11946,33,22172,0,0,0
11948,33,22173,0,0,0
11950,33,22174,0,0,0
11951,33,22156,0,0,0
11952,33,22158,0,0,0
11953,33,22160,0,0,0
11954,33,22162,0,0,0
11955,33,22164,0,0,0
11956,33,22166,0,0,0
11957,33,22168,0,0,0
11958,34,46,0,0,0
11960,35,254,4,0,0
11962,35,1459,3,0,0
11963,34,18,0,0,0
11965,82,2,3,11,0
11966,82,2,2,11,0
11967,82,2,1,11,0
11968,82,2,2,11,0
11971,40,20000,0,0,0
11972,61,0,0,0,0
11973,41,0,0,0,0
11975,35,970,0,0,0
11976,33,22192,0,0,0
11979,40,60000,0,0,0
11980,40,60000,0,0,0
11987,33,22207,0,100,0
11995,41,0,0,0,0
11996,36,326,0,0,0
11997,34,39,0,0,0
12001,90,0,0,0,0
12006,33,22210,0,0,0
12007,33,22206,0,0,0
12009,37,397,0,2,4
12012,35,1520,4,0,0
12013,35,1521,4,0,0
12014,33,21974,0,100,0
12015,33,21975,0,100,0
12016,34,18,0,0,0
12017,35,353,3,0,0
12025,34,301,1,0,0
12026,35,353,3,0,0
12028,34,301,1,0,0
12029,35,353,3,0,0
12031,34,301,1,0,0
12032,35,353,3,0,0
12033,34,301,1,0,0
12034,35,353,3,0,0
12037,34,46,0,0,0
12038,34,260,0,0,0
12043,37,210,200,0,0
12045,34,188,1,1,0
12047,35,1506,3,0,0
12052,33,22075,0,0,0
12053,33,22242,0,0,0
12054,34,537,0,0,0
12055,36,4,0,0,0
12056,34,193,1,1,0
12057,34,46,3,0,0
12058,34,205,1,0,0
12059,35,1510,3,0,0
12064,36,199,0,0,0
12065,34,413,1,1,0
12066,34,138,1,0,0
12067,34,48,1,0,0
12069,37,374,200,0,0
12070,37,400,200,0,0
12071,35,255,4,0,0
12072,91,0,0,0,0
12077,15,5287,1000,0,0
12078,15,5290,0,0,0
12079,15,5289,0,0,0
12080,15,5288,0,0,0
12082,33,21569,0,0,0
12083,15,5287,0,0,0
12089,35,1009,4,0,0
12092,37,346,200,0,0
12093,35,1126,4,0,0
12098,13,500,45,0,0
12103,35,1400,3,0,0
12106,34,154,0,0,0
12108,38,385,0,40,0
12110,35,1476,4,0,0
12112,15,6696,1000,0,0
12116,35,911,3,0,0
12117,35,1476,4,0,0
12118,67,8,0,0,0
12124,34,138,1,0,0
12125,35,1122,1,0,0
12126,35,987,1,0,0
12127,37,238,200,0,0
12128,37,38,200,0,2
12129,34,46,0,0,0
12130,34,99,0,0,0
12131,60,0,0,0,0
12132,34,191,0,1,0
12133,34,46,0,0,0
12134,34,203,0,0,0
12141,37,383,200,0,0
12142,37,122,0,0,0
12148,37,122,500,0,0
12162,34,154,0,0,0
12164,35,1330,4,0,0
12165,35,1330,4,0,0
12166,15,6591,0,0,0
12167,34,46,3,0,0
12168,34,200,3,0,0
12178,34,191,0,1,0
12179,34,46,0,0,0
12180,34,203,0,0,0
12181,37,223,800,0,0
12182,37,383,200,0,0
12183,35,1330,4,0,0
12186,35,4,0,0,0
12187,35,4,0,0,0
12188,35,4,0,0,0
12190,52,0,0,0,0
12191,52,0,0,0,0
12192,34,199,0,0,0
12193,37,409,1100,0,5
12194,37,409,1100,0,4
12195,34,46,0,0,0
12196,37,238,0,15,1
12198,35,1330,4,0,0
12205,87,500,0,0,0
12209,37,105,0,25,9
12212,27,28143,0,0,0
12214,27,28144,0,0,0
12215,27,28145,0,0,0
12219,15,6733,2000,0,0
12221,37,355,0,25,5
12242,37,238,200,0,1
12244,34,195,0,1,0
12245,34,46,0,0,0
12246,34,207,0,0,0
12247,37,238,200,0,0
12254,33,22350,0,0,0
12256,36,303,0,0,0
12257,33,22353,0,0,0
12258,33,22354,0,0,0
12259,33,22355,0,0,0
12260,33,22356,0,0,0
12261,25,546,0,0,0
12262,25,547,0,0,0
12263,25,548,0,0,0
12264,25,549,0,0,0
12265,25,550,0,0,0
12266,25,551,0,0,0
12267,25,552,0,0,0
12268,25,553,0,0,0
12269,33,22366,0,0,0
12270,33,22367,0,0,0
12271,33,22368,0,0,0
12272,33,22369,0,0,0
12273,33,22370,0,0,0
12274,33,22371,0,0,0
12275,33,22372,0,0,0
12276,37,378,200,0,0
12278,37,223,200,0,0
12280,42,0,50,100,0
12283,33,22426,0,0,0
12285,34,198,0,0,0
12286,34,198,0,0,0
12287,34,198,0,0,0
12288,34,198,0,0,0
12289,34,198,0,0,0
12290,34,198,0,0,0
12291,34,198,0,0,0
12292,33,21569,0,0,0
12293,33,21569,0,0,0
12294,33,21569,0,0,0
12295,33,21569,0,0,0
12296,33,21569,0,0,0
12297,33,21569,0,0,0
12298,33,21569,0,0,0
12299,33,22429,0,0,0
12305,37,261,0,20,19
12306,35,1122,1,0,0
12307,34,97,0,0,0
12308,34,46,0,0,0
12309,34,46,0,0,0
12310,15,6239,1000,0,0
12314,35,1009,4,0,0
12315,40,15000,0,0,0
12316,43,10455,0,0,0
12317,43,10375,0,0,0
12318,43,11869,0,0,0
12323,61,0,0,0,0
12324,59,0,0,0,0
12325,36,1562,0,0,0
12326,34,254,1,1,0
12327,41,0,0,0,0
12328,34,46,0,0,0
12330,34,298,1,0,0
12332,40,180000,0,0,0
12333,39,0,1,0,0
12334,52,0,0,0,0
12339,35,1575,4,0,0
12340,35,1575,4,0,0
12349,34,46,0,0,0
12351,35,1582,0,0,0
12352,35,1582,0,0,0
12356,33,21895,0,0,0
12357,93,0,0,0,0
12358,94,0,0,0,0
12359,33,22464,0,0,0
12360,27,28087,0,0,0
12366,34,46,0,0,0
12367,34,154,0,0,0
12369,34,46,0,0,0
12370,34,154,0,0,0
12371,34,46,0,0,0
12372,34,154,0,0,0
12373,34,46,0,0,0
12374,34,154,0,0,0
12375,43,10377,0,0,0
12376,43,10708,0,0,0
12377,43,10189,0,0,0
12383,37,86,1500,0,5
12389,13,1600,20,0,0
12390,33,22476,0,0,0
12391,61,0,0,0,0
12392,41,0,0,0,0
12393,40,60000,0,0,0
12394,52,0,0,0,0
12395,59,0,0,0,0
12396,67,4,0,0,0
12397,36,1308,0,0,0
12398,34,126,0,0,0
12399,38,350,5000,0,0
12400,34,46,0,0,0
12403,68,0,0,0,0
12404,33,21817,0,0,0
12405,15,6468,0,0,0
12407,33,22500,0,0,0
12410,34,46,0,0,0
12411,34,1,0,0,0
12413,37,130,0,40,0
12414,37,129,0,40,0
12415,34,46,0,0,0
12416,34,18,0,0,0
12417,15,6468,0,0,0
12418,13,700,40,0,0
12419,13,700,40,0,0
12420,40,7000,0,0,0
12421,92,0,50,1,0
12422,92,0,50,2,0
12423,92,1,50,1,0
12424,92,1,50,2,0
12425,61,0,0,0,0
12426,59,0,0,0,0
12427,41,0,0,0,0
12428,36,393,0,0,0
12429,34,146,2,0,0
12430,38,2,0,20,0
12431,37,115,0,15,0
12432,33,22554,0,0,0
12434,36,400,0,0,0
12435,34,194,0,1,0
12436,34,46,0,0,0
12437,34,206,0,0,0
12438,37,408,1000,0,0
12439,27,28246,0,0,0
12440,34,98,0,1,0
12446,95,0,0,0,0
12448,40,10000,0,0,0
12449,33,21616,0,0,0
12451,33,21616,0,0,0
12452,33,21616,0,0,0
12454,34,39,0,0,0
12455,35,1327,4,0,0
12462,96,10000,28329,0,0
12463,28,12000,0,0,0
12467,35,656,4,0,0
12468,35,656,4,0,0
12469,27,27965,0,0,0
12473,34,39,0,1,0
12474,34,46,0,0,0
12481,34,140,2,0,0
12482,38,114,0,60,0
12489,33,22637,0,0,0
12492,34,428,0,0,0
12498,35,673,0,0,0
12502,33,22026,0,0,0
12503,33,22644,0,0,0
12507,34,142,2,0,0
12508,37,42,0,50,5
12509,37,42,0,50,5
12513,43,22026,0,0,0
12514,34,154,0,0,0
12515,35,433,3,0,0
12516,38,182,0,40,0
12517,35,757,4,0,0
12518,35,353,3,0,0
12519,35,673,0,0,0
12520,33,22656,0,0,0
12521,97,0,0,0,0
12522,33,21616,0,0,0
12527,94,0,0,0,0
12530,33,22236,300,0,0
12541,34,46,0,0,0
12542,34,98,0,0,0
12557,34,204,0,0,0
12560,35,1582,0,0,0
12562,35,1582,0,0,0
12566,35,1589,0,0,0
12573,33,22661,0,100,0
12575,35,1533,0,0,0
12577,34,138,0,0,0
12578,35,1532,3,0,0
12579,13,1500,15,0,0
12580,13,500,45,0,0
12581,37,86,500,0,4
12585,61,0,0,0,0
12586,41,0,0,0,0
12587,40,60000,0,0,0
12588,52,0,0,0,0
12589,59,0,0,0,0
12590,67,4,0,0,0
12591,36,1308,0,0,0
12592,34,126,0,0,0
12593,38,350,5000,0,0
12594,34,46,0,0,0
12595,68,0,0,0,0
12596,61,0,0,0,0
12597,41,0,0,0,0
12598,40,60000,0,0,0
12599,52,0,0,0,0
12600,59,0,0,0,0
12601,67,4,0,0,0
12602,36,1308,0,0,0
12603,34,126,0,0,0
12604,38,350,5000,0,0
12605,34,46,0,0,0
12606,68,0,0,0,0
12609,61,0,0,0,0
12610,59,0,0,0,0
12611,24,504,0,0,0
12612,37,86,700,0,4
12614,35,12,3,0,0
12617,35,832,0,0,0
12619,58,3060,15000,0,0
12620,59,0,0,0,0
12622,24,504,0,0,0
12624,33,22726,500,0,0
12626,37,383,0,0,0
12628,27,28138,0,0,0
12631,34,202,0,0,0
12633,34,190,0,1,0
12634,34,46,0,0,0
12637,34,215,0,0,0
12643,34,459,0,0,0
12644,35,1459,0,0,0
12645,35,1459,0,0,0
12646,43,21037,0,1,0
12649,33,20559,0,0,0
12650,33,21758,0,0,0
12658,58,1554,2000000,0,0
12660,34,356,0,0,0
12661,1,870,1,1,0
12662,1,870,2,2,0
12664,35,1589,0,0,0
12665,35,1589,0,0,0
12666,35,1589,0,0,0
12667,34,189,0,1,0
12668,36,530,0,0,0
12669,34,46,0,0,0
12670,34,201,0,0,0
12672,33,22755,0,0,0
12673,59,0,0,0,0
12674,61,0,0,0,0
12675,33,22758,0,0,0
12678,98,0,0,0,0
12680,37,38,2000,0,0
12681,29,100,0,0,0
12685,34,288,1,0,0
12693,34,5,1,0,0
12694,34,289,1,0,0
12695,34,296,1,0,0
12696,36,46,0,0,0
12697,36,46,0,0,0
12698,36,46,0,0,0
12699,36,46,0,0,0
12700,36,46,0,0,0
12701,34,300,1,0,0
12702,36,46,0,0,0
12703,34,506,1,0,0
12704,36,46,0,0,0
12705,34,136,1,0,0
12706,36,46,0,0,0
12707,34,138,1,0,0
12710,37,327,0,0,0
12711,34,39,0,0,0
12712,37,137,0,40,0
12714,34,19,0,0,0
12716,24,3466,0,0,0
12725,58,3060,1000,0,0
12727,33,22784,0,0,0
12728,34,154,0,0,0
12730,37,410,1000,0,0
12731,58,3060,10000,0,0
12738,41,0,0,0,0
12740,34,201,0,0,0
12745,37,273,0,0,0
12746,35,1589,0,0,0
12747,1,870,3,4,0
12748,1,870,6,8,0
12749,34,46,0,0,0
12750,34,39,0,0,0
12751,35,1118,4,0,0
12752,34,1,0,0,0
12753,13,700,40,0,0
12761,61,0,0,0,0
12762,59,0,0,0,0
12763,34,18,0,0,0
12764,34,39,0,0,0
12765,33,22844,0,100,0
12770,34,39,0,0,0
12773,37,115,0,0,0
12774,38,143,0,40,0
12775,35,4,4,0,0
12776,35,4,4,0,0
12778,34,19,0,0,0
12779,35,1485,3,0,0
12781,13,500,45,0,0
12784,34,190,0,1,0
12785,34,46,0,0,0
12786,34,202,0,0,0
12787,34,39,0,0,0
12788,37,143,0,40,1
12789,35,4,4,0,0
12790,33,22866,0,0,0
12791,34,40,0,0,0
12792,34,39,0,0,0
12797,25,555,0,0,0
12798,34,1,0,0,0
12799,38,143,0,40,0
12800,35,4,4,0,0
12802,37,143,0,40,1
12803,35,4,4,0,0
12804,34,41,0,0,0
12807,58,3060,100000,0,0
12808,58,3245,100000,0,0
12809,58,3246,100000,0,0
12810,58,3247,100000,0,0
12811,58,3248,100000,0,0
12813,37,370,200,0,0
12814,34,39,0,0,0
12819,37,297,0,0,1
12820,37,8,0,0,0
12822,34,46,0,0,0
12823,34,39,0,0,0
12824,37,115,0,0,0
12827,29,500,0,0,0
12828,35,12,3,0,0
12829,34,39,0,0,0
12830,37,370,200,0,0
12832,34,48,0,0,0
12833,34,522,0,0,0
12839,99,500,0,0,0
12846,34,41,0,0,0
12847,34,366,0,0,0
12848,34,46,0,0,0
12849,34,39,0,0,0
12851,36,757,0,0,0
12852,34,1,0,0,0
12856,37,367,500,0,0
12859,34,125,0,1,0
12860,48,22908,1000,0,0
12861,48,22907,1000,0,0
12863,36,184,0,0,0
12865,99,198,0,0,0
12866,99,159,0,0,0
12867,99,15,0,0,0
12868,99,85,0,0,0
12869,99,180,0,0,0
12870,99,450,0,0,0
12871,99,640,0,0,0
12872,99,45,0,0,0
12887,37,8,2000,20,9
12891,34,360,0,0,0
12895,33,20382,0,0,0
12899,25,561,0,0,0
12900,37,297,0,0,0
12902,41,0,0,0,0
12903,41,0,0,0,0
12904,41,0,0,0,0
12906,37,427,1500,0,1
12908,37,427,1500,0,1
12913,35,605,3,0,0
12918,37,410,0,0,0
12919,34,41,0,1,0
12920,34,46,0,0,0
12921,34,39,0,0,0
12923,37,367,300,0,0
12926,40,1500,0,0,0
12927,36,405,0,0,0
12930,61,0,0,0,0
12931,59,0,0,0,0
12935,34,46,0,0,0
12938,34,46,0,0,0
12940,34,46,0,0,0
12943,41,0,0,0,0
12947,37,427,1500,0,1
12948,37,427,1500,0,1
12951,37,211,0,3,1
12952,37,143,0,35,9
12953,35,747,4,0,0
12954,35,747,4,0,0
12955,34,188,0,1,0
12956,34,200,0,0,0
12958,37,401,0,0,0
12961,61,0,0,0,0
12962,59,0,0,0,0
12964,36,480,0,0,0
12965,34,181,0,0,0
12966,38,69,0,40,0
12971,36,480,0,0,0
12972,34,182,0,0,0
12973,38,69,0,40,0
12974,40,0,0,0,0
12975,39,0,250,0,0
12976,52,0,0,0,0
12977,34,46,0,0,0
12978,34,129,0,0,0
12981,48,14811,1000,0,0
12982,41,0,0,0,0
12987,61,0,0,0,0
12988,59,0,0,0,0
12989,34,119,0,0,0
12990,36,1429,0,0,0
12991,61,0,0,0,0
12992,59,0,0,0,0
12994,36,669,0,0,0
12995,34,140,2,0,0
12996,38,114,0,50,0
12997,40,0,0,0,0
12998,39,0,160,0,0
12999,52,0,0,0,0
13000,41,1300,0,0,0
13002,37,327,0,0,0
13003,1,870,1,1,0
13004,1,870,2,2,0
13005,48,14836,1000,0,0
13006,1,870,1,1,0
13007,1,870,2,2,0
13008,34,46,0,0,0
13009,35,669,4,0,0
13014,70,0,0,0,0
13015,34,48,0,0,0
13017,34,48,0,0,0
13018,41,0,0,0,0
13019,34,356,0,0,0
13021,82,1,2,11,0
13022,82,1,1,11,0
13024,41,0,0,0,0
13025,41,0,0,0,0
13028,41,0,0,0,0
13029,40,61000,0,0,0
13031,37,238,0,0,4
13032,36,405,0,0,0
13037,41,0,0,0,0
13038,37,238,0,0,0
13041,34,41,0,1,0
13042,34,189,0,1,0
13043,35,221,1,0,0
13044,34,41,0,0,0
13045,40,1500,0,0,0
13046,34,46,0,0,0
13047,34,39,0,0,0
13048,35,1582,0,0,0
13049,37,414,0,35,9
13050,13,1000,80,0,0
13051,35,1617,4,0,0
13052,35,1617,4,0,0
13053,82,1,3,11,0
13055,34,39,0,0,0
13056,37,297,0,0,1
13057,37,8,0,0,0
13059,61,0,0,0,0
13060,41,0,0,0,0
13061,40,10000,0,0,0
13062,52,0,0,0,0
13063,59,0,0,0,0
13064,67,4,0,0,0
13065,36,1308,0,0,0
13066,34,126,0,0,0
13067,38,350,5000,0,0
13068,34,46,0,0,0
13069,68,0,0,0,0
13071,23,0,0,0,0
13073,33,22991,0,0,0
13074,33,22992,0,0,0
13075,33,22993,0,0,0
13077,41,0,0,0,0
13078,34,366,0,0,0
13079,54,10000,0,0,0
13080,37,415,1500,0,8
13081,37,415,1500,0,8
13082,37,415,1500,0,8
13084,35,1617,4,0,0
13085,35,1617,4,0,0
13086,35,1617,4,0,0
13087,35,1617,4,0,0
13088,35,1617,4,0,0
13089,35,1617,4,0,0
13090,35,843,0,0,0
13091,41,0,0,0,0
13092,34,368,0,0,0
13093,37,427,1500,0,0
13094,41,0,0,0,0
13095,34,193,0,1,0
13096,34,360,0,0,0
13097,41,0,0,0,0
13099,34,19,0,0,0
13101,54,5000,0,0,0
13109,34,71,0,0,0
13116,37,427,1500,0,0
13117,41,0,0,0,0
13118,34,360,0,0,0
13120,41,0,0,0,0
13124,37,86,700,0,9
13125,61,0,0,0,0
13126,59,0,0,0,0
13127,36,999,0,0,0
13128,34,406,0,0,0
13129,34,46,0,0,0
13131,40,5000,0,0,0
13132,34,407,0,0,0
13133,38,417,0,50,0
13134,61,0,0,0,0
13135,59,0,0,0,0
13138,41,0,0,0,0
13140,41,0,0,0,0
13141,40,2000,0,0,0
13142,35,1485,0,0,0
13143,29,500,0,0,0
13144,29,12,0,0,0
13146,28,50000,0,0,0
13147,61,0,0,0,0
13148,59,0,0,0,0
13149,40,2000,0,0,0
13150,25,562,0,0,0
13151,33,23052,0,0,0
13152,27,29021,0,0,0
13153,27,29022,0,0,0
13154,27,29023,0,0,0
13159,27,29034,0,0,0
13160,27,29035,0,0,0
13162,27,29036,0,0,0
13163,70,0,0,0,0
13175,41,0,0,0,0
13176,58,3060,50000,0,0
13177,36,570,0,0,0
13178,34,264,0,0,0
13179,47,3000,5000,0,0
13181,34,46,0,0,0
13182,100,1000,0,0,0
13184,41,0,0,0,0
13185,41,0,0,0,0
13186,37,411,0,25,5
13187,41,0,0,0,0
13188,34,360,0,0,0
13189,34,165,0,0,0
13190,34,48,0,0,0
13192,35,1476,4,0,0
13194,35,1485,3,0,0
13195,33,23072,0,0,0
13196,33,23073,0,0,0
13197,33,23074,0,0,0
13198,33,23075,0,0,0
13199,24,3466,0,0,0
13202,36,1630,0,0,0
13203,34,200,0,0,0
13204,41,0,0,0,0
13208,34,46,0,0,0
13217,36,1629,0,0,0
13219,37,426,4000,0,4
13220,34,188,0,1,0
13221,28,50000,0,0,0
13222,27,29151,0,0,0
13223,27,29169,0,0,0
13224,34,46,0,0,0
13225,34,158,0,0,0
13226,34,157,0,1,0
13227,34,46,0,0,0
13232,5,100,0,0,0
13233,27,29170,0,0,0
13234,29,100,0,0,0
13235,61,0,0,0,0
13236,59,0,0,0,0
13237,41,0,0,0,0
13238,34,360,0,0,0
13240,41,0,0,0,0
13242,41,0,0,0,0
13244,34,46,0,0,0
13245,34,157,0,1,0
13246,37,1,1600,0,4
13247,37,297,0,0,0
13248,37,238,0,0,0
13249,37,346,0,0,0
13250,34,46,0,0,0
13251,34,158,0,0,0
13252,34,46,0,0,0
13255,33,23111,0,0,0
13256,33,23115,0,0,0
13257,33,23116,0,0,0
13258,33,23101,2000,100,0
13259,27,29194,0,0,0
13266,61,0,0,0,0
13267,36,559,0,0,0
13268,34,429,0,1,0
13269,41,0,0,0,0
13270,59,0,0,0,0
13271,34,46,0,0,0
13272,34,430,0,0,0
13273,38,86,700,0,0
13274,40,2000,0,0,0
13275,35,230,4,0,0
13276,34,46,0,0,0
13277,33,23116,0,0,0
13279,100,50,0,0,0
13280,41,0,0,0,0
13281,41,0,0,0,0
13282,34,358,0,0,0
13283,37,428,200,0,0
13284,37,428,100,0,0
13285,37,428,200,0,0
13286,37,428,200,0,0
13287,37,428,200,0,0
13288,37,428,200,0,0
13290,37,428,200,0,0
13291,37,428,200,0,0
13292,37,428,200,0,0
13293,37,428,200,0,0
13294,42,0,20,100,0
13295,87,50,0,0,0
13296,27,29117,0,0,0
13298,33,23168,0,0,0
13309,34,552,0,0,0
13315,34,19,0,0,0
13316,35,1400,3,0,0
13317,35,911,3,0,0
13318,41,0,0,0,0
13319,34,530,0,0,0
13321,34,46,0,0,0
13322,34,522,0,0,0
13323,37,86,700,0,5
13324,35,221,1,0,0
13325,34,41,0,1,0
13326,34,46,0,0,0
13327,34,1,0,0,0
13328,35,12,3,0,0
13329,35,1589,0,0,0
13330,37,429,0,80,2
13333,34,188,0,1,0
13334,34,46,0,0,0
13335,34,200,0,0,0
13336,37,401,0,0,0
13337,70,0,0,0,0
13338,35,1589,0,0,0
13339,35,1582,0,0,0
13340,35,1582,0,0,0
13341,35,1589,0,0,0
13342,33,23353,0,0,0
13343,33,23354,0,0,0
13344,33,23355,0,0,0
13345,34,46,0,0,0
13346,34,98,0,0,0
13347,37,411,0,25,5
13348,34,154,0,0,0
13349,37,410,1000,0,0
13350,34,189,0,1,0
13351,34,46,0,0,0
13352,34,201,0,0,0
13353,37,238,0,0,0
13354,35,1638,4,0,0
13355,37,238,0,0,0
13356,34,367,0,0,0
13357,38,214,0,60,0
13358,40,5000,0,0,0
13359,34,46,0,0,0
13360,34,205,0,0,0
13361,35,1510,3,0,0
13362,35,1582,0,0,0
13363,13,1000,80,0,0
13364,34,193,0,1,0
13365,35,843,0,0,0
13366,36,405,0,0,0
13367,34,125,0,1,0
13368,34,46,0,0,0
13369,34,129,0,0,0
13370,37,367,500,0,0
13371,33,23243,0,0,0
13372,33,23244,0,0,0
13373,33,23245,0,0,0
13374,33,23246,0,0,0
13375,34,46,0,0,0
13376,34,204,0,0,0
13377,37,327,500,0,0
13378,34,199,0,0,0
13379,37,409,1100,0,5
13380,35,1575,4,0,0
13381,34,364,0,0,0
13382,34,46,0,0,0
13383,34,357,0,0,0
13384,38,214,1000,0,0
13385,40,25000,0,0,0
13386,37,183,1000,0,0
13387,37,409,1100,0,4
13388,35,1575,4,0,0
13389,34,46,0,0,0
13390,35,1589,0,0,0
13391,35,1582,0,0,0
13392,36,1589,0,0,0
13393,36,1589,0,0,0
13394,35,1582,0,0,0
13395,34,190,0,1,0
13396,34,46,0,0,0
13397,34,202,0,0,0
13398,35,605,3,0,0
13399,37,383,500,0,0
13400,101,0,0,0,0
13401,27,28888,0,0,0
13402,27,28680,0,0,0
13405,33,23264,0,0,0
13406,25,567,0,0,0
13410,34,46,0,0,0
13411,58,3060,50000,0,0
13412,34,360,0,0,0
13413,41,0,0,0,0
13414,41,0,0,0,0
13415,34,358,0,0,0
13416,40,10000,0,0,0
13417,37,199,0,60,1
13418,35,881,4,0,0
13419,37,199,0,58,1
13420,35,881,4,0,0
13421,15,7099,1000,0,0
13422,35,957,3,0,0
13423,34,531,0,0,0
13424,41,0,0,0,0
13425,37,427,1500,0,0
13426,37,427,1500,0,0
13429,37,427,1500,0,0
13430,41,0,0,0,0
13431,34,531,0,0,0
13432,34,531,0,0,0
13433,41,0,0,0,0
13434,40,20000,0,0,0
13435,41,0,0,0,0
13436,34,371,0,0,0
13440,41,0,0,0,0
13441,34,358,0,0,0
13442,40,15000,0,0,0
13443,35,860,4,0,0
13446,37,397,0,15,9
13448,40,30000,0,0,0
13449,54,50000,0,0,0
13450,34,360,0,0,0
13451,34,366,0,0,0
13452,34,46,0,0,0
13453,37,184,2000,0,0
13455,37,428,200,0,0
13456,37,428,200,0,0
13457,27,29301,0,0,0
13459,37,242,0,45,9
13461,27,29257,0,0,0
13463,33,23324,0,0,0
13464,33,23325,0,0,0
13465,41,0,0,0,0
13466,34,356,0,0,0
13469,34,46,0,0,0
13470,37,229,4000,0,1
13471,37,229,4000,0,1
13472,37,229,0,70,1
13473,35,955,4,0,0
13474,34,153,0,1,0
13475,36,4,0,0,0
13476,34,46,0,0,0
13477,34,154,0,0,0
13478,38,261,0,13,0
13479,34,295,1,0,0
13480,35,1500,3,0,0
13481,37,229,4000,0,1
13482,34,550,0,0,0
13483,13,700,40,0,0
13484,37,327,500,0,0
13485,34,125,0,1,0
13486,34,46,0,0,0
13487,34,129,0,0,0
13488,37,223,0,200,1
13489,37,367,0,20,1
13492,34,154,0,0,0
13493,37,137,0,20,1
13498,35,727,4,0,0
13502,15,7122,-5000,0,0
13503,33,23351,0,100,0
13504,36,557,0,0,0
13505,34,196,0,1,0
13506,34,46,0,0,0
13507,34,208,0,0,0
13508,37,210,2500,0,0
13509,58,3060,100000,0,0
13510,58,3245,100000,0,0
13511,58,3246,100000,0,0
13512,58,3247,100000,0,0
13513,58,3248,100000,0,0
13514,27,29927,0,0,0
13522,27,29940,0,0,0
13524,27,30115,0,0,0
13526,27,29922,0,0,0
13528,27,29923,0,0,0
13531,27,29931,0,0,0
13532,27,29932,0,0,0
13534,27,30117,0,0,0
13536,27,30116,0,0,0
13538,27,29938,0,0,0
13540,27,30115,0,0,0
13542,27,29934,0,0,0
13544,27,29935,0,0,0
13546,27,29928,0,0,0
13547,27,30114,0,0,0
13548,27,30118,0,0,0
13549,34,39,0,0,0
13550,38,143,0,40,0
13551,35,4,4,0,0
13553,35,4,4,0,0
13554,37,143,0,40,1
13555,35,4,4,0,0
13561,34,39,0,0,0
13562,37,415,0,20,1
13563,35,1617,4,0,0
13564,34,188,0,1,0
13565,34,46,0,0,0
13566,34,200,0,0,0
13567,35,1506,3,0,0
13568,37,397,0,2,4
13571,34,39,0,0,0
13572,37,297,0,200,1
13573,37,8,0,20,1
13575,27,28964,0,0,0
13577,33,23386,0,100,0
13578,33,23392,0,0,0
13579,33,23264,0,0,0
13581,37,432,0,20,0
13582,34,39,0,0,0
13585,37,415,0,20,1
13586,35,1617,4,0,0
13587,27,28965,0,0,0
13588,13,500,45,0,0
13589,34,39,0,0,0
13590,13,500,45,0,0
13592,58,3060,100000,0,0
13593,58,3245,100000,0,0
13594,58,3246,100000,0,0
13595,58,3247,100000,0,0
13596,58,3248,100000,0,0
13597,41,0,0,0,0
13598,41,0,0,0,0
13599,40,5000,0,0,0
13606,38,214,1000,0,0
13607,34,46,0,0,0
13619,61,0,0,0,0
13620,59,0,0,0,0
13621,36,393,0,0,0
13622,34,406,0,1,0
13623,41,0,0,0,0
13624,40,10000,0,0,0
13625,36,393,0,0,0
13626,34,46,0,0,0
13627,34,407,2,0,0
13630,38,2,0,20,0
13631,41,0,0,0,0
13632,37,115,0,15,0
13633,37,179,5000,0,0
13634,102,-10,0,0,0
13637,37,417,0,50,19
13639,34,46,0,0,0
13640,34,371,0,0,0
13643,33,19405,0,100,0
13645,27,29675,0,0,0
13646,27,29676,0,0,0
13647,27,29677,0,0,0
13648,34,154,0,0,0
13649,38,119,0,40,0
13650,35,639,4,0,0
13651,24,504,0,0,0
13656,34,295,1,0,0
13657,35,1500,3,0,0
13658,13,500,45,0,0
13659,58,3060,100000,0,0
13660,58,3245,100000,0,0
13661,58,3246,100000,0,0
13662,58,3247,100000,0,0
13663,58,3248,100000,0,0
13664,34,260,0,0,0
13665,34,154,0,0,0
13666,35,658,3,0,0
13667,37,111,0,20,1
13668,36,210,0,0,0
13669,34,181,0,0,0
13670,37,119,0,15,9
13671,36,210,0,0,0
13672,34,182,0,0,0
13673,37,119,0,15,8
13674,35,639,4,0,0
13675,36,210,0,0,0
13676,36,210,0,0,0
13677,34,1,0,0,0
13678,38,119,0,40,0
13679,35,639,4,0,0
13681,103,0,0,0,0
13686,34,519,0,0,0
13688,37,119,0,20,1
13689,35,639,4,0,0
13692,59,0,0,0,0
13693,61,0,0,0,0
13695,5,100,0,0,0
13697,27,29713,0,0,0
13699,35,1558,3,0,0
13701,33,23460,0,0,0
13702,34,153,0,1,0
13703,34,46,0,0,0
13704,47,2000,2000,0,0
