id,comment,sub_id,sub_type,dying_time,sound_material_id,big,target_decal_size,use_target_decal,use_target_silhouette,use_target_highlight,name,camera_distance,show_name_tag,name_tag_offset,sound_pack_id,despawn_doodad_on_collision,play_mount_animation
1345,girl01_cloth007,607,ActorModel,0.0,10,f,0.0,t,t,f,girl01_cloth007,12.0,t,0.0,,f,f
1346,girl01_cloth008,608,ActorModel,0.0,10,f,0.0,t,t,f,girl01_cloth008,12.0,t,0.0,,f,f
1347,girl01_cloth009,609,ActorModel,0.0,10,f,0.0,t,t,f,girl01_cloth009,12.0,t,0.0,,f,f
1348,girl01_cloth010,610,ActorModel,0.0,10,f,0.0,t,t,f,girl01_cloth010,12.0,t,0.0,,f,f
1349,girl01_cloth011,611,ActorModel,0.0,10,f,0.0,t,t,f,girl01_cloth011,12.0,t,0.0,,f,f
1350,girl01_cloth012,612,ActorModel,0.0,10,f,0.0,t,t,f,girl01_cloth012,12.0,t,0.0,,f,f
1351,girl01_cloth013,613,ActorModel,0.0,10,f,0.0,t,t,f,girl01_cloth013,12.0,t,0.0,,f,f
1352,girl01_cloth014,614,ActorModel,0.0,10,f,0.0,t,t,f,girl01_cloth014,12.0,t,0.0,,f,f
1353,girl01_cloth015,615,ActorModel,0.0,10,f,0.0,t,t,f,girl01_cloth015,12.0,t,0.0,,f,f
1354,girl01_cloth016,616,ActorModel,0.0,10,f,0.0,t,t,f,girl01_cloth016,12.0,t,0.0,,f,f
1355,girl01_cloth017,617,ActorModel,0.0,10,f,0.0,t,t,f,girl01_cloth017,12.0,t,0.0,,f,f
1356,girl01_cloth018,618,ActorModel,0.0,10,f,0.0,t,t,f,girl01_cloth018,12.0,t,0.0,,f,f
1357,girl01_cloth019,619,ActorModel,0.0,10,f,0.0,t,t,f,girl01_cloth019,12.0,t,0.0,,f,f
1358,armourdslime_ironpiece_violet,620,ActorModel,0.0,10,f,0.0,t,t,f,armourdslime_ironpiece_violet,12.0,t,0.0,14,f,f
1359,enshaka_va1,621,ActorModel,0.0,10,t,0.0,t,f,f,enshaka_va1,12.0,t,0.0,344,f,f
1360,고래 어선,19,ShipModel,0.0,12,t,0.0,f,f,f,fishboat_1,35.0,t,0.0,381,t,f
1361,daru_driver,622,ActorModel,0.0,10,f,0.0,t,t,f,daru_driver,12.0,t,0.0,237,f,f
1362,daru_auction,623,ActorModel,0.0,10,f,0.0,t,t,f,daru_auction,12.0,t,0.0,237,f,f
1363,daru_trader,624,ActorModel,0.0,10,f,0.0,t,t,f,daru_trader,12.0,t,0.0,237,f,f
1364,daru_wanderer,625,ActorModel,0.0,10,f,0.0,t,t,f,daru_wanderer,12.0,t,0.0,237,f,f
1365,마차안내인,626,ActorModel,0.0,10,f,0.0,t,t,f,daru_info,12.0,t,0.0,237,f,f
1366,공용목장인,627,ActorModel,0.0,10,f,0.0,t,t,f,daru_shepherd,12.0,t,0.0,237,f,f
1367,공용수목원,628,ActorModel,0.0,10,f,0.0,t,t,f,daru_gardener,12.0,t,0.0,237,f,f
1368,공용텃밭,629,ActorModel,0.0,10,f,0.0,t,t,f,daru_farmer,12.0,t,0.0,237,f,f
1369,m24 프로모션 촬영용,630,ActorModel,0.0,10,f,0.0,t,t,f,gold_knight,12.0,t,0.0,1,f,f
1370,m24 프로모션 촬영용,631,ActorModel,0.0,10,f,0.0,t,t,f,silver_knight,12.0,t,0.0,1,f,f
1371,speedcar2,47,VehicleModel,2.8,7,f,0.0,f,f,f,speedcar2,12.0,t,1.5,355,t,t
1372,식목일 나무정령(초록색),632,ActorModel,0.0,7,f,0.0,t,t,f,pet_woodgiant_wild,12.0,t,0.0,369,f,f
1373,잉어,633,ActorModel,0.0,10,f,0.0,t,t,f,carp,12.0,t,1.0,,f,f
1374,전기뱀장어,634,ActorModel,0.0,10,f,0.0,t,t,f,electriceel,12.0,t,1.0,,f,f
1375,바라문디,635,ActorModel,0.0,10,f,0.0,t,t,f,barramundi,12.0,t,1.0,,f,f
1376,돛새치,636,ActorModel,0.0,10,f,0.0,t,t,f,pacificsailfish,12.0,t,1.0,,f,f
1377,청새치,637,ActorModel,0.0,10,f,0.0,t,t,f,bluemarlin,12.0,t,1.0,,f,f
1378,철갑상어,638,ActorModel,0.0,10,f,0.0,t,t,f,sturgeon,12.0,t,1.0,,f,f
1379,소형 방갈로 건설진행 step1,675,PrefabModel,10.0,7,t,0.0,f,f,t,hs_common_floatconsite_S_step1,12.0,t,0.0,,f,f
1380,소형 방갈로 건설진행 step2,676,PrefabModel,10.0,7,t,0.0,f,f,t,hs_common_floatconsite_S_step2,12.0,t,0.0,,f,f
1381,소형 방갈로 건설진행 step3,677,PrefabModel,10.0,7,t,0.0,f,f,t,hs_common_floatconsite_S_step3,12.0,t,0.0,,f,f
1382,공용 소형 수상 주택,678,PrefabModel,10.0,7,t,0.0,f,f,t,hs_common_floatinghouse_a,12.0,t,0.0,,f,f
1383,상어 어선,20,ShipModel,0.0,12,t,0.0,f,f,f,fishboat_2,35.0,t,0.0,381,t,f
1384,청새치 어선,21,ShipModel,0.0,12,t,0.0,f,f,f,fishboat_3,35.0,t,0.0,381,t,f
1385,sunken_merchant_ship,22,ShipModel,0.0,12,t,0.0,f,f,t,sunken_merchant_ship,40.0,f,0.0,144,t,f
1386,sunken_merchant_ship_2,23,ShipModel,0.0,12,t,0.0,f,f,t,sunken_merchant_ship_2,40.0,f,0.0,144,t,f
1387,girl01_cloth009_02,639,ActorModel,0.0,10,f,0.0,t,t,f,girl01_cloth009_02,12.0,t,0.0,,f,f
1388,girl01_cloth001_02,640,ActorModel,0.0,10,f,0.0,t,t,f,girl01_cloth001_02,12.0,t,0.0,,f,f
1389,pet_wraith,641,ActorModel,0.0,10,f,0.0,t,t,f,pet_wraith,12.0,t,0.75,242,f,f
1390,pet_ostrich_spotted,642,ActorModel,0.0,10,f,0.0,t,t,f,pet_ostrich_spotted,12.0,t,0.0,343,f,f
1391,pet_crab_redshell,643,ActorModel,0.0,14,f,0.0,t,t,f,pet_crab_redshell,12.0,t,0.0,79,f,f
1392,pet_turtle_tropic,644,ActorModel,0.0,14,f,0.0,t,t,f,pet_turtle_tropic,12.0,t,0.0,379,f,f
1393,enshaka_va2,645,ActorModel,0.0,10,t,0.0,t,f,f,enshaka_va2,12.0,t,0.0,344,f,f
1394,어선 제작대 01,679,PrefabModel,0.0,7,t,0.0,f,f,t,fishboat_housing_01,12.0,t,0.0,,f,f
1395,어선 제작대 02,680,PrefabModel,0.0,7,t,0.0,f,f,t,fishboat_housing_02,12.0,t,0.0,,f,f
1396,어선 제작대 03,681,PrefabModel,0.0,7,t,0.0,f,f,t,fishboat_housing_03,12.0,t,0.0,,f,f
1397,어선 제작대 05,682,PrefabModel,0.0,7,t,0.0,f,f,t,fishboat_housing_05,12.0,t,0.0,,f,f
1398,어선(그린) 제작대 07,683,PrefabModel,0.0,7,t,0.0,f,f,t,fishboat_housing_green_07,12.0,t,0.0,,f,f
1399,어선(그린) 제작대 08,684,PrefabModel,0.0,7,t,0.0,f,f,t,fishboat_housing_green_08,12.0,t,0.0,,f,f
1400,어선(그린) 제작대 09ceremony ,685,PrefabModel,0.0,7,t,0.0,f,f,t,fishboat_housing_green_09ceremony,12.0,t,0.0,,f,f
1401,포획된 검은비늘 군단 현혹자,646,ActorModel,0.0,10,f,0.0,t,t,f,pet_demisnake_female_mage,12.0,t,1.5,380,f,f
1402,sunken_merchant_ship_6,24,ShipModel,0.0,12,t,0.0,f,f,t,sunken_merchant_ship_6,40.0,f,0.0,144,t,f
1403,,647,ActorModel,0.0,10,f,0.0,t,f,t,horse_lord01,15.0,t,1.5,21,f,f
1404,stormstrider,648,ActorModel,0.0,10,f,0.0,t,f,t,stormstrider,15.0,t,1.35,321,f,f
1406,speedcar3,48,VehicleModel,2.8,7,f,0.0,f,f,f,speedcar3,12.0,t,1.5,355,t,t
1407,watcher,650,ActorModel,0.0,10,t,0.0,t,f,t,watcher,12.0,t,0.0,,f,f
1408,,686,PrefabModel,0.0,13,f,0.0,f,f,t,whiteabyss_blue,12.0,t,4.0,,f,f
1409,weregoat_red,651,ActorModel,0.0,10,f,0.0,t,t,f,weregoat_red,12.0,t,0.0,50,f,f
1410,,687,PrefabModel,0.0,13,f,0.0,f,f,t,whiteabyss_pink,12.0,t,4.0,,f,f
1411,gorgon_va1,652,ActorModel,0.0,10,f,0.0,t,t,f,gorgon_va1,12.0,t,1.5,292,f,f
1412,우당탕탕 타악기 모음,49,VehicleModel,0.0,7,f,0.0,f,t,f,ndeco_percussion_a,12.0,f,0.0,,f,f
1413,polarbear_white,653,ActorModel,0.0,10,f,0.0,t,f,t,polarbear_white,12.0,t,1.0,401,f,f
1414,polarbear_black,654,ActorModel,0.0,10,f,0.0,t,f,t,polarbear_black,12.0,t,0.0,401,f,f
1415,polarbear_brown,655,ActorModel,0.0,10,f,0.0,t,f,t,polarbear_brown,12.0,t,0.0,401,f,f
1416,인던 나차쉬가르의 보물상자,688,PrefabModel,1.3,4,f,2.0,t,t,f,instance_nachashgar_mimicbox,12.0,t,0.0,,f,f
1417,pet_fox_white,656,ActorModel,0.0,10,f,0.0,t,t,f,pet_fox_white,12.0,t,0.0,396,f,f
1418,pet_polarbear,657,ActorModel,0.0,10,f,0.0,t,f,t,pet_polarbear,12.0,t,0.0,402,f,f
1420,snowlion_ghost_riding,659,ActorModel,0.0,10,f,0.0,t,f,t,snowlion_ghost_riding,15.0,t,1.35,321,f,f
1421,pet_polarbear_black,660,ActorModel,0.0,10,f,0.0,t,f,t,pet_polarbear_black,12.0,t,0.0,402,f,f
1422,pet_polarbear_brown,661,ActorModel,0.0,10,f,0.0,t,f,t,pet_polarbear_brown,12.0,t,0.0,402,f,f
1423,instance_immortal_isle_mob_wave,689,PrefabModel,0.0,5,f,0.0,t,t,f,instance_immortal_isle_mob_wave,12.0,t,0.0,,f,f
1424,pet_detectmachine_rust,662,ActorModel,0.0,13,f,0.0,t,t,f,pet_detectmachine_rust,12.0,t,0.0,398,f,f
1425,pet_werespider,663,ActorModel,0.0,10,f,0.0,t,t,f,pet_werespider,12.0,t,0.0,399,f,f
1426,donkey_orange,664,ActorModel,0.0,10,f,0.0,t,f,t,donkey_orange,15.0,t,1.2,422,f,f
1427,speedcar_redbull,50,VehicleModel,2.8,7,f,0.0,f,f,f,speedcar_redbull,12.0,t,1.5,355,t,t
1428,,665,ActorModel,0.0,1,f,0.0,t,f,t,ocom_submarine_a,12.0,t,0.6,,f,f
1429,event_dragon,666,ActorModel,0.0,10,t,0.0,f,f,f,event_dragon,12.0,t,0.0,404,t,f
1430,aranzebia,667,ActorModel,0.0,10,f,0.0,t,t,f,aranzebia,12.0,t,0.6,405,f,f
1431,hidra_small,668,ActorModel,0.0,10,t,0.0,t,f,f,hidra_small,12.0,t,0.0,207,f,f
1432,나차쉬가르의 무기수리 NPC,690,PrefabModel,0.0,8,f,2.0,t,t,f,instance_nachashgar_repair,12.0,t,0.0,,f,f
1433,,669,ActorModel,0.0,1,f,0.0,t,f,t,ocom_submarine_blue,12.0,t,0.0,,f,f
1434,,670,ActorModel,0.0,1,f,0.0,t,t,f,ocom_submarine_red,12.0,t,0.0,,f,f
1435,,671,ActorModel,0.0,1,f,0.0,t,t,f,ocom_submarine_w,12.0,t,0.0,,f,f
1436,polarbear_rider_orange,672,ActorModel,0.0,10,f,0.0,t,f,t,polarbear_rider_orange,12.0,t,0.0,401,f,f
1437,donkey_blue,673,ActorModel,0.0,10,f,0.0,t,f,t,donkey_blue,15.0,t,1.2,422,f,f
1438,elk_blue,674,ActorModel,0.0,10,f,0.0,t,f,t,elk_blue,15.0,t,1.3,38,f,f
1439,tare_red,675,ActorModel,0.0,10,f,0.0,t,f,t,tare_red,12.0,t,1.3,19,f,f
1441,테스트용 임시 모델,677,ActorModel,0.0,7,t,0.0,t,t,f,test_submarine_ghost,12.0,t,0.0,364,f,f
1442,황금밥차,51,VehicleModel,3.3,7,f,0.0,f,f,t,food_truck,20.0,t,3.0,176,t,f
1443,푸른색 마을 회관,691,PrefabModel,10.0,8,t,0.0,f,f,t,hs_common_townhall_a,12.0,t,0.0,,f,f
1444,speedcar decal test,52,VehicleModel,2.8,7,f,0.0,f,f,f,speedcar_decal,12.0,t,1.5,355,t,t
1445,크라켄 폴리곤 줄인 모델,678,ActorModel,0.0,10,t,0.0,f,f,t,pet_kraken,12.0,t,0.0,414,f,f
1446,빛나는 해안 유령동물원,679,ActorModel,0.0,9,f,0.0,t,t,f,ostrich_spotted_ghost,12.0,t,0.0,420,f,f
1447,빛나는 해안 유령동물원,680,ActorModel,0.0,9,f,0.0,t,t,f,bear_brown_ghost,12.0,t,0.0,417,f,f
1448,빛나는 해안 유령동물원 ,681,ActorModel,0.0,9,f,0.0,t,t,f,twoheadsnake_spotted_ghost,12.0,t,0.0,421,f,f
1449,빛나는 해안 유령동물원,682,ActorModel,0.0,9,f,0.0,t,t,f,garuda_jade_ghost,12.0,t,5.0,418,f,f
1450,빛나는 해안 유령동물원,683,ActorModel,0.0,9,f,0.0,t,t,f,gorilla_mahadevi_ghost,12.0,t,0.0,419,f,f
1451,노란색_경비견,684,ActorModel,0.0,10,f,0.0,t,t,f,dog_guard_yellow,12.0,t,0.0,425,f,f
1452,까마귀 텃밭_완료,692,PrefabModel,6.0,7,t,0.0,f,f,t,pumpkin_farm_test,12.0,t,0.0,,f,f
1453,갈색_경비견,685,ActorModel,0.0,10,f,0.0,t,t,f,dog_guard_brown,12.0,t,0.0,425,f,f
1454,검은_경비견,686,ActorModel,0.0,10,f,0.0,t,t,f,dog_guard_black,12.0,t,0.0,425,f,f
1455,Whiteabyss_Blue_Actor,687,ActorModel,0.0,8,f,0.0,t,t,f,Whiteabyss_Blue_Actor,12.0,t,0.0,,f,f
1456,Whiteabyss_Pink_Actor,688,ActorModel,0.0,8,f,0.0,t,t,f,Whiteabyss_Pink_Actor,12.0,t,0.0,,f,f
1457,,689,ActorModel,0.0,1,f,0.0,t,t,f,ocom_submarine_black,12.0,t,0.0,,f,f
1458,,690,ActorModel,0.0,1,f,0.0,t,t,f,ocom_submarine_gold,12.0,t,0.0,,f,f
1459,ghostcarriage_trailed,53,VehicleModel,0.0,1,f,0.0,f,f,t,ghostcarriage_trailed,12.0,t,0.0,,f,f
1460,speedcar_r_ucc,54,VehicleModel,2.8,7,f,0.0,f,f,f,speedcar_r_ucc,12.0,t,1.5,355,t,t
1461,speedcar_b_ucc,55,VehicleModel,2.8,7,f,0.0,f,f,f,speedcar_b_ucc,12.0,t,1.5,355,t,t
1462,speedcar_y_ucc,56,VehicleModel,2.8,7,f,0.0,f,f,f,speedcar_y_ucc,12.0,t,1.5,355,t,t
1463,ghostcarriage_main,57,VehicleModel,0.0,7,f,0.0,f,f,t,ghostcarriage_main,12.0,t,0.0,175,t,f
1464,무역 농기계,58,VehicleModel,3.3,7,f,0.0,f,f,t,tractor_b,20.0,t,3.0,426,t,f
1465,러시아 전차,59,VehicleModel,3.0,7,t,0.0,f,f,f,sigetank,60.0,t,0.0,174,t,f
1466,drowned_noswim,691,ActorModel,0.0,10,f,0.0,t,t,f,drowned_noswim,12.0,t,0.0,258,f,f
1467,갈색 바다사자,692,ActorModel,0.0,10,f,0.0,t,t,f,sealion_brown,12.0,t,3.0,,f,f
1468,청회색 바다사자,693,ActorModel,0.0,10,f,0.0,t,t,f,sealion_greyblue,12.0,t,3.0,,f,f
1469,점박이 바다사자,694,ActorModel,0.0,10,f,0.0,t,t,f,sealion_spotted,12.0,t,3.0,,f,f
1470,흰색 바다사자,695,ActorModel,0.0,10,f,0.0,t,t,f,sealion_white,12.0,t,3.0,,f,f
1471,ghoul_thrower,696,ActorModel,0.0,10,f,0.0,t,t,f,ghoul_thrower,12.0,t,0.0,,f,f
1472,wildboar_grey,697,ActorModel,0.0,10,f,0.0,t,f,t,wildboar_grey,15.0,t,0.6,,f,f
1473,wildboar_white,698,ActorModel,0.0,10,f,0.0,t,f,t,wildboar_white,15.0,t,0.0,,f,f
1474,wildboar_yellow,699,ActorModel,0.0,10,f,0.0,t,f,t,wildboar_yellow,15.0,t,0.0,,f,f
1475,페가수스 테스트 에셋모델,700,ActorModel,0.0,10,f,0.0,t,t,f,Pegasus_TEST,15.0,t,0.6,21,f,f
1476,빨간 호박머리 허수아비 텃밭,693,PrefabModel,6.0,7,t,0.0,f,f,t,pumpkin_farm2_red,12.0,f,6.0,,f,f
1477,파란 호박머리 허수아비 텃밭,694,PrefabModel,6.0,7,t,0.0,f,f,t,pumpkin_farm3_blue,12.0,f,6.0,,f,f
1478,초록 호박머리 허수아비 텃밭,695,PrefabModel,6.0,7,t,0.0,f,f,t,pumpkin_farm4_green,12.0,f,6.0,,f,f
1479,비상용 호박머리 허수아비 텃밭,696,PrefabModel,6.0,7,t,0.0,f,f,t,pumpkin_farm5_sp,12.0,t,0.0,,f,f
1480,seedbucket0,697,PrefabModel,0.0,7,f,0.0,t,t,f,seedbucket0,12.0,f,0.0,,f,f
1481,seedbucket,698,PrefabModel,60.0,7,f,0.0,t,t,f,seedbucket,12.0,f,0.0,,f,f
1482,boardship_01,25,ShipModel,0.0,12,t,0.0,f,f,t,boardship_01,40.0,t,0.0,144,t,f
1483,ghoul_stalker,701,ActorModel,0.0,10,f,0.0,t,t,f,ghoul_stalker,12.0,t,0.0,,f,f
1484,ghoul_warrior,702,ActorModel,0.0,10,f,0.0,t,t,f,ghoul_warrior,12.0,t,0.0,,f,f
