id,book_page_id,text,illust
626,501,<tr><td>죽은 누이의 얼굴이 떠올랐다.<br/>임신한 사실을 알고 기뻐했던 누이의 미소를 떠올리자 눈자위의 실핏줄이 터지면서 피눈물이 흘러내렸다.<br/>볼을 따라 흘러내린 피눈물이 턱 언저리를 지나 가슴으로 흘러내렸다. 그리고 마침내 아버지가 내 목에 걸어주셨던 목걸이인 '아란제브의 명상'에까지 눈물이 흘러내렸다.</td></tr>,
627,501,"<tr><td>피눈물이 아란제브의 명상에 닿는 순간, 시각을 마비시키는 섬광이 목걸이에서 터져 나왔다.</td></tr>",
628,502,"<tr><td>아란제브의 명상은 나를 낯선 공간으로 이동시켰다.<br/>알고 보니 그 공간은 아란제브의 명상을 만든 어떤 마법사의 연구실이었다.<br/>누이의 얼굴을 떠올리며 흘린 피눈물이 아란제브의 명상에 담겨있던 공간이동 마법을 발동시킨 것이었다.<br/>나는 죽은 누이가 내 목숨을 살려준 거로 생각하며, 우리 가족을 파멸로 이끈 발티칸 왕자에게 잔혹한 복수를 해주리라 다짐했다.</td></tr>",
629,503,<tr><td>마법사의 거처에는 많은 책이 비치되어 있었다.<br/>특히 마법에 관한 책이 많았다.<br/>나는 마법에 관한 모든 책을 읽고 연구하며 독학으로 마법을 익혀나갔다.<br/>마법이 복수의 도구가 되어줄 것이라 확신하며.</td></tr>,
630,504,<tr><td>무려 20년 동안이나 마법을 익혔다.<br/>마법사의 연구실에 있는 많은 책에 담긴 모든 마법을 익히고도 부족함을 느꼈다.<br/>그래서 스스로 마법을 연구하며 힘을 기르다 보니 어느새 20년이란 세월이 흘러버린 것이다.</td></tr>,
631,504,"<tr><td>사실 중간에 연구실 밖으로 나가 복수를 감행할까 고민도 해봤지만, 발티칸 왕자의 자식들이 장성했을 때 그들을 하나하나 죽여서 그를 고통받게 하는 게 좋겠다고 생각하며 일부러 시간을 보냈다.</td></tr>",
632,505,"<tr><td>스스로 복수의 시간이 찾아왔다고 생각되는 순간, 나는 마법으로 얼굴과 목소리를 바꾼 후 영원의 섬으로 돌아갔다.<br/>20년 만에 돌아가는 고향이었지만 전혀 기쁘지 않았다.<br/>가족이 없는 영원의 섬은 모든 것이 낯설게만 느껴졌다.<br/>한때 이웃이었던 사람들과 아버지의 식객이었던 사람들 모두 낯설게만 느껴졌다.</td></tr>",
633,505,<tr><td>나는 가족뿐만 아니라 고향까지도 잃어버렸단 사실을 깨달았다.</td></tr>,
634,506,<tr><td>발티칸 왕자는 발티칸 국왕이 되어 있었다.<br/>그에게는 아홉 명의 부인과 열다섯 명의 자식이 있었다.<br/>나는 발티칸 왕자 주변에 있는 사람들을 모두 하나씩 잔인하게 죽여서 그를 고통스럽게 만들 계획을 세웠다.</td></tr>,
635,507,<tr><td>발티칸 국왕에게 찾아가 임관을 요청했다.<br/> 고위 마법사가 찾아와 스스로 임관을 청하자 그는 기쁜 마음으로 나를 왕실 마법사로 임명했다.<br/>목소리와 얼굴을 모두 바꾼 탓에 내 진실한 정체는 짐작조차 하지 못하는 기색이었다.<br/>나는 그에게 내가 보일 수 있는 최고의 마법들을 보여서 신임을 얻었다.</td></tr>,
636,507,<tr><td>삼 년 동안 조용히 시키는 일을 척척 해낸 끝에 마침내 나는 왕실 수석마법사가 됐다.</td></tr>,
637,508,"<tr><td>사람의 무의식은 추악하다.<br/>수많은 욕망이 무의식에서 꿈틀거린다.<br/>하지만 사람은 교육을 통해 자신의 무의식을 통제하며, 욕망을 감춘다. 예의범절에 익숙한 사람일수록 자신의 본심은 무의식 속에 꽁공 숨겨두는 법이다.</td></tr>",
638,508,<tr><td>진실의 거울이라는 마법이 있다.<br/>참선을 통해 높은 경지에 도달하기 위해 자신의 무의식을 통제 없이 외부로 표출시키는 마법이다. 이 마법은 수도자들이 밀폐된 공간에서 수련을 위해 사용하는 마법이다.<br/>나는 이 마법을 발티칸 국왕의 자녀들에게 몰래 걸었다.</td></tr>,
639,509,"<tr><td>고등교육을 받은 사람일수록 자신의 무의식과 직접 대면했을 때 큰 괴로움을 느낀다.<br/>이 괴로움을 받아들이고 이겨낸 사람은 정신적으로 성장할 수 있지만, 대부분은 괴로움을 견디지 못해 자살하거나 미쳐버리고 만다.<br/>그 때문에 진실의 거울에 걸린 사람 대부분은 괴로움을 이겨내지 못해 자살하거나 미쳐버린다.<br/>진실의 거울에 걸린 발티칸 국왕의 자녀들 역시 똑같았다.</td></tr>",
640,510,<tr><td>갑작스럽게 마주하게 된 추악한 자신의 무의식에 놀란 왕자와 공주들은 모두 당혹한 모습을 보였다.<br/>그들은 모두 왕궁 밖으로 나가지 않고 방안에만 틀어박힌 채 사람들과의 대면을 거부하기 시작했다.<br/>나는 그들에게 발티칸 국왕이 왕좌에 오르기까지의 추악한 행적을 적은 책을 써서 몰래 전했다.</td></tr>,
641,510,<tr><td>오직 나만이 알고 있는 진실을 과연 왕자와 공주들이 어떻게 받아들일지 흥미진진했다.</td></tr>,
642,511,"<tr><td>자신의 아버지가 음모로 형제들을 죽이고 아버지마저 암살한 후, 왕좌에 올랐다는 사실을 알게 된 왕자와 공주 중 다섯이 괴로움을 견디지 못한 채 자살했다.<br/>자살한 왕자 사이에는 왕세자인 부르칸 왕자가 포함되어 있었다.<br/>갑작스러운 집단자살에 놀란 발티칸 국왕은 진상조사를 명령했다.</td></tr>",
643,512,"<tr><td>자신의 추악한 과거가 담긴 책이 왕자와 공주를 괴롭게 만들며 자살에 이르게 했단 사실을 알게 된 발티칸 국왕은 뻔뻔하게도 자신의 과거를 반성하기보다는, 진실이 담긴 책을 쓴 저자인 나를 잡으라는 명령을 전국에 내렸다.<br/>20년 전의 내 모습이 담긴 현상수배지가 영원의 섬 곳곳에 퍼져 나갔다.</td></tr>",
644,513,<tr><td>왕자와 공주에게 보여줬던 책을 몰래 일반 백성에게도 유통하였다.<br/>20년 전에 국왕 암살범으로 지목돼 참수된 것으로 알려진 내가 갑작스럽게 지명수배자가 된 것을 의아하게 여겼던 사람들은 호기심을 느끼며 진실이 담긴 책을 읽기 시작했다. 그러면서 그 진실이 사람들 사이에서 입에서 입으로 퍼져 나갔다.</td></tr>,
645,514,"<tr><td>왕자와 공주 그리고 백성들이 모두 발티칸 국왕의 부도덕함을 욕하며 손가락질한다면, 아무리 뻔뻔한 발티칸 국왕이라도 괴로워할 것이라고 생각하며 벌인 일이었다.<br/>그런데 예상외의 반응들이 나타났다. 발티칸 국왕이 지난 20년 동안 제법 백성들을 잘 다스렸던 탓인지 발티칸 국왕의 부도덕함에 대한 비난의 수위가 예상외로 낮았다.</td></tr>",
646,514,"<tr><td>대부분은 비록 과거에 큰 잘못을 저질렀지만, 지금은 백성을 아끼며 나라를 잘 다스리고 있으니 큰 문제가 될 것은 없다는 반응들이었다.</td></tr>

",
647,515,<tr><td>이럴 수가!<br/>아버지를 칭송했던 그 많은 사람이 발티칸 국왕의 추악한 진실과 우리 일가의 비참한 죽음의 내막을 알고서도 발티칸 국왕을 비난하지 않았다.<br/>오히려 일부에서는 아버지가 나라의 경제를 좌지우지하는 악덕 거상이었기 때문에 아버지를 죽인 것 역시 백성들을 위한 일이었다며 입을 놀렸다.</td></tr>,
648,516,"<tr><td>오히려 막내 왕자인 페데가 발티칸 국왕에게 찾아가 책의 내용이 진실이라면, 이미 누이 여신의 곁으로 떠난 우리 가족에게 사죄하고 나에 대한 지명수배도 풀어야 한다고 간청했다.<br/>믿었던 영원의 섬 사람들은 모두 우리 가족을 배신했지만, 어처구니없게도 원수의 자식인 페데 왕자가 우리 가족의 비참한 운명을 동정하며 안타까워하고 있는 것이었다.<br/>빌어먹을...</td></tr>",
649,517,"<tr><td>비록, 백성들로 하여금 발티칸 국왕을 손가락질하게 하는 일은 실패했지만, 진실의 거울을 사용한 효과는 대성공을 거뒀다.<br/>페데 왕자를 제외한 모든 왕자와 공주가 광기에 젖어들었다. 그들은 티를 내지 않으려 했으나, 내면에서 뿜어져 나오는 광기가 그들의 눈동자를 통해 그대로 표출되고 있었다.</td></tr>",
650,518,<tr><td>광기에 젖은 왕자와 공주에게 찾아가 왕세자였던 부르칸 왕자가 자살했기 때문에 왕세자의 자리가 비어있다는 사실을 상기시켜줬다.<br/>왕세자의 자리에만 오른다면 왕이 될 수 있다고 귀띔해주자 광기에 물든 왕자와 공주는 자신이 왕세자의 자리를 차지하기 위해 서로의 목에 칼을 겨누기 시작했다.</td></tr>,
651,519,"<tr><td>스스로 왕이 되기 위해 부모와 형제를 모두 죽였던 발티칸 국왕은 왕세자의 자리를 차지하기 위해 피 튀기는 싸움을 벌이는 자식들의 모습을 바라보며 어떤 생각을 할까?<br/>만약 그가 자식들에게 부정을 느낀다면 서로 싸우는 자식의 모습을 바라보며 괴로움을 느낄 테고, 그게 아니라면 자신이 그랬던 것처럼 자신의 자식이 왕좌를 차지하기 위해 자신을 죽일지도 모른다는 생각을 하며 불안함을 느낄 것이다.</td></tr>",
652,519,<tr><td>어떤 상황이든 그는 괴로울 수밖에 없다.</td></tr>,
653,520,<tr><td>수많은 귀족과 상인들이 권력을 차지하기 위해 왕자와 공주의 후견인을 자처하며 세력을 결집하기 시작했다.<br/>왕세자 자리를 차지하기 위한 싸움이 귀족과 상인들의 세력 싸움으로 번지면서 순식간에 나라가 내전 상태에 빠져버렸다.<br/>수많은 사람이 왕자들의 전쟁에 휩쓸려 누이 여신의 품으로 돌아갔다.</td></tr>,
654,520,"<tr><td>죽은 이들 중에는 아버지를 욕한 자들도 있지만, 아버지가 누구인지 전혀 모르는 사람들도 많았다.</td></tr>",
655,521,"<tr><td>왕세자 자리를 노리는 왕자와 공주의 싸움은 점점 치열하게 변해갔다.<br/>처음에는 피를 보지 않고 상대 세력을 누르기 위해 노력했지만, 수단과 방법을 가리지 않는 분위기가 자리를 잡으면서 사고를 위장한 암살과 독살이 만연하기 시작했다.<br/>묵묵히 침묵으로 일관하던 발티칸 국왕은 어느 날 갑자기 군대를 동원해 다툼을 벌이던 왕자와 공주를 모조리 잡아들였다.</td></tr>",
656,522,"<tr><td>발티칸 국왕은 왕자와 공주가 왕세자 자리를 노리며 무분별하게 분쟁을 일삼아 나라가 혼란에 빠졌다며, 그들의 직위를 모조리 해제해버렸다.<br/>왕자와 공주 그리고 그들을 지지하던 세력들은 발티칸 국왕의 결정에 반발하며 반란을 획책했다.<br/>발티칸 국왕이 아버지를 죽이고 왕좌를 차지한 것처럼 그의 자식들도 부모를 죽이고 왕좌를 차지하려 드는 것이다.</td></tr>",
657,523,"<tr><td>발티칸 국왕의 자식들이 반란을 꾀하는 모습을 지켜보며 나는 고민했다.<br/>왕자와 공주가 반란을 일으켜 발티칸 국왕을 암살하게 하는 게 제대로 된 복수인지 아니면, 발티칸 국왕이 반란을 일으키려는 자신의 자식을 모조리 참수하는 것이 더 통쾌한 복수인지 고민됐기 때문이다.</td></tr>",
658,524,"<tr><td>부모가 자식을 죽이든, 자식이 부모를 죽이든, 모두 용서받을 수 없는 패륜 행위일 뿐이다.<br/>나는 복수를 위해 발티칸 국왕과 그의 자식들로 하여금 패륜을 일삼도록 부추기고 있다. 이게 과연 정당한 행위일까? 문득, 스스로 자신이 마귀가 돼버린 듯한 느낌이 들었다. 하지만 그럴 때마다 나는 흔들리는 마음을 다잡기 위해 발티칸 국왕에게 죽임을 당한 가족을 생각했다.</td></tr>",
659,524,<tr><td>나는 복수를 위해 사람이길 포기했다.</td></tr>,
660,525,<tr><td>발티칸 국왕으로 하여금 자신의 자식들을 스스로 죽이게 하는 것이 더 통쾌한 복수라는 판단을 내렸다.<br/>나는 발티칸 국왕에게 그의 자식들이 지지세력과 함께 반란을 도모하고 있다는 사실을 알렸다.<br/>분노한 발티칸 국왕은 광기에 물든 눈으로 울부짖더니 나를 앞장세워 반란을 일으키려는 왕자와 공주를 모조리 잡아들였다.</td></tr>,
661,526,"<tr><td>반란을 준비 중이던 왕자와 공주를 기습적으로 잡아들인 발티칸 국왕은 고민에 빠졌다.<br/>비록 반란을 일으키려 했지만, 자신의 자식들이기 때문에 어떤 처분을 내려야 할지 괴로워하며 고민하는 눈치였다.<br/>나는 그에게 막내인 페데 왕자가 분쟁에 참여하지 않았으며, 페데 왕자가 국왕이 됐을 때 반란을 일으켰던 형제가 큰 걸림돌이 될 수도 있을 것이라고 조언했다.</td></tr>",
662,527,<tr><td>왕세자의 자리를 놓고 벌인 왕자들의 분쟁에 유일하게 참여하지 않은 페데 왕자를 발티칸 국왕은 매우 아꼈다.<br/>발티칸 국왕은 괴로운 얼굴로 한동안 고민하더니 결국 페데 왕자를 위해 반란 혐의로 잡아들인 왕자와 공주를 모조리 참수시켰다.<br/>부모가 자신의 손으로 자식을 모조리 죽여버린 것이다.</td></tr>,
664,528,"<tr><td>발티칸 국왕이 반란 혐의로 왕자와 공주를 모두 참수시킬 때 그것을 말린 사람은 오직 막내인 페데 왕자 하나뿐이었다. 발티칸 국왕은 왕자와 공주의 참수를 반대하는 페데 왕자를 더욱 기특하게 생각하며, 참수를 단행했다.<br/>반란 혐의로 아홉 명의 왕자와 공주가 참수당하고, 그를 따르던 무리 팔백 명이 함께 참수를 당했다.</td></tr>",
665,528,<tr><td>내 복수 때문에 너무 많은 사람이 피를 흘리는 게 아닌가 하는 생각이 들었다.</td></tr>,
666,529,<tr><td>왕자를 모두 참수하자 발티칸 국왕의 부인들은 모두 발티칸 국왕을 욕하고 원망하며 친정으로 돌아가 버렸다.<br/>대소신료를 비롯한 왕실의 시종들은 자식을 참수하고 괴로움에 몸부림치며 광기에 젖어버린 발티칸 국왕을 두려워했다. 모두 발티칸 국왕과 시선이 마주치길 꺼렸다.<br/>오직 나와 페데 왕자만이 발티칸 국왕을 두려워하지 않았다.</td></tr>,
667,529,<tr><td>외톨이가 돼버린 발티칸 국왕은 점점 나를 의지하기 시작했다.</td></tr>,
668,530,<tr><td>발티칸 국왕은 페데 왕자를 왕세자로 책봉하고 나를 왕세자의 스승으로 임명했다. 그는 어리석게도 주변에 있는 다른 누구보다도 나를 가장 신임하고 있었다.<br/>페데 왕자 역시 나를 스승으로 공경하며 배움을 청했다.<br/>영원의 섬에서 나는 국왕 다음으로 강한 힘을 지닌 권력자로 부상했다.</td></tr>,
