id,plot_id,position,name,source_update_method_id,target_update_method_id,target_update_method_param1,target_update_method_param2,target_update_method_param3,tickets,target_update_method_param4,target_update_method_param5,target_update_method_param6,target_update_method_param7,aoe_diminishing,target_update_method_param8,target_update_method_param9
6192,760,2,런치,3,4,0,0,0,1,0,0,0,0,f,0,0
6193,760,3,기본 위치,1,5,3392,0,7000,1,0,0,5000,0,f,4,127
6195,760,4,1/2 각도,3,5,3393,0,0,1,-90,0,0,0,f,4,127
6196,760,5,1/2 반복,4,5,3394,0,4000,1,0,0,5000,0,f,4,127
6197,760,6,2/2 각도,3,5,3395,0,0,1,90,0,5000,0,f,4,127
6198,760,7,2/2 반복,4,5,3396,0,4000,1,0,0,5000,0,f,4,127
6199,760,8,기본 위치2,1,5,3397,0,3000,1,0,0,5000,0,f,4,127
6200,760,9,1/2 각도2,3,5,3398,0,0,1,-90,0,0,0,f,4,127
6201,760,10,1/2 반복2,4,5,3399,0,4000,1,0,0,5000,0,f,4,127
6202,760,11,2/2 각도2,3,5,3400,0,0,1,90,0,5000,0,f,4,127
6203,760,12,2/2 반복2,4,5,3401,0,4000,1,0,0,5000,0,f,4,127
6204,760,13,소환,3,4,0,0,0,3,0,0,0,0,f,0,0
6205,760,14,소환2,3,4,0,0,0,1,0,0,0,0,f,0,0
6206,727,8,사운드 전용,3,4,0,0,0,1,0,0,0,0,f,0,0
6207,761,1,대상 초기화,1,1,0,0,0,1,0,0,0,0,f,0,0
6208,761,2,발사,3,6,3402,0,4,1,127,0,0,0,f,0,0
6209,762,1,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
6210,762,2,발사,3,4,0,0,0,1,0,0,0,0,f,0,0
6211,762,3,임의 유닛 지정,3,6,3403,1,4,2,127,0,0,0,f,0,0
6212,762,4,두다드 스폰 데미지_01,3,5,3404,5,0,2,0,0,0,0,f,4,127
6213,762,5,두다드 스폰 데미지_02,3,5,3405,5,0,2,0,0,0,0,f,4,127
6214,762,6,최종,3,4,0,0,0,1,0,0,0,0,f,0,0
6215,762,7,두다드 스폰,3,5,3406,5,0,2,0,0,0,0,f,4,127
6217,763,1,시전,1,2,0,0,0,1,0,0,0,0,f,0,0
6218,763,2,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
6219,763,4,스폰 1,3,4,0,0,0,1,0,0,0,0,f,0,0
6220,763,5,스폰 2,3,4,0,0,0,1,0,0,0,0,f,0,0
6221,763,6,스폰 3,3,4,0,0,0,1,0,0,0,0,f,0,0
6222,763,7,스폰 4,3,4,0,0,0,1,0,0,0,0,f,0,0
6223,763,8,스폰 5,3,4,0,0,0,1,0,0,0,0,f,0,0
6224,763,9,스폰 6,3,4,0,0,0,1,0,0,0,0,f,0,0
6225,763,10,스폰 7,3,4,0,0,0,1,0,0,0,0,f,0,0
6226,778,1,대상 초기화,1,1,0,0,0,1,0,0,0,0,f,0,0
6227,778,2,임의 대상,3,6,3408,0,4,1,127,0,0,0,f,0,0
6228,778,3,데미지,3,4,0,0,0,1,0,0,0,0,f,0,0
6229,763,11,스폰 8,3,4,0,0,0,1,0,0,0,0,f,0,0
6230,763,12,스폰 9,3,4,0,0,0,1,0,0,0,0,f,0,0
6231,763,13,스폰 10,3,4,0,0,0,1,0,0,0,0,f,0,0
6232,780,1,뛰어오름,3,4,0,0,0,1,0,0,0,0,f,0,0
6233,779,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
6234,779,2,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
6235,779,3,발사,3,4,0,0,0,1,0,0,0,0,f,0,0
6236,779,4,채널링 기본,3,4,0,0,0,1,0,0,0,0,f,0,0
6237,779,5,조건 체크 (대나무) - 뛰어올라,3,4,0,0,0,10,0,0,0,0,f,0,0
6238,779,6,조건 체크 - 오른쪽,3,4,0,0,0,10,0,0,0,0,f,0,0
6239,779,7,조건 체크 - 왼쪽,3,4,0,0,0,10,0,0,0,0,f,0,0
6240,779,8,조건 체크 - 아래로,3,4,0,0,0,10,0,0,0,0,f,0,0
6241,779,9,조건 체크 - 뒤로,3,4,0,0,0,10,0,0,0,0,f,0,0
6242,779,10,반복,3,4,0,0,0,10,0,0,0,0,f,0,0
6243,779,11,채널링 종료,3,4,0,0,0,1,0,0,0,0,f,0,0
6244,750,9,조건 체크 - 뛰어올라,3,4,0,0,0,10,0,0,0,0,f,0,0
6245,728,9,조건 체크 - 뛰어올라,3,4,0,0,0,10,0,0,0,0,f,0,0
6246,747,9,조건 체크 - 뛰어올라,3,4,0,0,0,10,0,0,0,0,f,0,0
6247,749,9,조건 체크 - 뛰어올라,3,4,0,0,0,10,0,0,0,0,f,0,0
6249,781,1,런치,3,4,0,0,0,1,0,0,0,0,f,0,0
6250,781,2,소스 대상 지정,3,6,3409,1,4,1,127,0,0,0,f,0,0
6251,782,1,타겟 지정,3,4,0,0,0,1,0,0,0,0,f,0,0
6252,782,2,독액 주머니 던지기,3,4,0,0,0,1,0,0,0,0,f,0,0
6253,782,3,부채꼴 효과지역_01,3,5,3410,10,2000,1,0,0,3000,1,f,4,127
6254,782,4,부채꼴 효과지역_02,3,5,3411,10,2000,1,0,0,3000,1,f,4,127
6255,782,5,부채꼴 효과지역_03,3,5,3412,10,3000,1,0,0,3000,1,f,4,127
6257,783,2,런치 - 근접,3,5,3413,0,10000,1,0,-20000,20000,0,f,0,127
6258,783,4,기본 사항,3,4,0,0,0,1,0,0,0,0,f,0,0
6260,783,3,1m 올림,4,5,3414,0,0,1,0,1000,0,0,f,0,127
6262,783,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
6263,784,1,소스 대상 지정 및 발사,3,4,0,0,0,1,0,0,0,0,f,0,0
6264,784,2,타격,3,4,0,0,0,1,0,0,0,0,f,0,0
6265,784,3,연쇄 대상 지정,4,6,3415,0,4,11,127,0,0,0,f,0,0
6266,784,4,연쇄 타격,3,4,0,0,0,11,0,0,0,0,f,0,0
6267,785,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
6268,785,2,발사,3,4,0,0,0,1,0,0,0,0,f,0,0
6269,785,3,중앙_01,3,5,3416,10,2000,9,0,0,5000,0,f,4,127
6270,785,4,중앙_02,3,5,3417,0,0,1,0,600,0,0,f,0,127
6271,785,5,중앙_데미지,3,5,3418,10,0,10,0,0,0,0,f,4,127
6272,785,6,중앙_투사체_01,3,5,3419,0,0,1,15000,0,5000,0,f,4,127
6273,785,7,중앙_투사체_02,3,5,3420,0,0,1,0,1500,0,0,f,4,127
6274,785,8,좌측,3,5,3421,0,3000,1,40,0,5000,0,f,4,127
6275,785,9,좌측_투사체_01,3,5,3422,0,13000,1,-40,0,5000,0,f,4,127
6276,785,10,좌측_투사체_02,3,5,3423,0,0,1,0,1500,0,0,f,4,127
6277,785,11,좌측_-40_01,3,5,3424,0,0,1,-40,0,0,0,f,4,127
6278,785,12,좌측_-40_02,3,5,3425,10,1600,9,0,0,5000,0,f,4,127
6279,785,13,우측,3,5,3426,0,3000,1,-40,0,5000,0,f,4,127
6280,785,14,우측_투사체_01,3,5,3427,0,13000,1,40,0,5000,0,f,4,127
6281,785,15,우측_투사체_02,3,5,3428,0,0,1,0,1500,0,0,f,4,127
6282,785,16,우측_40_01,3,5,3429,0,0,1,40,0,0,0,f,4,127
6283,785,17,우측_40_02,3,5,3430,10,1600,9,0,0,5000,0,f,4,127
6284,785,18,좌우측 높이,3,5,3431,0,0,1,0,600,0,0,f,0,127
6285,785,19,좌우측 데미지,3,5,3432,10,0,18,0,0,0,0,f,4,127
6289,786,1,발사,3,4,0,0,0,1,0,0,0,0,f,0,0
6290,786,2,피격,3,4,0,0,0,1,0,0,0,0,f,0,0
6291,786,3,임의 대상 발사,3,6,3433,1,4,1,127,0,0,0,f,0,0
6292,786,4,임의 대상 피격,3,4,0,0,0,1,0,0,0,0,f,0,0
6293,787,1,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
6294,787,2,발사,3,4,0,0,0,1,0,0,0,0,f,0,0
6295,787,3,소스 대상 지정,3,6,3434,1,4,1,127,0,0,0,f,0,0
6296,787,4,타격,3,5,3435,5,0,1,0,0,0,0,f,4,127
6297,788,1,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
6298,788,2,발사_01,3,4,0,0,0,1,0,0,0,0,f,0,0
6299,788,3,발사_02,3,6,3438,1,4,1,127,0,0,0,f,0,0
6300,788,4,데미지,3,4,0,0,0,1,0,0,0,0,f,0,0
6301,789,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
6302,789,2,기본위치,3,4,0,0,0,1,0,0,0,0,f,0,0
6303,789,3,확률,3,4,0,0,0,1,0,0,0,0,f,0,0
6304,789,4,대장 확률,3,4,0,0,0,1,0,0,0,0,f,0,0
6305,789,5,부하들 등장,3,4,0,0,0,1,0,0,0,0,f,0,0
6306,789,6,대원1 위치,3,5,3441,0,3000,1,135,0,5000,0,f,0,127
6307,789,7,대원2 위치,3,5,3442,0,3000,1,225,0,5000,0,f,0,127
6308,789,8,대장 소환 위치,3,5,3443,0,3000,1,0,0,5000,0,f,0,127
6323,791,1,launch,1,2,0,0,0,1,0,0,0,0,f,0,0
6325,791,2,방어도 기준치 이상,3,4,0,0,0,1,0,0,0,0,f,0,0
6326,791,3,방어도 기준치 미만,3,4,0,0,0,1,0,0,0,0,f,0,0
6327,792,1,도약,3,4,0,0,0,1,0,0,0,0,f,0,0
6328,792,2,죽음,3,4,0,0,0,1,0,0,0,0,f,0,0
6329,793,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
6330,793,2,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
6331,793,3,런치,3,4,0,0,0,1,0,0,0,0,f,0,0
6332,793,4,정답,3,4,0,0,0,1,0,0,0,0,f,0,0
6333,793,5,오답,3,4,0,0,0,1,0,0,0,0,f,0,0
6334,793,6,스코어 획득,3,4,0,0,0,1,0,0,0,0,f,0,0
6335,793,7,꽝,3,4,0,0,0,1,0,0,0,0,f,0,0
6345,795,3,준비,3,5,3457,0,0,1,0,0,3000,0,f,0,127
6346,796,1,launch,1,2,0,0,0,1,0,0,0,0,f,0,0
6347,796,2,bubble,3,4,0,0,0,1,0,0,0,0,f,0,0
6348,796,3,bubble2,3,5,3454,100,0,1,0,0,0,0,f,4,3
6349,796,4,bubble3,3,5,3455,100,0,1,0,0,0,0,f,1,3
6352,795,7,확률-A1,3,4,0,0,0,1,0,0,0,0,f,0,0
6353,795,8,확률-A2,3,4,0,0,0,1,0,0,0,0,f,0,0
6355,795,9,첫번째 지역 - 가,3,5,3458,0,3000,1,90,0,3000,0,f,0,127
6356,795,10,첫번째 지역 - 나,3,5,3459,0,3000,1,270,0,3000,0,f,0,127
6357,795,11,정답 소환,3,4,0,0,0,1,0,0,0,0,f,0,0
6358,795,12,오답 소환,3,4,0,0,0,1,0,0,0,0,f,0,0
6359,795,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
6360,795,13,가-정답,3,4,0,0,0,1,0,0,0,0,f,0,0
6361,795,14,가-오답,3,4,0,0,0,1,0,0,0,0,f,0,0
6362,795,15,나-정답,3,4,0,0,0,1,0,0,0,0,f,0,0
6363,795,16,나-오답,3,4,0,0,0,1,0,0,0,0,f,0,0
6364,795,17,두번째 지역 준비,3,4,0,0,0,1,0,0,0,0,f,0,0
6365,795,5,확률,3,4,0,0,0,1,0,0,0,0,f,0,0
6366,795,18,확률-B1,3,4,0,0,0,1,0,0,0,0,f,0,0
6367,795,19,확률-B2,3,4,0,0,0,1,0,0,0,0,f,0,0
6368,795,20,확률-B3,3,4,0,0,0,1,0,0,0,0,f,0,0
6369,795,21,두번째 지역-가,3,5,3462,0,3000,1,90,0,3000,0,f,0,127
6370,795,22,두번째 지역-중앙,3,4,0,0,0,1,0,0,0,0,f,0,0
6371,795,23,두번째 지역-나,3,5,3463,0,3000,1,270,0,3000,0,f,0,127
6372,795,24,두가-정답,3,4,0,0,0,1,0,0,0,0,f,0,0
6373,795,25,두가-오답,3,4,0,0,0,1,0,0,0,0,f,0,0
6374,795,26,두중앙-정답,3,4,0,0,0,1,0,0,0,0,f,0,0
6375,795,27,두중앙-오답,3,4,0,0,0,1,0,0,0,0,f,0,0
6376,795,28,두나-정답,3,4,0,0,0,1,0,0,0,0,f,0,0
6377,795,29,두나-오답,3,4,0,0,0,1,0,0,0,0,f,0,0
6379,764,1,시전,1,2,0,0,0,1,0,0,0,0,f,0,0
6380,764,2,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
6381,795,30,확률-C1,3,4,0,0,0,3,0,0,0,0,f,0,0
6382,795,31,확률-C2,3,4,0,0,0,1,0,0,0,0,f,0,0
6383,795,32,확률-C3,3,4,0,0,0,1,0,0,0,0,f,0,0
6384,795,33,확률-C4,3,4,0,0,0,1,0,0,0,0,f,0,0
6385,795,34,세번째 지역 준비,3,4,0,0,0,3,0,0,0,0,f,0,0
6386,795,35,세번째 지역-대좌,3,5,3464,0,3500,1,90,0,3000,0,f,0,127
6387,795,36,세번째 지역-소좌,3,5,3465,0,2500,1,45,0,3000,0,f,0,127
6388,795,37,세번째 지역-소우,3,5,3466,0,2500,1,315,0,3000,0,f,0,127
6389,795,38,세번째 지역-대우,3,5,3467,0,3500,1,270,0,3000,0,f,0,127
6390,795,39,세대좌-정답,3,4,0,0,0,1,0,0,0,0,f,0,0
6391,795,40,세대좌-오답,3,4,0,0,0,1,0,0,0,0,f,0,0
6392,795,43,세소우-정답,3,4,0,0,0,1,0,0,0,0,f,0,0
6393,795,42,세소좌-오답,3,4,0,0,0,1,0,0,0,0,f,0,0
6394,795,41,세소좌-정답,3,4,0,0,0,1,0,0,0,0,f,0,0
6395,795,44,세소우-오답,3,4,0,0,0,1,0,0,0,0,f,0,0
6396,795,45,세대우-정답,3,4,0,0,0,1,0,0,0,0,f,0,0
6397,795,46,세대우-오답,3,4,0,0,0,1,0,0,0,0,f,0,0
6398,798,1,start,3,4,0,0,0,1,0,0,0,0,f,0,0
6399,798,3,가정교사애니1,3,2,0,0,0,1,0,0,0,0,f,0,0
6400,798,2,user,3,3,0,0,0,1,0,0,0,0,f,0,0
6401,764,3,스폰 1,3,4,0,0,0,1,0,0,0,0,f,0,0
6402,799,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
6403,799,3,준비,3,5,3470,0,0,1,0,0,3000,0,f,0,127
6404,799,6,확률-A1,3,4,0,0,0,5,0,0,0,0,f,0,0
6405,799,7,확률-A2,3,4,0,0,0,1,0,0,0,0,f,0,0
6406,799,8,확률-A3,3,4,0,0,0,1,0,0,0,0,f,0,0
6407,799,9,확률-A4,3,4,0,0,0,1,0,0,0,0,f,0,0
6408,799,10,확률-A5,3,4,0,0,0,1,0,0,0,0,f,0,0
6409,799,11,확률-A6,3,4,0,0,0,1,0,0,0,0,f,0,0
6410,799,12,확률-A7,3,4,0,0,0,1,0,0,0,0,f,0,0
6411,799,15,지역-좌1,3,5,3471,0,4000,1,90,0,3000,0,f,0,127
6412,799,16,지역-좌2,3,5,3472,0,3000,1,60,0,3000,0,f,0,127
6413,799,17,지역-좌3,3,5,3473,0,3000,1,30,0,3000,0,f,0,127
6414,799,18,지역-중앙,3,5,3474,0,3000,1,0,0,3000,0,f,0,127
6415,799,19,지역-우3,3,5,3475,0,3000,1,330,0,3000,0,f,0,127
6416,799,20,지역-우2,3,5,3476,0,3000,1,300,0,3000,0,f,0,127
6417,799,21,지역-우1,3,5,3477,0,4000,1,270,0,3000,0,f,0,127
6418,799,13,정답 소환,3,4,0,0,0,1,0,0,0,0,f,0,0
6419,799,14,오답 소환,3,4,0,0,0,1,0,0,0,0,f,0,0
6420,799,22,좌1-정답,3,4,0,0,0,1,0,0,0,0,f,0,0
6421,799,23,좌1-오답,3,4,0,0,0,1,0,0,0,0,f,0,0
6422,799,24,좌2-정답,3,4,0,0,0,1,0,0,0,0,f,0,0
6423,799,25,좌2-오답,3,4,0,0,0,1,0,0,0,0,f,0,0
6424,799,26,좌3-정답,3,4,0,0,0,1,0,0,0,0,f,0,0
6425,799,27,좌3-오답,3,4,0,0,0,1,0,0,0,0,f,0,0
6426,799,28,중앙-정답,3,4,0,0,0,1,0,0,0,0,f,0,0
6427,799,29,중앙-오답,3,4,0,0,0,1,0,0,0,0,f,0,0
6428,799,30,우3-정답,3,4,0,0,0,1,0,0,0,0,f,0,0
6429,799,31,우3-오답,3,4,0,0,0,1,0,0,0,0,f,0,0
6430,799,32,우2-정답,3,4,0,0,0,1,0,0,0,0,f,0,0
6431,799,33,우2-오답,3,4,0,0,0,1,0,0,0,0,f,0,0
6432,799,34,우1-정답,3,4,0,0,0,1,0,0,0,0,f,0,0
6433,799,35,우1-오답,3,4,0,0,0,1,0,0,0,0,f,0,0
6434,798,4,가정교사애니2,3,4,0,0,0,1,0,0,0,0,f,0,0
6435,798,5,가정교사애니3,3,4,0,0,0,1,0,0,0,0,f,0,0
6436,799,5,기본 위치,3,4,0,0,0,5,0,0,0,0,f,0,0
6437,800,1,소스 대상 지정,1,1,0,0,0,5,0,0,0,0,f,0,0
6438,800,2,데미지,3,5,3480,50,0,5,0,0,0,0,f,4,127
6439,764,4,스폰 2,3,4,0,0,0,1,0,0,0,0,f,0,0
6440,764,5,스폰 3,3,4,0,0,0,1,0,0,0,0,f,0,0
6441,764,6,스폰 4,3,4,0,0,0,1,0,0,0,0,f,0,0
6442,764,7,스폰 5,3,4,0,0,0,1,0,0,0,0,f,0,0
6443,764,8,스폰 6,3,4,0,0,0,1,0,0,0,0,f,0,0
6444,764,9,스폰 7,3,4,0,0,0,1,0,0,0,0,f,0,0
6445,764,10,스폰 8,3,4,0,0,0,1,0,0,0,0,f,0,0
6446,764,11,스폰 9,3,4,0,0,0,1,0,0,0,0,f,0,0
6447,764,12,스폰 10,3,4,0,0,0,1,0,0,0,0,f,0,0
6448,798,6,가정교사애니4,3,4,0,0,0,1,0,0,0,0,f,0,0
6450,765,1,시전,1,2,0,0,0,1,0,0,0,0,f,0,0
6451,765,2,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
6452,765,3,스폰 1,3,4,0,0,0,1,0,0,0,0,f,0,0
6453,765,4,스폰 2,3,4,0,0,0,1,0,0,0,0,f,0,0
6454,765,5,스폰 3,3,4,0,0,0,1,0,0,0,0,f,0,0
6455,765,6,스폰 4,3,4,0,0,0,1,0,0,0,0,f,0,0
6456,765,7,스폰 5,3,4,0,0,0,1,0,0,0,0,f,0,0
6457,765,8,스폰 6,3,4,0,0,0,1,0,0,0,0,f,0,0
6458,765,9,스폰 7,3,4,0,0,0,1,0,0,0,0,f,0,0
6459,765,10,스폰 8,3,4,0,0,0,1,0,0,0,0,f,0,0
6460,765,11,스폰 9,3,4,0,0,0,1,0,0,0,0,f,0,0
6461,765,12,스폰 10,3,4,0,0,0,1,0,0,0,0,f,0,0
6462,765,13,스폰 11,3,4,0,0,0,1,0,0,0,0,f,0,0
6463,766,1,시전,1,2,0,0,0,1,0,0,0,0,f,0,0
6464,766,2,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
6465,766,3,스폰 1,3,4,0,0,0,1,0,0,0,0,f,0,0
6466,766,4,스폰 2,3,4,0,0,0,1,0,0,0,0,f,0,0
6467,766,5,스폰 3,3,4,0,0,0,1,0,0,0,0,f,0,0
6468,766,6,스폰 4,3,4,0,0,0,1,0,0,0,0,f,0,0
6469,766,7,스폰 5,3,4,0,0,0,1,0,0,0,0,f,0,0
6470,766,8,스폰 6,3,4,0,0,0,1,0,0,0,0,f,0,0
6471,766,9,스폰 7,3,4,0,0,0,1,0,0,0,0,f,0,0
6472,766,10,스폰 8,3,4,0,0,0,1,0,0,0,0,f,0,0
6473,766,11,스폰 9,3,4,0,0,0,1,0,0,0,0,f,0,0
6474,766,12,스폰 10,3,4,0,0,0,1,0,0,0,0,f,0,0
6475,766,13,스폰 11,3,4,0,0,0,1,0,0,0,0,f,0,0
6476,766,14,스폰 12,3,4,0,0,0,1,0,0,0,0,f,0,0
6477,795,2,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
6478,767,1,시전,1,2,0,0,0,1,0,0,0,0,f,0,0
6479,767,2,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
6480,767,3,스폰 1,3,4,0,0,0,1,0,0,0,0,f,0,0
6481,767,4,스폰 2,3,4,0,0,0,1,0,0,0,0,f,0,0
6482,767,5,스폰 3,3,4,0,0,0,1,0,0,0,0,f,0,0
6483,767,6,스폰 4,3,4,0,0,0,1,0,0,0,0,f,0,0
6484,767,7,스폰 5,3,4,0,0,0,1,0,0,0,0,f,0,0
6485,767,8,스폰 6,3,4,0,0,0,1,0,0,0,0,f,0,0
6486,767,9,스폰 7,3,4,0,0,0,1,0,0,0,0,f,0,0
6487,767,10,스폰 8,3,4,0,0,0,1,0,0,0,0,f,0,0
6488,767,11,스폰 9,3,4,0,0,0,1,0,0,0,0,f,0,0
6489,767,12,스폰 10,3,4,0,0,0,1,0,0,0,0,f,0,0
6490,767,13,스폰 11,3,4,0,0,0,1,0,0,0,0,f,0,0
6491,767,14,스폰 12,3,4,0,0,0,1,0,0,0,0,f,0,0
6493,768,1,시작,1,2,0,0,0,1,0,0,0,0,f,0,0
6494,768,2,스폰 1,3,4,0,0,0,1,0,0,0,0,f,0,0
6495,768,3,스폰 2,3,4,0,0,0,1,0,0,0,0,f,0,0
6496,768,4,스폰 3,3,4,0,0,0,1,0,0,0,0,f,0,0
6497,768,5,스폰 4,3,4,0,0,0,1,0,0,0,0,f,0,0
6498,768,6,스폰 5,3,4,0,0,0,1,0,0,0,0,f,0,0
6499,768,7,스폰 6,3,4,0,0,0,1,0,0,0,0,f,0,0
6500,768,8,스폰 7,3,4,0,0,0,1,0,0,0,0,f,0,0
6501,768,9,스폰 8,3,4,0,0,0,1,0,0,0,0,f,0,0
6502,768,10,스폰 9,3,4,0,0,0,1,0,0,0,0,f,0,0
6503,768,11,스폰 10,3,4,0,0,0,1,0,0,0,0,f,0,0
6504,768,12,스폰 11,3,4,0,0,0,1,0,0,0,0,f,0,0
6505,768,13,스폰 12,3,4,0,0,0,1,0,0,0,0,f,0,0
6506,768,14,스폰 13,3,4,0,0,0,1,0,0,0,0,f,0,0
6507,769,1,시전,1,2,0,0,0,1,0,0,0,0,f,0,0
6508,769,2,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
6509,769,3,스폰 1,3,4,0,0,0,1,0,0,0,0,f,0,0
6511,769,4,스폰 2,3,4,0,0,0,1,0,0,0,0,f,0,0
6512,769,5,스폰 3,3,4,0,0,0,1,0,0,0,0,f,0,0
6513,769,6,스폰 4,3,4,0,0,0,1,0,0,0,0,f,0,0
6514,769,7,스폰 5,3,4,0,0,0,1,0,0,0,0,f,0,0
6515,769,8,스폰 6,3,4,0,0,0,1,0,0,0,0,f,0,0
6516,769,9,스폰 7,3,4,0,0,0,1,0,0,0,0,f,0,0
6517,769,10,스폰 8,3,4,0,0,0,1,0,0,0,0,f,0,0
6518,769,11,스폰 9,3,4,0,0,0,1,0,0,0,0,f,0,0
6519,769,12,스폰 10,3,4,0,0,0,1,0,0,0,0,f,0,0
6520,769,13,스폰 11,3,4,0,0,0,1,0,0,0,0,f,0,0
6521,769,14,스폰 12,3,4,0,0,0,1,0,0,0,0,f,0,0
6522,769,15,스폰 13,3,4,0,0,0,1,0,0,0,0,f,0,0
6523,769,16,스폰 14,3,4,0,0,0,1,0,0,0,0,f,0,0
6525,770,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
6526,770,2,스폰 1,3,4,0,0,0,1,0,0,0,0,f,0,0
6527,770,3,스폰 2,3,4,0,0,0,1,0,0,0,0,f,0,0
6528,770,4,스폰 3,3,4,0,0,0,1,0,0,0,0,f,0,0
6529,770,5,스폰 4,3,4,0,0,0,1,0,0,0,0,f,0,0
6530,770,6,스폰 5,3,4,0,0,0,1,0,0,0,0,f,0,0
6531,770,7,스폰 6,3,4,0,0,0,1,0,0,0,0,f,0,0
6532,770,9,스폰 8,3,4,0,0,0,1,0,0,0,0,f,0,0
6533,770,10,스폰 9,3,4,0,0,0,1,0,0,0,0,f,0,0
6534,770,11,스폰 10,3,4,0,0,0,1,0,0,0,0,f,0,0
6535,770,12,스폰 11,3,4,0,0,0,1,0,0,0,0,f,0,0
6536,770,13,스폰 12,3,4,0,0,0,1,0,0,0,0,f,0,0
6537,770,14,스폰 13,3,4,0,0,0,1,0,0,0,0,f,0,0
6538,770,15,스폰 14,3,4,0,0,0,1,0,0,0,0,f,0,0
6539,770,8,스폰 7,3,4,0,0,0,1,0,0,0,0,f,0,0
6541,771,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
6542,771,2,스폰 1,3,4,0,0,0,1,0,0,0,0,f,0,0
6543,771,3,스폰 2,3,4,0,0,0,1,0,0,0,0,f,0,0
6544,771,4,스폰 3,3,4,0,0,0,1,0,0,0,0,f,0,0
6545,771,5,스폰 4,3,4,0,0,0,1,0,0,0,0,f,0,0
6546,771,6,스폰 5,3,4,0,0,0,1,0,0,0,0,f,0,0
6547,801,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
6548,801,2,런치 - 근접,3,4,0,0,0,1,0,0,0,0,f,0,0
6549,801,3,대상 선택,3,5,3486,150,0,1,0,0,0,0,f,5,3
6550,801,4,돌파,3,4,0,0,0,1,0,0,0,0,f,0,0
6551,771,7,스폰 6,3,4,0,0,0,1,0,0,0,0,f,0,0
6552,771,8,스폰 7,3,4,0,0,0,1,0,0,0,0,f,0,0
6553,771,9,스폰 8,3,4,0,0,0,1,0,0,0,0,f,0,0
6554,771,10,스폰 9,3,4,0,0,0,1,0,0,0,0,f,0,0
6555,771,11,스폰 10,3,4,0,0,0,1,0,0,0,0,f,0,0
6556,771,12,스폰 11,3,4,0,0,0,1,0,0,0,0,f,0,0
6557,771,13,스폰 12,3,4,0,0,0,1,0,0,0,0,f,0,0
6558,771,14,스폰 13,3,4,0,0,0,1,0,0,0,0,f,0,0
6559,771,15,스폰 14,3,4,0,0,0,1,0,0,0,0,f,0,0
6560,771,16,스폰 15,3,4,0,0,0,1,0,0,0,0,f,0,0
6562,772,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
6563,772,2,스폰 1,3,4,0,0,0,1,0,0,0,0,f,0,0
6564,772,3,스폰 2,3,4,0,0,0,1,0,0,0,0,f,0,0
6565,772,4,스폰 3,3,4,0,0,0,1,0,0,0,0,f,0,0
6567,772,5,스폰 5,3,4,0,0,0,1,0,0,0,0,f,0,0
6568,772,6,스폰 6,3,4,0,0,0,1,0,0,0,0,f,0,0
6569,772,7,스폰 7,3,4,0,0,0,1,0,0,0,0,f,0,0
6571,772,8,스폰 9,3,4,0,0,0,1,0,0,0,0,f,0,0
6572,772,9,스폰 10,3,4,0,0,0,1,0,0,0,0,f,0,0
6573,772,10,스폰 11,3,4,0,0,0,1,0,0,0,0,f,0,0
6575,772,11,스폰 13,3,4,0,0,0,1,0,0,0,0,f,0,0
6576,795,6,NPC 제어 01,3,5,3487,20,0,1,0,0,5000,0,f,0,2
6577,772,12,스폰 14,3,4,0,0,0,1,0,0,0,0,f,0,0
6578,772,13,스폰 15,3,4,0,0,0,1,0,0,0,0,f,0,0
6581,773,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
6582,773,2,스폰 1,3,4,0,0,0,1,0,0,0,0,f,0,0
6583,773,3,스폰 2,3,4,0,0,0,1,0,0,0,0,f,0,0
6584,773,4,스폰 3,3,4,0,0,0,1,0,0,0,0,f,0,0
6586,773,5,스폰 5,3,4,0,0,0,1,0,0,0,0,f,0,0
6587,773,6,스폰 6,3,4,0,0,0,1,0,0,0,0,f,0,0
6588,773,7,스폰 7,3,4,0,0,0,1,0,0,0,0,f,0,0
