id,doodad_func_group_id,actual_func_id,actual_func_type
15050,12060,285,DoodadFuncHouseFarm
15051,12123,286,DoodadFuncHouseFarm
15052,12128,287,DoodadFuncHouseFarm
15053,12132,288,DoodadFuncHouseFarm
15054,12135,289,DoodadFuncHouseFarm
15055,12141,290,DoodadFuncHouseFarm
15056,12145,291,DoodadFuncHouseFarm
15057,12161,292,DoodadFuncHouseFarm
15058,12164,293,DoodadFuncHouseFarm
15059,12170,294,DoodadFuncHouseFarm
15060,12174,295,DoodadFuncHouseFarm
15061,12178,296,DoodadFuncHouseFarm
15062,12181,297,DoodadFuncHouseFarm
15063,12187,298,DoodadFuncHouseFarm
15064,12191,299,DoodadFuncHouseFarm
15065,12196,300,DoodadFuncHouseFarm
15066,12198,301,DoodadFuncHouseFarm
15067,11258,2294,DoodadFuncFinal
15068,12046,2295,DoodadFuncFinal
15070,11334,2296,DoodadFuncFinal
15071,11352,2297,DoodadFuncFinal
15072,11413,2298,DoodadFuncFinal
15073,11790,2299,DoodadFuncFinal
15074,12080,2300,DoodadFuncFinal
15075,12063,2301,DoodadFuncFinal
15076,12138,2302,DoodadFuncFinal
15077,12167,2303,DoodadFuncFinal
15078,12184,2304,DoodadFuncFinal
15079,12201,2305,DoodadFuncFinal
15080,12236,2306,DoodadFuncFinal
15081,12237,2307,DoodadFuncFinal
15082,12122,900,DoodadFuncGrowth
15083,12127,901,DoodadFuncGrowth
15084,12131,902,DoodadFuncGrowth
15085,11175,903,DoodadFuncGrowth
15086,11188,4832,DoodadFuncTimer
15087,11069,904,DoodadFuncGrowth
15088,11073,905,DoodadFuncGrowth
15089,11077,906,DoodadFuncGrowth
15090,11241,907,DoodadFuncGrowth
15091,11245,908,DoodadFuncGrowth
15092,11251,909,DoodadFuncGrowth
15093,12031,910,DoodadFuncGrowth
15094,12035,911,DoodadFuncGrowth
15095,12039,912,DoodadFuncGrowth
15096,11322,913,DoodadFuncGrowth
15097,11326,914,DoodadFuncGrowth
15098,11330,915,DoodadFuncGrowth
15099,11339,916,DoodadFuncGrowth
15100,11343,917,DoodadFuncGrowth
15101,11347,918,DoodadFuncGrowth
15102,11398,919,DoodadFuncGrowth
15103,11402,920,DoodadFuncGrowth
15104,11406,921,DoodadFuncGrowth
15105,11775,922,DoodadFuncGrowth
15106,11779,923,DoodadFuncGrowth
15107,11783,924,DoodadFuncGrowth
15108,12065,925,DoodadFuncGrowth
15109,12069,926,DoodadFuncGrowth
15110,12065,1019,DoodadFuncAnimate
15111,12073,927,DoodadFuncGrowth
15112,12048,928,DoodadFuncGrowth
15113,12052,929,DoodadFuncGrowth
15114,12056,930,DoodadFuncGrowth
15115,12140,931,DoodadFuncGrowth
15116,12144,932,DoodadFuncGrowth
15117,12160,933,DoodadFuncGrowth
15118,12169,934,DoodadFuncGrowth
15119,12173,935,DoodadFuncGrowth
15120,12177,936,DoodadFuncGrowth
15121,12186,937,DoodadFuncGrowth
15123,11652,302,DoodadFuncHouseFarm
15124,11656,303,DoodadFuncHouseFarm
15125,11660,304,DoodadFuncHouseFarm
15126,11666,305,DoodadFuncHouseFarm
15127,11651,939,DoodadFuncGrowth
15128,11655,940,DoodadFuncGrowth
15130,11669,2308,DoodadFuncFinal
15131,11671,942,DoodadFuncGrowth
15132,11675,943,DoodadFuncGrowth
15133,11679,944,DoodadFuncGrowth
15134,11672,306,DoodadFuncHouseFarm
15135,11676,307,DoodadFuncHouseFarm
15136,11680,308,DoodadFuncHouseFarm
15137,11683,309,DoodadFuncHouseFarm
15138,11722,945,DoodadFuncGrowth
15139,11726,946,DoodadFuncGrowth
15140,11730,947,DoodadFuncGrowth
15141,11723,310,DoodadFuncHouseFarm
15142,11727,311,DoodadFuncHouseFarm
15143,11731,312,DoodadFuncHouseFarm
15144,11734,313,DoodadFuncHouseFarm
15145,11737,2309,DoodadFuncFinal
15146,11686,2310,DoodadFuncFinal
15147,11307,314,DoodadFuncHouseFarm
15149,11432,948,DoodadFuncGrowth
15150,11436,949,DoodadFuncGrowth
15151,11440,950,DoodadFuncGrowth
15152,11433,316,DoodadFuncHouseFarm
15153,11437,317,DoodadFuncHouseFarm
15154,11441,318,DoodadFuncHouseFarm
15155,11444,319,DoodadFuncHouseFarm
15156,11447,2311,DoodadFuncFinal
15157,11591,320,DoodadFuncHouseFarm
15158,11598,321,DoodadFuncHouseFarm
15159,11607,322,DoodadFuncHouseFarm
15160,11613,323,DoodadFuncHouseFarm
15161,11618,2312,DoodadFuncFinal
15162,11740,324,DoodadFuncHouseFarm
15163,11744,325,DoodadFuncHouseFarm
15164,11748,326,DoodadFuncHouseFarm
15165,11751,327,DoodadFuncHouseFarm
15166,11754,2313,DoodadFuncFinal
15167,11757,328,DoodadFuncHouseFarm
15168,11761,329,DoodadFuncHouseFarm
15169,11765,330,DoodadFuncHouseFarm
15170,11769,331,DoodadFuncHouseFarm
15171,11771,2314,DoodadFuncFinal
15174,12239,4833,DoodadFuncTimer
15175,11659,951,DoodadFuncGrowth
15176,11660,4834,DoodadFuncTimer
15177,11652,4835,DoodadFuncTimer
15178,12241,4836,DoodadFuncTimer
15179,11314,4837,DoodadFuncTimer
15180,12243,4838,DoodadFuncTimer
15181,12245,4839,DoodadFuncTimer
15183,11315,1206,DoodadFuncRequireQuest
15184,12246,4840,DoodadFuncTimer
15185,12247,4841,DoodadFuncTimer
15186,12248,4842,DoodadFuncTimer
15187,12250,4843,DoodadFuncTimer
15188,12252,4844,DoodadFuncTimer
15189,12254,4845,DoodadFuncTimer
15190,1327,1207,DoodadFuncRequireQuest
15191,12261,4846,DoodadFuncTimer
15192,12262,4847,DoodadFuncTimer
15194,12270,1021,DoodadFuncAnimate
15196,12271,1022,DoodadFuncAnimate
15197,12272,1023,DoodadFuncAnimate
15198,12271,4849,DoodadFuncTimer
15200,12272,1063,DoodadFuncClout
15202,12278,1024,DoodadFuncAnimate
15203,12281,4852,DoodadFuncTimer
15204,10904,1025,DoodadFuncAnimate
15205,10904,1064,DoodadFuncClout
15206,11231,4853,DoodadFuncTimer
15207,12282,2315,DoodadFuncFinal
15208,8567,4854,DoodadFuncTimer
15209,8584,2316,DoodadFuncFinal
15210,6954,1208,DoodadFuncRequireQuest
15211,6967,1209,DoodadFuncRequireQuest
15212,6958,1210,DoodadFuncRequireQuest
15213,12284,4855,DoodadFuncTimer
15214,12283,1026,DoodadFuncAnimate
15215,12284,1027,DoodadFuncAnimate
15216,12285,1028,DoodadFuncAnimate
15217,12286,1029,DoodadFuncAnimate
15218,12286,4856,DoodadFuncTimer
15219,12287,4857,DoodadFuncTimer
15220,12288,4858,DoodadFuncTimer
15221,12289,1030,DoodadFuncAnimate
15222,12289,952,DoodadFuncGrowth
15223,12290,4859,DoodadFuncTimer
15224,12290,1031,DoodadFuncAnimate
15225,12290,332,DoodadFuncHouseFarm
15226,12291,4860,DoodadFuncTimer
15227,12291,1032,DoodadFuncAnimate
15228,12292,4861,DoodadFuncTimer
15229,12292,1033,DoodadFuncAnimate
15230,12293,1034,DoodadFuncAnimate
15231,12293,953,DoodadFuncGrowth
15232,12294,1035,DoodadFuncAnimate
15233,12294,4862,DoodadFuncTimer
15234,12295,1036,DoodadFuncAnimate
15235,12294,333,DoodadFuncHouseFarm
15236,12295,954,DoodadFuncGrowth
15237,12296,4863,DoodadFuncTimer
15238,12296,1037,DoodadFuncAnimate
15239,12296,334,DoodadFuncHouseFarm
15240,12297,1038,DoodadFuncAnimate
15241,12297,4864,DoodadFuncTimer
15242,12298,1039,DoodadFuncAnimate
15243,12298,4865,DoodadFuncTimer
15244,12299,1040,DoodadFuncAnimate
15245,12299,955,DoodadFuncGrowth
15246,12300,1041,DoodadFuncAnimate
15247,12300,335,DoodadFuncHouseFarm
15248,12300,4866,DoodadFuncTimer
15249,12301,1042,DoodadFuncAnimate
15250,12301,4867,DoodadFuncTimer
15251,12302,4868,DoodadFuncTimer
15252,12302,1043,DoodadFuncAnimate
15253,12303,1044,DoodadFuncAnimate
15254,12303,4869,DoodadFuncTimer
15256,12306,2317,DoodadFuncFinal
15257,12305,1046,DoodadFuncAnimate
15258,12305,4870,DoodadFuncTimer
15260,9790,1066,DoodadFuncClout
15261,12307,4871,DoodadFuncTimer
15262,12307,1047,DoodadFuncAnimate
15263,12310,1048,DoodadFuncAnimate
15264,12310,4872,DoodadFuncTimer
15265,12308,4873,DoodadFuncTimer
15267,12308,1049,DoodadFuncAnimate
15268,12309,1050,DoodadFuncAnimate
15269,12309,4875,DoodadFuncTimer
15270,12288,1051,DoodadFuncAnimate
15271,12311,4876,DoodadFuncTimer
15272,12312,1052,DoodadFuncAnimate
15273,12312,4877,DoodadFuncTimer
15274,12313,1053,DoodadFuncAnimate
15275,12313,4878,DoodadFuncTimer
15276,12314,4879,DoodadFuncTimer
15277,12314,1054,DoodadFuncAnimate
15278,12315,4880,DoodadFuncTimer
15279,12315,1055,DoodadFuncAnimate
15280,12316,1056,DoodadFuncAnimate
15282,12319,1057,DoodadFuncAnimate
15283,12319,4882,DoodadFuncTimer
15284,12317,1058,DoodadFuncAnimate
15285,12317,4883,DoodadFuncTimer
15286,12318,1059,DoodadFuncAnimate
15287,12318,4884,DoodadFuncTimer
15288,12320,1060,DoodadFuncAnimate
15289,12320,4885,DoodadFuncTimer
15291,12322,4887,DoodadFuncTimer
15292,12322,1061,DoodadFuncAnimate
15293,12323,4888,DoodadFuncTimer
15294,12323,1062,DoodadFuncAnimate
15295,12324,4889,DoodadFuncTimer
15296,12324,1063,DoodadFuncAnimate
15299,12325,1065,DoodadFuncAnimate
15300,12325,4891,DoodadFuncTimer
15301,12327,1066,DoodadFuncAnimate
15302,12327,4892,DoodadFuncTimer
15303,12328,1067,DoodadFuncAnimate
15304,12328,4893,DoodadFuncTimer
15305,12329,2318,DoodadFuncFinal
15306,12321,956,DoodadFuncGrowth
15307,12316,957,DoodadFuncGrowth
15309,12319,337,DoodadFuncHouseFarm
15310,12322,338,DoodadFuncHouseFarm
15311,1126,4894,DoodadFuncTimer
15312,12331,4895,DoodadFuncTimer
15314,12332,4896,DoodadFuncTimer
15316,12333,4898,DoodadFuncTimer
15317,12334,4899,DoodadFuncTimer
15318,12335,4900,DoodadFuncTimer
15319,12335,1068,DoodadFuncAnimate
15320,12336,4901,DoodadFuncTimer
15321,12336,1069,DoodadFuncAnimate
15322,12337,4902,DoodadFuncTimer
15323,12337,1070,DoodadFuncAnimate
15324,12338,4903,DoodadFuncTimer
15325,12338,1071,DoodadFuncAnimate
15327,12339,1072,DoodadFuncAnimate
15328,12341,4905,DoodadFuncTimer
15329,12341,1073,DoodadFuncAnimate
15330,12342,1074,DoodadFuncAnimate
15331,12342,4906,DoodadFuncTimer
15332,12343,4907,DoodadFuncTimer
15333,12343,1075,DoodadFuncAnimate
15334,12344,4908,DoodadFuncTimer
15335,12344,1076,DoodadFuncAnimate
15336,12345,1077,DoodadFuncAnimate
15338,12346,1078,DoodadFuncAnimate
15339,12346,4910,DoodadFuncTimer
15340,12347,4911,DoodadFuncTimer
15341,12347,1079,DoodadFuncAnimate
15342,12348,4912,DoodadFuncTimer
15343,12348,1080,DoodadFuncAnimate
15344,12349,1081,DoodadFuncAnimate
15345,12349,4913,DoodadFuncTimer
15346,12351,4914,DoodadFuncTimer
15347,12351,1082,DoodadFuncAnimate
15348,12352,4915,DoodadFuncTimer
15349,12352,1083,DoodadFuncAnimate
15350,12353,2319,DoodadFuncFinal
15351,12354,4916,DoodadFuncTimer
15352,12355,4917,DoodadFuncTimer
15353,12355,1084,DoodadFuncAnimate
15354,12356,4918,DoodadFuncTimer
15355,12356,1085,DoodadFuncAnimate
15356,12357,4919,DoodadFuncTimer
15357,12357,1086,DoodadFuncAnimate
15358,12358,1087,DoodadFuncAnimate
15359,12358,4920,DoodadFuncTimer
15361,12359,1088,DoodadFuncAnimate
15362,12360,1089,DoodadFuncAnimate
15363,12360,4922,DoodadFuncTimer
15364,12361,4923,DoodadFuncTimer
15365,12361,1090,DoodadFuncAnimate
15366,12362,1091,DoodadFuncAnimate
15367,12362,4924,DoodadFuncTimer
15368,12363,4925,DoodadFuncTimer
15369,12363,1092,DoodadFuncAnimate
15370,12364,1093,DoodadFuncAnimate
15372,12365,1094,DoodadFuncAnimate
15373,12365,4927,DoodadFuncTimer
15374,12366,4928,DoodadFuncTimer
15375,12366,1095,DoodadFuncAnimate
15376,12367,4929,DoodadFuncTimer
15377,12367,1096,DoodadFuncAnimate
15378,12368,1097,DoodadFuncAnimate
15379,12368,4930,DoodadFuncTimer
15380,12370,4931,DoodadFuncTimer
15381,12370,1098,DoodadFuncAnimate
15382,12371,1099,DoodadFuncAnimate
15383,12371,4932,DoodadFuncTimer
15384,12372,2320,DoodadFuncFinal
15385,12373,4933,DoodadFuncTimer
15386,12374,4934,DoodadFuncTimer
15387,12374,1100,DoodadFuncAnimate
15388,12375,1101,DoodadFuncAnimate
15389,12375,4935,DoodadFuncTimer
15390,12376,1102,DoodadFuncAnimate
15391,12376,4936,DoodadFuncTimer
15392,12377,1103,DoodadFuncAnimate
15393,12377,4937,DoodadFuncTimer
15395,12378,1104,DoodadFuncAnimate
15396,12379,4939,DoodadFuncTimer
15397,12379,1105,DoodadFuncAnimate
15398,12380,1106,DoodadFuncAnimate
15399,12380,4940,DoodadFuncTimer
15400,12381,1107,DoodadFuncAnimate
15401,12381,4941,DoodadFuncTimer
15402,12382,4942,DoodadFuncTimer
15403,12382,1108,DoodadFuncAnimate
15404,12383,1109,DoodadFuncAnimate
15406,12384,4944,DoodadFuncTimer
15407,12384,1110,DoodadFuncAnimate
15408,12385,4945,DoodadFuncTimer
15409,12385,1111,DoodadFuncAnimate
15410,12386,4946,DoodadFuncTimer
15411,12386,1112,DoodadFuncAnimate
15412,12387,4947,DoodadFuncTimer
15413,12387,1113,DoodadFuncAnimate
15414,12389,4948,DoodadFuncTimer
15415,12389,1114,DoodadFuncAnimate
15416,12390,4949,DoodadFuncTimer
15417,12390,1115,DoodadFuncAnimate
15418,12391,2321,DoodadFuncFinal
15419,357,1211,DoodadFuncRequireQuest
15422,4445,339,DoodadFuncHouseFarm
15423,10180,340,DoodadFuncHouseFarm
15424,12393,1067,DoodadFuncClout
15425,12396,4950,DoodadFuncTimer
15426,12397,4951,DoodadFuncTimer
15427,12398,4952,DoodadFuncTimer
15428,12399,4953,DoodadFuncTimer
15429,12395,398,DoodadFuncTod
15431,12400,400,DoodadFuncTod
15432,12397,401,DoodadFuncTod
15433,276,229,DoodadFuncRequireItem
15434,276,230,DoodadFuncRequireItem
15436,12402,4955,DoodadFuncTimer
15438,12403,4957,DoodadFuncTimer
15439,12404,4958,DoodadFuncTimer
15440,12408,4959,DoodadFuncTimer
15441,12409,4960,DoodadFuncTimer
15442,12413,4961,DoodadFuncTimer
15443,12416,4962,DoodadFuncTimer
15444,12419,4963,DoodadFuncTimer
15445,12421,402,DoodadFuncTod
15446,12418,4964,DoodadFuncTimer
15447,12420,2323,DoodadFuncFinal
15449,12394,403,DoodadFuncTod
15450,12399,404,DoodadFuncTod
15451,5919,1212,DoodadFuncRequireQuest
15452,5920,4965,DoodadFuncTimer
15453,9832,2325,DoodadFuncFinal
15454,12418,1116,DoodadFuncAnimate
15455,12419,1117,DoodadFuncAnimate
15456,12403,1118,DoodadFuncAnimate
15457,12404,1119,DoodadFuncAnimate
15458,12405,1120,DoodadFuncAnimate
15459,12405,4966,DoodadFuncTimer
15460,12406,1121,DoodadFuncAnimate
15461,12406,4967,DoodadFuncTimer
15462,12407,1122,DoodadFuncAnimate
15464,12408,1123,DoodadFuncAnimate
15465,12409,1124,DoodadFuncAnimate
15466,12410,4969,DoodadFuncTimer
15467,12410,1125,DoodadFuncAnimate
15468,12411,4970,DoodadFuncTimer
15469,12411,1126,DoodadFuncAnimate
15471,12412,1128,DoodadFuncAnimate
15473,12413,1129,DoodadFuncAnimate
15474,12414,4972,DoodadFuncTimer
15475,12414,1130,DoodadFuncAnimate
15476,12415,1131,DoodadFuncAnimate
15477,12415,4973,DoodadFuncTimer
15478,12416,1132,DoodadFuncAnimate
15479,12440,2326,DoodadFuncFinal
15480,12438,4974,DoodadFuncTimer
15481,12439,4975,DoodadFuncTimer
15482,12438,1133,DoodadFuncAnimate
15483,12439,1134,DoodadFuncAnimate
15484,12423,4976,DoodadFuncTimer
15485,12424,4977,DoodadFuncTimer
15486,12428,4978,DoodadFuncTimer
15487,12429,4979,DoodadFuncTimer
15488,12436,4980,DoodadFuncTimer
15489,12423,1135,DoodadFuncAnimate
15490,12424,1136,DoodadFuncAnimate
15491,12425,4981,DoodadFuncTimer
15492,12425,1137,DoodadFuncAnimate
15493,12426,1138,DoodadFuncAnimate
15494,12426,4982,DoodadFuncTimer
15495,12427,1139,DoodadFuncAnimate
15497,12428,1140,DoodadFuncAnimate
15498,12429,1141,DoodadFuncAnimate
15499,12430,4984,DoodadFuncTimer
15500,12430,1142,DoodadFuncAnimate
15501,12431,1143,DoodadFuncAnimate
15502,12431,4985,DoodadFuncTimer
15503,12432,1144,DoodadFuncAnimate
15505,12433,4987,DoodadFuncTimer
15506,12433,1145,DoodadFuncAnimate
15507,12434,1146,DoodadFuncAnimate
15508,12434,4988,DoodadFuncTimer
15509,12435,1147,DoodadFuncAnimate
15510,12435,4989,DoodadFuncTimer
15511,12436,1148,DoodadFuncAnimate
15513,7452,1213,DoodadFuncRequireQuest
15514,7425,1214,DoodadFuncRequireQuest
15516,10729,1069,DoodadFuncClout
15517,9508,1070,DoodadFuncClout
15518,7320,4991,DoodadFuncTimer
15519,10984,1215,DoodadFuncRequireQuest
15521,3737,1072,DoodadFuncClout
15522,12441,4992,DoodadFuncTimer
15523,12422,959,DoodadFuncGrowth
15524,12427,960,DoodadFuncGrowth
15525,12432,961,DoodadFuncGrowth
15532,12468,2327,DoodadFuncFinal
15533,7058,1216,DoodadFuncRequireQuest
15535,8314,1218,DoodadFuncRequireQuest
15536,8272,1219,DoodadFuncRequireQuest
15537,8157,1220,DoodadFuncRequireQuest
15538,12475,4999,DoodadFuncTimer
15539,2314,1221,DoodadFuncRequireQuest
15540,12476,5000,DoodadFuncTimer
15541,12477,5001,DoodadFuncTimer
15542,12478,5002,DoodadFuncTimer
15543,12479,5003,DoodadFuncTimer
15544,12480,5004,DoodadFuncTimer
15546,12481,962,DoodadFuncGrowth
15547,12482,5006,DoodadFuncTimer
15548,12483,5007,DoodadFuncTimer
15549,12484,5008,DoodadFuncTimer
15550,12485,5009,DoodadFuncTimer
15551,12486,963,DoodadFuncGrowth
15552,12487,5010,DoodadFuncTimer
15553,12488,5011,DoodadFuncTimer
15554,12489,5012,DoodadFuncTimer
15555,12490,5013,DoodadFuncTimer
15556,12492,5014,DoodadFuncTimer
15557,12493,5015,DoodadFuncTimer
15558,12477,1149,DoodadFuncAnimate
15559,12478,1150,DoodadFuncAnimate
15560,12479,1151,DoodadFuncAnimate
15561,12480,1152,DoodadFuncAnimate
15562,12481,1153,DoodadFuncAnimate
15563,12482,1154,DoodadFuncAnimate
15564,12483,1155,DoodadFuncAnimate
15565,12484,1156,DoodadFuncAnimate
15566,12485,1157,DoodadFuncAnimate
15567,12486,1158,DoodadFuncAnimate
15568,12487,1159,DoodadFuncAnimate
15569,12488,1160,DoodadFuncAnimate
15570,12489,1161,DoodadFuncAnimate
15571,12490,1162,DoodadFuncAnimate
15572,12492,1163,DoodadFuncAnimate
15573,12493,1164,DoodadFuncAnimate
15574,12494,2328,DoodadFuncFinal
15575,12495,5016,DoodadFuncTimer
15576,12496,5017,DoodadFuncTimer
15577,12497,5018,DoodadFuncTimer
15578,12498,5019,DoodadFuncTimer
15579,12499,5020,DoodadFuncTimer
15580,12500,5021,DoodadFuncTimer
15581,12501,5022,DoodadFuncTimer
15582,12502,5023,DoodadFuncTimer
15583,12503,5024,DoodadFuncTimer
15584,12513,5025,DoodadFuncTimer
15585,12504,5026,DoodadFuncTimer
15586,12505,5027,DoodadFuncTimer
15587,12506,5028,DoodadFuncTimer
15588,12507,5029,DoodadFuncTimer
15589,12508,5030,DoodadFuncTimer
15590,12510,5031,DoodadFuncTimer
15591,12511,5032,DoodadFuncTimer
15592,12512,2329,DoodadFuncFinal
15593,12496,1165,DoodadFuncAnimate
15594,12497,1166,DoodadFuncAnimate
15595,12498,1167,DoodadFuncAnimate
15596,12499,1168,DoodadFuncAnimate
15597,12500,1169,DoodadFuncAnimate
15598,12501,1170,DoodadFuncAnimate
15599,12502,1171,DoodadFuncAnimate
15600,12503,1172,DoodadFuncAnimate
15601,12513,1173,DoodadFuncAnimate
15602,12504,1174,DoodadFuncAnimate
15603,12505,1175,DoodadFuncAnimate
15604,12506,1176,DoodadFuncAnimate
15605,12507,1177,DoodadFuncAnimate
15606,12508,1178,DoodadFuncAnimate
15607,12510,1179,DoodadFuncAnimate
15608,12511,1180,DoodadFuncAnimate
15609,12514,5033,DoodadFuncTimer
15610,12515,5034,DoodadFuncTimer
15611,12516,5035,DoodadFuncTimer
15612,12517,5036,DoodadFuncTimer
15613,12518,5037,DoodadFuncTimer
15615,12520,5039,DoodadFuncTimer
15616,12521,5040,DoodadFuncTimer
15617,12522,5041,DoodadFuncTimer
15618,12523,5042,DoodadFuncTimer
15620,12525,5044,DoodadFuncTimer
15621,12526,5045,DoodadFuncTimer
15622,12527,5046,DoodadFuncTimer
15623,12528,5047,DoodadFuncTimer
15624,12530,5048,DoodadFuncTimer
15625,12531,5049,DoodadFuncTimer
15626,12532,2330,DoodadFuncFinal
15627,12515,1181,DoodadFuncAnimate
15628,12516,1182,DoodadFuncAnimate
15629,12517,1183,DoodadFuncAnimate
15630,12518,1184,DoodadFuncAnimate
15631,12519,1185,DoodadFuncAnimate
15632,12520,1186,DoodadFuncAnimate
15633,12521,1187,DoodadFuncAnimate
15634,12522,1188,DoodadFuncAnimate
15635,12523,1189,DoodadFuncAnimate
15636,12524,1190,DoodadFuncAnimate
15637,12525,1191,DoodadFuncAnimate
15638,12526,1192,DoodadFuncAnimate
15639,12527,1193,DoodadFuncAnimate
15640,12528,1194,DoodadFuncAnimate
15641,12530,1195,DoodadFuncAnimate
15642,12531,1196,DoodadFuncAnimate
15643,2315,1222,DoodadFuncRequireQuest
15644,2316,1223,DoodadFuncRequireQuest
15645,2136,5050,DoodadFuncTimer
15646,2144,5051,DoodadFuncTimer
15647,6520,537,DoodadFuncRatioRespawn
15648,6520,2331,DoodadFuncFinal
15649,7065,5052,DoodadFuncTimer
15650,7064,1224,DoodadFuncRequireQuest
15651,12534,5053,DoodadFuncTimer
15653,7062,5054,DoodadFuncTimer
15655,3643,1226,DoodadFuncRequireQuest
15656,12537,5055,DoodadFuncTimer
15657,12556,2333,DoodadFuncFinal
15658,12538,5056,DoodadFuncTimer
15659,12539,5057,DoodadFuncTimer
15660,12540,5058,DoodadFuncTimer
15661,12541,5059,DoodadFuncTimer
15662,12542,5060,DoodadFuncTimer
15663,12543,964,DoodadFuncGrowth
15664,12544,5061,DoodadFuncTimer
15665,12545,5062,DoodadFuncTimer
15666,12546,5063,DoodadFuncTimer
15667,12547,5064,DoodadFuncTimer
15668,12548,965,DoodadFuncGrowth
15669,12549,5065,DoodadFuncTimer
15670,12550,5066,DoodadFuncTimer
15671,12551,5067,DoodadFuncTimer
15672,12552,5068,DoodadFuncTimer
15673,12554,5069,DoodadFuncTimer
15674,12555,5070,DoodadFuncTimer
15675,12539,1197,DoodadFuncAnimate
15676,12540,1198,DoodadFuncAnimate
15677,12541,1199,DoodadFuncAnimate
15678,12542,1200,DoodadFuncAnimate
15679,12543,1201,DoodadFuncAnimate
15680,12544,1202,DoodadFuncAnimate
15681,12545,1203,DoodadFuncAnimate
15682,12546,1204,DoodadFuncAnimate
15683,12547,1205,DoodadFuncAnimate
15684,12548,1206,DoodadFuncAnimate
15685,12549,1207,DoodadFuncAnimate
15686,12550,1208,DoodadFuncAnimate
15687,12551,1209,DoodadFuncAnimate
15688,12552,1210,DoodadFuncAnimate
15689,12554,1211,DoodadFuncAnimate
15690,12555,1212,DoodadFuncAnimate
15691,12557,5071,DoodadFuncTimer
15692,12558,1213,DoodadFuncAnimate
15693,12558,5072,DoodadFuncTimer
15694,12559,1214,DoodadFuncAnimate
15695,12559,5073,DoodadFuncTimer
15696,12560,1215,DoodadFuncAnimate
15697,12560,5074,DoodadFuncTimer
15698,12561,1216,DoodadFuncAnimate
15699,12561,5075,DoodadFuncTimer
15700,12562,1217,DoodadFuncAnimate
15701,12562,966,DoodadFuncGrowth
15702,12563,1218,DoodadFuncAnimate
15703,12563,5076,DoodadFuncTimer
15704,12564,5077,DoodadFuncTimer
15705,12564,1219,DoodadFuncAnimate
15706,12565,1220,DoodadFuncAnimate
15707,12565,5078,DoodadFuncTimer
15708,12566,1221,DoodadFuncAnimate
15709,12566,5079,DoodadFuncTimer
15710,12567,967,DoodadFuncGrowth
15711,12567,1222,DoodadFuncAnimate
15712,12568,1223,DoodadFuncAnimate
15713,12568,5080,DoodadFuncTimer
15714,12569,5081,DoodadFuncTimer
15715,12569,1224,DoodadFuncAnimate
15716,12570,5082,DoodadFuncTimer
15717,12570,1225,DoodadFuncAnimate
15718,12571,5083,DoodadFuncTimer
15719,12571,1226,DoodadFuncAnimate
15720,12573,1227,DoodadFuncAnimate
15721,12573,5084,DoodadFuncTimer
15722,12574,1228,DoodadFuncAnimate
15723,12574,5085,DoodadFuncTimer
15724,12576,5086,DoodadFuncTimer
15725,12596,5087,DoodadFuncTimer
15726,12597,5088,DoodadFuncTimer
15727,12577,5089,DoodadFuncTimer
15728,12577,1229,DoodadFuncAnimate
15729,12578,5090,DoodadFuncTimer
15730,12578,1230,DoodadFuncAnimate
15731,12579,5091,DoodadFuncTimer
15732,12579,1231,DoodadFuncAnimate
15733,12580,5092,DoodadFuncTimer
15734,12580,1232,DoodadFuncAnimate
15735,12581,968,DoodadFuncGrowth
15736,12581,1233,DoodadFuncAnimate
15737,12582,1234,DoodadFuncAnimate
15738,12582,5093,DoodadFuncTimer
15739,12583,1235,DoodadFuncAnimate
15740,12583,5094,DoodadFuncTimer
15741,12584,5095,DoodadFuncTimer
