id,event_id,position,next_event_id,per_target,casting,delay,speed,channeling,casting_inc,add_anim_cs_time,casting_delayable,casting_cancelable,cancel_on_big_hit,use_exe_time,fail
7381,6072,6,6244,f,f,0,0,f,0,f,f,f,f,f,f
7382,6007,6,6245,f,f,0,0,f,0,f,f,f,f,f,f
7383,6024,6,6246,f,f,0,0,f,0,f,f,f,f,f,f
7384,6063,6,6247,f,f,0,0,f,0,f,f,f,f,f,f
7385,6249,1,6250,f,f,0,0,f,0,f,f,f,f,f,f
7386,6251,1,6252,f,t,1500,0,f,0,f,f,f,f,f,f
7387,6252,1,6253,f,f,0,0,f,0,t,f,f,f,f,f
7388,6253,1,6254,f,f,0,0,f,0,f,f,f,f,f,f
7389,6254,1,6255,f,f,0,0,f,0,f,f,f,f,f,f
7390,6257,1,6260,f,f,0,0,f,0,f,f,f,f,f,f
7391,6257,2,6258,f,f,0,0,f,0,f,f,f,f,f,f
7392,6262,1,6257,f,f,0,0,f,0,f,f,f,f,f,f
7393,6263,1,6264,f,f,0,5,f,0,f,f,f,f,f,f
7394,6264,1,6265,f,f,100,0,f,0,f,f,f,f,f,f
7395,6265,1,6266,f,f,100,0,f,0,f,f,f,f,f,f
7396,6265,2,6265,f,f,0,5,f,0,f,f,f,f,f,f
7397,6267,1,6268,f,f,0,0,f,0,f,f,f,f,f,f
7398,6268,1,6269,f,f,0,0,f,0,t,f,f,f,f,f
7399,6268,2,6272,f,f,0,0,f,0,t,f,f,f,f,f
7400,6268,3,6274,f,f,0,0,f,0,t,f,f,f,f,f
7401,6268,4,6279,f,f,0,0,f,0,t,f,f,f,f,f
7402,6269,1,6269,f,f,80,0,f,0,f,f,f,f,f,f
7403,6269,2,6270,f,f,0,0,f,0,f,f,f,f,f,f
7404,6270,1,6271,f,f,0,0,f,0,f,f,f,f,f,f
7405,6272,1,6273,f,f,0,0,f,0,f,f,f,f,f,f
7406,6274,1,6275,f,f,0,0,f,0,f,f,f,f,f,f
7407,6274,2,6277,f,f,0,0,f,0,f,f,f,f,f,f
7410,6275,1,6276,f,f,0,0,f,0,f,f,f,f,f,f
7411,6277,1,6278,f,f,0,0,f,0,f,f,f,f,f,f
7412,6278,1,6278,f,f,90,0,f,0,f,f,f,f,f,f
7413,6278,2,6284,f,f,0,0,f,0,f,f,f,f,f,f
7414,6279,1,6280,f,f,0,0,f,0,f,f,f,f,f,f
7415,6279,2,6282,f,f,0,0,f,0,f,f,f,f,f,f
7416,6280,1,6281,f,f,0,0,f,0,f,f,f,f,f,f
7417,6282,1,6283,f,f,0,0,f,0,f,f,f,f,f,f
7418,6283,1,6283,f,f,90,0,f,0,f,f,f,f,f,f
7419,6283,2,6284,f,f,0,0,f,0,f,f,f,f,f,f
7420,6284,1,6285,f,f,0,0,f,0,f,f,f,f,f,f
7422,5370,3,5372,f,f,11000,0,f,0,f,f,f,f,f,f
7423,6289,1,6290,f,f,0,60,f,0,f,f,f,f,f,f
7424,6290,1,6291,f,f,0,0,f,0,f,f,f,f,f,f
7425,6291,1,6292,f,f,0,60,f,0,f,f,f,f,f,f
7426,5659,3,5661,f,f,11000,0,f,0,f,f,f,f,f,f
7427,6293,1,6294,f,t,1500,0,f,0,f,f,f,f,f,f
7428,6294,1,6295,f,f,0,0,f,0,f,f,f,f,f,f
7429,6295,1,6296,f,f,0,0,f,0,f,f,f,f,f,f
7430,6297,1,6298,f,t,1000,0,f,0,f,f,f,f,f,f
7431,6298,1,6299,f,f,50,0,f,0,f,f,f,f,f,f
7432,6298,2,6300,f,f,0,15,f,0,f,f,f,f,f,f
7433,6299,1,6300,f,f,0,15,f,0,f,f,f,f,f,f
7434,6301,1,6302,f,f,0,0,f,0,f,f,f,f,f,f
7435,6302,1,6303,f,f,0,0,f,0,f,f,f,f,f,f
7436,6302,2,6305,f,f,100,0,f,0,f,f,f,f,f,f
7437,6302,3,6308,f,f,100,0,f,0,f,f,f,f,f,f
7438,6303,1,6304,f,f,0,0,f,0,f,f,f,f,f,f
7439,6305,1,6306,f,f,0,0,f,0,f,f,f,f,f,f
7440,6305,2,6307,f,f,0,0,f,0,f,f,f,f,f,f
7454,6323,1,6325,f,f,0,0,f,0,t,f,f,f,f,f
7455,6323,2,6326,f,f,0,0,f,0,t,f,f,f,f,f
7456,6327,1,6328,f,f,3000,0,f,0,f,f,f,f,f,f
7457,6329,1,6330,f,f,0,0,f,0,f,f,f,f,f,f
7458,6330,1,6331,f,t,1000,0,f,0,f,f,f,f,f,f
7459,6331,1,6332,f,f,0,0,f,0,f,f,f,f,f,f
7460,6331,2,6333,f,f,0,0,f,0,f,f,f,f,f,f
7461,6332,1,6334,f,f,0,0,f,0,f,f,f,f,f,f
7462,6333,1,6335,f,f,0,0,f,0,f,f,f,f,f,f
7467,6346,1,6347,f,f,1000,0,f,0,f,f,f,f,f,f
7468,6347,1,6348,f,f,1000,0,f,0,f,f,f,f,f,f
7469,6348,1,6349,f,f,1000,0,f,0,f,f,f,f,f,f
7473,6345,1,6365,f,f,100,0,f,0,f,f,f,f,f,f
7474,6352,1,6353,f,f,0,0,f,0,f,f,f,f,f,f
7477,6359,1,6477,f,f,0,0,f,0,f,f,f,f,f,f
7484,6355,1,6360,f,f,0,0,f,0,f,f,f,f,f,f
7485,6355,2,6361,f,f,0,0,f,0,f,f,f,f,f,f
7486,6356,1,6362,f,f,0,0,f,0,f,f,f,f,f,f
7487,6356,2,6363,f,f,0,0,f,0,f,f,f,f,f,f
7488,6360,1,6357,f,f,0,0,f,0,f,f,f,f,f,f
7489,6361,1,6358,f,f,0,0,f,0,f,f,f,f,f,f
7490,6362,1,6357,f,f,0,0,f,0,f,f,f,f,f,f
7491,6363,1,6358,f,f,0,0,f,0,f,f,f,f,f,f
7492,6217,1,6218,f,t,2000,0,f,0,f,f,f,f,f,f
7493,6218,1,6219,f,f,1000,0,f,0,t,f,f,f,f,f
7494,6219,1,6220,f,f,800,0,f,0,f,f,f,f,f,f
7495,6220,1,6221,f,f,900,0,f,0,f,f,f,f,f,f
7496,6221,1,6222,f,f,3000,0,f,0,f,f,f,f,f,f
7497,6222,1,6223,f,f,800,0,f,0,f,f,f,f,f,f
7498,6365,1,6352,f,f,0,0,f,0,f,f,f,f,f,f
7500,6366,1,6367,f,f,0,0,f,0,f,f,f,f,f,f
7501,6223,1,6224,f,f,900,0,f,0,f,f,f,f,f,f
7502,6365,2,6366,f,f,0,0,f,0,f,f,f,f,f,f
7503,6367,1,6368,f,f,0,0,f,0,f,f,f,f,f,f
7504,6224,1,6225,f,f,3000,0,f,0,f,f,f,f,f,f
7505,6225,1,6229,f,f,800,0,f,0,f,f,f,f,f,f
7506,6372,1,6357,f,f,0,0,f,0,f,f,f,f,f,f
7507,6229,1,6230,f,f,900,0,f,0,f,f,f,f,f,f
7508,6373,1,6358,f,f,0,0,f,0,f,f,f,f,f,f
7509,6374,1,6357,f,f,0,0,f,0,f,f,f,f,f,f
7510,6375,1,6358,f,f,0,0,f,0,f,f,f,f,f,f
7511,6230,1,6231,f,f,1000,0,f,0,f,f,f,f,f,f
7512,6376,1,6357,f,f,0,0,f,0,f,f,f,f,f,f
7513,6377,1,6358,f,f,0,0,f,0,f,f,f,f,f,f
7516,6364,1,6369,f,f,0,0,f,0,f,f,f,f,f,f
7517,6364,2,6370,f,f,0,0,f,0,f,f,f,f,f,f
7518,6364,3,6371,f,f,0,0,f,0,f,f,f,f,f,f
7519,6369,1,6372,f,f,0,0,f,0,f,f,f,f,f,f
7520,6369,2,6373,f,f,0,0,f,0,f,f,f,f,f,f
7521,6370,1,6374,f,f,0,0,f,0,f,f,f,f,f,f
7522,6370,2,6375,f,f,0,0,f,0,f,f,f,f,f,f
7523,6371,1,6376,f,f,0,0,f,0,f,f,f,f,f,f
7524,6371,2,6377,f,f,0,0,f,0,f,f,f,f,f,f
7525,6379,1,6380,f,t,2000,0,f,0,f,f,f,f,f,f
7526,6381,1,6382,f,f,0,0,f,0,f,f,f,f,f,f
7527,6382,1,6383,f,f,0,0,f,0,f,f,f,f,f,f
7528,6383,1,6384,f,f,0,0,f,0,f,f,f,f,f,f
7529,6365,3,6381,f,f,32000,0,f,0,f,f,f,f,f,f
7530,6385,1,6386,f,f,0,0,f,0,f,f,f,f,f,f
7531,6385,2,6387,f,f,0,0,f,0,f,f,f,f,f,f
7532,6385,3,6388,f,f,0,0,f,0,f,f,f,f,f,f
7533,6385,4,6389,f,f,0,0,f,0,f,f,f,f,f,f
7534,6386,1,6390,f,f,0,0,f,0,f,f,f,f,f,f
7535,6386,2,6391,f,f,0,0,f,0,f,f,f,f,f,f
7536,6387,1,6394,f,f,0,0,f,0,f,f,f,f,f,f
7537,6387,2,6393,f,f,0,0,f,0,f,f,f,f,f,f
7538,6388,1,6392,f,f,0,0,f,0,f,f,f,f,f,f
7539,6388,2,6395,f,f,0,0,f,0,f,f,f,f,f,f
7540,6389,1,6396,f,f,0,0,f,0,f,f,f,f,f,f
7541,6389,2,6397,f,f,0,0,f,0,f,f,f,f,f,f
7542,6390,1,6357,f,f,0,0,f,0,f,f,f,f,f,f
7543,6391,1,6358,f,f,0,0,f,0,f,f,f,f,f,f
7544,6398,1,6399,f,f,200,0,f,0,f,f,f,f,f,f
7545,6398,2,6400,f,f,0,0,f,0,f,f,f,f,f,f
7546,6394,1,6357,f,f,0,0,f,0,f,f,f,f,f,f
7547,6393,1,6358,f,f,0,0,f,0,f,f,f,f,f,f
7549,6392,1,6357,f,f,0,0,f,0,f,f,f,f,f,f
7550,6395,1,6358,f,f,0,0,f,0,f,f,f,f,f,f
7551,6396,1,6357,f,f,0,0,f,0,f,f,f,f,f,f
7552,6397,1,6358,f,f,0,0,f,0,f,f,f,f,f,f
7554,6385,5,6385,f,f,15000,0,f,0,f,f,f,f,f,f
7555,6380,1,6401,f,f,1000,0,f,0,t,f,f,f,f,f
7556,6381,2,6381,f,f,15000,0,f,0,f,f,f,f,f,f
7557,6404,1,6404,f,f,15000,0,f,0,f,f,f,f,f,f
7558,6404,2,6405,f,f,0,0,f,0,f,f,f,f,f,f
7559,6405,1,6406,f,f,0,0,f,0,f,f,f,f,f,f
7560,6406,1,6407,f,f,0,0,f,0,f,f,f,f,f,f
7561,6407,1,6408,f,f,0,0,f,0,f,f,f,f,f,f
7562,6408,1,6409,f,f,0,0,f,0,f,f,f,f,f,f
7563,6409,1,6410,f,f,0,0,f,0,f,f,f,f,f,f
7565,6399,1,6434,f,f,3300,0,f,0,f,f,f,f,f,f
7567,6403,1,6404,f,f,0,0,f,0,f,f,f,f,f,f
7568,6434,1,6435,f,f,3300,0,f,0,f,f,f,f,f,f
7569,6403,2,6734,f,f,100,0,f,0,f,f,f,f,f,f
7570,6436,1,6436,f,f,15000,0,f,0,f,f,f,f,f,f
7571,6436,2,6411,f,f,0,0,f,0,f,f,f,f,f,f
7572,6436,3,6412,f,f,0,0,f,0,f,f,f,f,f,f
7573,6436,4,6413,f,f,0,0,f,0,f,f,f,f,f,f
7574,6436,5,6414,f,f,0,0,f,0,f,f,f,f,f,f
7575,6436,6,6415,f,f,0,0,f,0,f,f,f,f,f,f
7576,6436,7,6416,f,f,0,0,f,0,f,f,f,f,f,f
7577,6436,8,6417,f,f,0,0,f,0,f,f,f,f,f,f
7578,6411,1,6420,f,f,0,0,f,0,f,f,f,f,f,f
7579,6411,2,6421,f,f,0,0,f,0,f,f,f,f,f,f
7580,6412,1,6422,f,f,0,0,f,0,f,f,f,f,f,f
7581,6412,2,6423,f,f,0,0,f,0,f,f,f,f,f,f
7582,6413,1,6424,f,f,0,0,f,0,f,f,f,f,f,f
7583,6413,2,6425,f,f,0,0,f,0,f,f,f,f,f,f
7584,6414,1,6426,f,f,0,0,f,0,f,f,f,f,f,f
7585,6414,2,6427,f,f,0,0,f,0,f,f,f,f,f,f
7586,6415,1,6428,f,f,0,0,f,0,f,f,f,f,f,f
7587,6415,2,6429,f,f,0,0,f,0,f,f,f,f,f,f
7588,6416,1,6430,f,f,0,0,f,0,f,f,f,f,f,f
7589,6416,2,6431,f,f,0,0,f,0,f,f,f,f,f,f
7590,6417,1,6432,f,f,0,0,f,0,f,f,f,f,f,f
7591,6417,2,6433,f,f,0,0,f,0,f,f,f,f,f,f
7592,6420,1,6418,f,f,0,0,f,0,f,f,f,f,f,f
7593,6421,1,6419,f,f,0,0,f,0,f,f,f,f,f,f
7594,6422,1,6418,f,f,0,0,f,0,f,f,f,f,f,f
7595,6423,1,6419,f,f,0,0,f,0,f,f,f,f,f,f
7596,6424,1,6418,f,f,0,0,f,0,f,f,f,f,f,f
7597,6425,1,6419,f,f,0,0,f,0,f,f,f,f,f,f
7598,6426,1,6418,f,f,0,0,f,0,f,f,f,f,f,f
7599,6427,1,6419,f,f,0,0,f,0,f,f,f,f,f,f
7600,6428,1,6418,f,f,0,0,f,0,f,f,f,f,f,f
7601,6429,1,6419,f,f,0,0,f,0,f,f,f,f,f,f
7602,6430,1,6418,f,f,0,0,f,0,f,f,f,f,f,f
7603,6431,1,6419,f,f,0,0,f,0,f,f,f,f,f,f
7604,6432,1,6418,f,f,0,0,f,0,f,f,f,f,f,f
7605,6433,1,6419,f,f,0,0,f,0,f,f,f,f,f,f
7606,6402,1,6687,f,f,0,0,f,0,f,f,f,f,f,f
7607,6437,1,6438,f,f,600,0,f,0,f,f,f,f,f,f
7608,6437,2,6437,f,f,600,0,f,0,f,f,f,f,f,f
7609,6401,1,6439,f,f,800,0,f,0,f,f,f,f,f,f
7610,6439,1,6440,f,f,900,0,f,0,f,f,f,f,f,f
7611,6440,1,6441,f,f,1000,0,f,0,f,f,f,f,f,f
7612,6441,1,6442,f,f,800,0,f,0,f,f,f,f,f,f
7613,6442,1,6443,f,f,900,0,f,0,f,f,f,f,f,f
7614,6443,1,6444,f,f,1000,0,f,0,f,f,f,f,f,f
7615,6444,1,6445,f,f,800,0,f,0,f,f,f,f,f,f
7616,6445,1,6446,f,f,900,0,f,0,f,f,f,f,f,f
7617,6446,1,6447,f,f,1000,0,f,0,f,f,f,f,f,f
7619,6450,1,6451,f,t,2000,0,f,0,f,f,f,f,f,f
7620,6451,1,6452,f,f,1000,0,f,0,t,f,f,f,f,f
7621,6435,1,6448,f,f,3300,0,f,0,f,f,f,f,f,f
7622,6452,1,6453,f,f,800,0,f,0,f,f,f,f,f,f
7623,6453,1,6454,f,f,900,0,f,0,f,f,f,f,f,f
7624,6454,1,6455,f,f,800,0,f,0,f,f,f,f,f,f
7625,6455,1,6456,f,f,800,0,f,0,f,f,f,f,f,f
7626,6456,1,6457,f,f,900,0,f,0,f,f,f,f,f,f
7627,6457,1,6458,f,f,1000,0,f,0,f,f,f,f,f,f
7628,6458,1,6459,f,f,800,0,f,0,f,f,f,f,f,f
7629,6459,1,6460,f,f,900,0,f,0,f,f,f,f,f,f
7630,6460,1,6461,f,f,1000,0,f,0,f,f,f,f,f,f
7631,6461,1,6462,f,f,800,0,f,0,f,f,f,f,f,f
7632,6464,1,6465,f,f,1000,0,f,0,t,f,f,f,f,f
7633,6463,1,6464,f,t,2000,0,f,0,f,f,f,f,f,f
7634,6465,1,6466,f,f,800,0,f,0,f,f,f,f,f,f
7635,6466,1,6467,f,f,900,0,f,0,f,f,f,f,f,f
7636,6467,1,6468,f,f,3000,0,f,0,f,f,f,f,f,f
7637,6468,1,6469,f,f,800,0,f,0,f,f,f,f,f,f
7638,6469,1,6470,f,f,900,0,f,0,f,f,f,f,f,f
7639,6470,1,6471,f,f,3000,0,f,0,f,f,f,f,f,f
7640,6471,1,6472,f,f,800,0,f,0,f,f,f,f,f,f
7641,6472,1,6473,f,f,900,0,f,0,f,f,f,f,f,f
7642,6473,1,6474,f,f,4000,0,f,0,f,f,f,f,f,f
7643,6474,1,6475,f,f,800,0,f,0,f,f,f,f,f,f
7644,6475,1,6476,f,f,900,0,f,0,f,f,f,f,f,f
7645,6477,1,6345,f,t,1500,0,f,0,f,f,f,f,f,f
7646,6478,1,6479,f,t,2000,0,f,0,f,f,f,f,f,f
7647,6479,1,6480,f,f,1000,0,f,0,t,f,f,f,f,f
7648,6480,1,6481,f,f,800,0,f,0,f,f,f,f,f,f
7649,6481,1,6482,f,f,900,0,f,0,f,f,f,f,f,f
7650,6482,1,6483,f,f,3000,0,f,0,f,f,f,f,f,f
7651,6483,1,6484,f,f,800,0,f,0,f,f,f,f,f,f
7652,6484,1,6485,f,f,900,0,f,0,f,f,f,f,f,f
7653,6485,1,6486,f,f,3000,0,f,0,f,f,f,f,f,f
7654,6486,1,6487,f,f,800,0,f,0,f,f,f,f,f,f
7655,6487,1,6488,f,f,900,0,f,0,f,f,f,f,f,f
7656,6488,1,6489,f,f,4000,0,f,0,f,f,f,f,f,f
7657,6489,1,6490,f,f,800,0,f,0,f,f,f,f,f,f
7658,6490,1,6491,f,f,900,0,f,0,f,f,f,f,f,f
7660,6493,1,6494,f,f,2000,0,f,0,t,f,f,f,f,f
7661,6494,1,6495,f,f,800,0,f,0,f,f,f,f,f,f
7662,6495,1,6496,f,f,800,0,f,0,f,f,f,f,f,f
7663,6496,1,6497,f,f,1000,0,f,0,f,f,f,f,f,f
7664,6497,1,6498,f,f,800,0,f,0,f,f,f,f,f,f
7665,6498,1,6499,f,f,800,0,f,0,f,f,f,f,f,f
7666,6499,1,6500,f,f,1000,0,f,0,f,f,f,f,f,f
7667,6500,1,6501,f,f,800,0,f,0,f,f,f,f,f,f
7668,6501,1,6502,f,f,800,0,f,0,f,f,f,f,f,f
7669,6502,1,6503,f,f,1000,0,f,0,f,f,f,f,f,f
7670,6503,1,6504,f,f,800,0,f,0,f,f,f,f,f,f
7671,6504,1,6505,f,f,800,0,f,0,f,f,f,f,f,f
7672,6505,1,6506,f,f,800,0,f,0,f,f,f,f,f,f
7673,6507,1,6508,f,t,2000,0,f,0,f,f,f,f,f,f
7674,6508,1,6509,f,f,1000,0,f,0,t,f,f,f,f,f
7675,6509,1,6511,f,f,800,0,f,0,f,f,f,f,f,f
7676,6511,1,6512,f,f,900,0,f,0,f,f,f,f,f,f
7677,6512,1,6513,f,f,3000,0,f,0,f,f,f,f,f,f
7678,6513,1,6514,f,f,800,0,f,0,f,f,f,f,f,f
7679,6514,1,6515,f,f,900,0,f,0,f,f,f,f,f,f
7680,6515,1,6516,f,f,3000,0,f,0,f,f,f,f,f,f
7681,6516,1,6517,f,f,800,0,f,0,f,f,f,f,f,f
7682,6517,1,6518,f,f,900,0,f,0,f,f,f,f,f,f
7683,6518,1,6519,f,f,4000,0,f,0,f,f,f,f,f,f
7684,6519,1,6520,f,f,800,0,f,0,f,f,f,f,f,f
7685,6520,1,6521,f,f,900,0,f,0,f,f,f,f,f,f
7686,6521,1,6522,f,f,4000,0,f,0,f,f,f,f,f,f
7687,6522,1,6523,f,f,800,0,f,0,f,f,f,f,f,f
7689,6525,1,6526,f,f,1000,0,f,0,f,f,f,f,f,f
7690,6526,1,6527,f,f,800,0,f,0,f,f,f,f,f,f
7691,6527,1,6528,f,f,800,0,f,0,f,f,f,f,f,f
7692,6528,1,6529,f,f,800,0,f,0,f,f,f,f,f,f
7693,6529,1,6530,f,f,1000,0,f,0,f,f,f,f,f,f
7694,6530,1,6531,f,f,800,0,f,0,f,f,f,f,f,f
7695,6531,1,6539,f,f,800,0,f,0,f,f,f,f,f,f
7696,6539,1,6532,f,f,800,0,f,0,f,f,f,f,f,f
7697,6532,1,6533,f,f,800,0,f,0,f,f,f,f,f,f
7698,6533,1,6534,f,f,1000,0,f,0,f,f,f,f,f,f
7699,6534,1,6535,f,f,800,0,f,0,f,f,f,f,f,f
7700,6535,1,6536,f,f,800,0,f,0,f,f,f,f,f,f
7701,6536,1,6537,f,f,800,0,f,0,f,f,f,f,f,f
7702,6537,1,6538,f,f,800,0,f,0,f,f,f,f,f,f
7704,6541,1,6542,f,f,1000,0,f,0,f,f,f,f,f,f
7705,6547,1,6548,f,f,0,0,f,0,f,f,f,f,f,f
7706,6548,1,6549,f,f,0,0,f,0,f,f,f,f,f,f
7707,6549,1,6550,t,f,0,0,f,0,f,f,f,f,f,f
7708,6542,1,6543,f,f,800,0,f,0,f,f,f,f,f,f
7709,6543,1,6544,f,f,800,0,f,0,f,f,f,f,f,f
7710,6544,1,6545,f,f,1000,0,f,0,f,f,f,f,f,f
7711,6545,1,6546,f,f,800,0,f,0,f,f,f,f,f,f
7712,6546,1,6551,f,f,800,0,f,0,f,f,f,f,f,f
7713,6551,1,6552,f,f,1000,0,f,0,f,f,f,f,f,f
7714,6552,1,6553,f,f,800,0,f,0,f,f,f,f,f,f
7715,6553,1,6554,f,f,800,0,f,0,f,f,f,f,f,f
7716,6554,1,6555,f,f,1000,0,f,0,f,f,f,f,f,f
7717,6555,1,6556,f,f,800,0,f,0,f,f,f,f,f,f
7718,6556,1,6557,f,f,800,0,f,0,f,f,f,f,f,f
7719,6557,1,6558,f,f,1000,0,f,0,f,f,f,f,f,f
7720,6558,1,6559,f,f,800,0,f,0,f,f,f,f,f,f
7721,6559,1,6560,f,f,800,0,f,0,f,f,f,f,f,f
7723,6562,1,6563,f,f,1000,0,f,0,f,f,f,f,f,f
7724,6345,2,6576,f,f,100,0,f,0,f,f,f,f,f,f
7725,6563,1,6564,f,f,800,0,f,0,f,f,f,f,f,f
7726,6564,1,6565,f,f,800,0,f,0,f,f,f,f,f,f
7729,6567,1,6568,f,f,800,0,f,0,f,f,f,f,f,f
7730,6568,1,6569,f,f,1000,0,f,0,f,f,f,f,f,f
7733,6571,1,6572,f,f,1000,0,f,0,f,f,f,f,f,f
7734,6572,1,6573,f,f,800,0,f,0,f,f,f,f,f,f
7737,6575,1,6577,f,f,800,0,f,0,f,f,f,f,f,f
7738,6577,1,6578,f,f,800,0,f,0,f,f,f,f,f,f
7741,6581,1,6582,f,f,1000,0,f,0,f,f,f,f,f,f
7742,6582,1,6583,f,f,800,0,f,0,f,f,f,f,f,f
7743,6583,1,6584,f,f,800,0,f,0,f,f,f,f,f,f
7746,6586,1,6587,f,f,800,0,f,0,f,f,f,f,f,f
7747,6587,1,6588,f,f,1000,0,f,0,f,f,f,f,f,f
7750,6590,1,6591,f,f,1000,0,f,0,f,f,f,f,f,f
7751,6591,1,6592,f,f,800,0,f,0,f,f,f,f,f,f
7755,6595,1,6596,f,f,800,0,f,0,f,f,f,f,f,f
7756,6596,1,6597,f,f,800,0,f,0,f,f,f,f,f,f
7757,6576,1,6598,f,f,1500,0,f,0,f,f,f,f,f,f
7758,936,3,1176,f,f,0,0,f,0,f,f,f,f,f,f
7759,6599,1,6600,f,f,3500,0,f,0,f,f,f,f,f,f
7760,6601,1,6602,f,f,0,0,f,0,f,f,f,f,f,f
7765,6607,1,6608,f,f,1000,0,f,0,f,f,f,f,f,f
7767,6608,1,6609,f,f,800,0,f,0,f,f,f,f,f,f
7768,6609,1,6610,f,f,800,0,f,0,f,f,f,f,f,f
7771,6612,1,6613,f,f,800,0,f,0,f,f,f,f,f,f
7772,6613,1,6614,f,f,1000,0,f,0,f,f,f,f,f,f
7775,6617,1,6618,f,f,800,0,f,0,f,f,f,f,f,f
7776,6618,1,6619,f,f,1000,0,f,0,f,f,f,f,f,f
7779,6621,1,6622,f,f,800,0,f,0,f,f,f,f,f,f
7780,6622,1,6623,f,f,1000,0,f,0,f,f,f,f,f,f
7783,6626,1,6627,f,t,2000,0,f,0,f,f,f,f,f,f
7784,6627,1,6628,f,f,1000,0,f,0,t,f,f,f,f,f
7785,6598,1,6629,f,f,3500,0,f,0,f,f,f,f,f,f
7786,6629,1,6633,f,f,12000,0,f,0,f,f,f,f,f,f
7787,6628,1,6630,f,f,800,0,f,0,f,f,f,f,f,f
7788,6334,1,6669,f,f,0,0,f,0,f,f,f,f,f,f
7789,6335,1,6672,f,f,0,0,f,0,f,f,f,f,f,f
7790,6633,1,6658,f,f,15000,0,f,0,f,f,f,f,f,f
7791,6630,1,6631,f,f,900,0,f,0,f,f,f,f,f,f
7792,6631,1,6632,f,f,3000,0,f,0,f,f,f,f,f,f
7793,6658,1,6659,f,f,15000,0,f,0,f,f,f,f,f,f
7794,6632,1,6634,f,f,800,0,f,0,f,f,f,f,f,f
7795,6634,1,6635,f,f,900,0,f,0,f,f,f,f,f,f
7796,6635,1,6636,f,f,1000,0,f,0,f,f,f,f,f,f
7797,6636,1,6637,f,f,3000,0,f,0,f,f,f,f,f,f
7798,6637,1,6638,f,f,800,0,f,0,f,f,f,f,f,f
7799,6659,1,6660,f,f,15000,0,f,0,f,f,f,f,f,f
7800,6638,1,6639,f,f,900,0,f,0,f,f,f,f,f,f
7801,6639,1,6640,f,f,1000,0,f,0,f,f,f,f,f,f
7802,6640,1,6641,f,f,4000,0,f,0,f,f,f,f,f,f
7803,6650,1,6652,f,f,200,0,f,0,f,f,f,f,f,f
7804,6650,2,6651,f,f,0,0,f,0,f,f,f,f,f,f
7805,6641,1,6642,f,f,800,0,f,0,f,f,f,f,f,f
7806,6642,1,6643,f,f,900,0,f,0,f,f,f,f,f,f
7807,6643,1,6644,f,f,1000,0,f,0,f,f,f,f,f,f
7808,6644,1,6645,f,f,4000,0,f,0,f,f,f,f,f,f
7809,6645,1,6646,f,f,800,0,f,0,f,f,f,f,f,f
7810,6646,1,6647,f,f,900,0,f,0,f,f,f,f,f,f
7811,6652,1,6663,f,f,3300,0,f,0,f,f,f,f,f,f
7812,6663,1,6665,f,f,3300,0,f,0,f,f,f,f,f,f
7813,6665,1,6667,f,f,3300,0,f,0,f,f,f,f,f,f
7815,6662,1,6664,f,f,1000,0,f,0,f,f,f,f,f,f
7816,6669,1,6656,f,f,0,0,f,0,f,f,f,f,f,f
7817,6672,1,6657,f,f,0,0,f,0,f,f,f,f,f,f
7818,6664,1,6668,f,f,800,0,f,0,f,f,f,f,f,f
7819,6668,1,6670,f,f,800,0,f,0,f,f,f,f,f,f
7825,6689,1,5691,f,f,0,0,f,0,f,f,f,f,f,f
7832,6687,1,6403,f,t,1500,0,f,0,f,f,f,f,f,f
7833,6673,1,6674,f,f,800,0,f,0,f,f,f,f,f,f
7834,6674,1,6675,f,f,800,0,f,0,f,f,f,f,f,f
7837,6677,1,6678,f,f,800,0,f,0,f,f,f,f,f,f
7838,6678,1,6679,f,f,800,0,f,0,f,f,f,f,f,f
7840,6403,3,6693,f,f,0,0,f,0,f,f,f,f,f,f
7842,6681,1,6682,f,f,800,0,f,0,f,f,f,f,f,f
7843,6682,1,6683,f,f,800,0,f,0,f,f,f,f,f,f
7844,6693,1,6695,f,f,3000,0,f,0,f,f,f,f,f,f
7848,6685,1,6686,f,f,800,0,f,0,f,f,f,f,f,f
7850,6697,1,6698,f,f,1000,0,f,0,f,f,f,f,f,f
7851,6345,3,6699,f,f,80100,0,f,0,f,f,f,f,f,f
7852,5684,2,5684,f,f,500,0,f,0,f,f,f,f,f,f
7854,6698,1,6700,f,f,800,0,f,0,f,f,f,f,f,f
7855,6700,1,6701,f,f,800,0,f,0,f,f,f,f,f,f
7858,6703,1,6704,f,f,800,0,f,0,f,f,f,f,f,f
7859,6704,1,6705,f,f,800,0,f,0,f,f,f,f,f,f
7862,6707,1,6708,f,f,800,0,f,0,f,f,f,f,f,f
7863,6708,1,6709,f,f,800,0,f,0,f,f,f,f,f,f
7866,6711,1,6712,f,f,800,0,f,0,f,f,f,f,f,f
7867,6712,1,6713,f,f,800,0,f,0,f,f,f,f,f,f
7868,6713,1,6714,f,f,1000,0,f,0,f,f,f,f,f,f
7869,6714,1,6715,f,f,800,0,f,0,f,f,f,f,f,f
7870,6715,1,6716,f,f,800,0,f,0,f,f,f,f,f,f
7871,6716,1,6717,f,f,1000,0,f,0,f,f,f,f,f,f
7872,6403,4,6694,f,f,0,0,f,0,f,f,f,f,f,f
