id,utf8str,bytes,check_name,check_chat,partial_match
7417,벨라,6,t,f,t
7418,벼의땅,9,t,f,t
7419,보안감시,12,t,f,t
7420,보안관리,12,t,f,t
7421,보안대응,12,t,f,t
7422,보안분석,12,t,f,t
7423,보안팀,9,t,f,t
7424,볼볕황야,12,t,f,t
7425,부활의인도자,18,t,f,t
7426,불량이용자,15,t,f,t
7427,불법거래,12,t,f,t
7428,불벝황야,12,t,f,t
7429,불볃황야,12,t,f,t
7430,불볕황아,12,t,f,t
7431,불볕황여,12,t,f,t
7432,불한당벨포,15,t,f,t
7433,뷸볕황야,12,t,f,t
7434,블볕황야,12,t,f,t
7435,비서엘루아스,18,t,f,t
7436,비톨린연안,15,t,f,t
7437,비툴린연안,15,t,f,t
7438,비틀린안연,15,t,f,t
7439,비틀린언안,15,t,f,t
7440,비틀린연안,15,t,f,t
7441,비행선관리인,18,t,f,t
7442,빠치슬롯,12,t,f,t
7443,빨갱이,9,t,f,t
7444,뻐의땅,9,t,f,t
7445,뼈의땀,9,t,f,t
7446,사기감시,12,t,f,t
7447,사기관련,12,t,f,t
7448,사기관리,12,t,f,t
7449,사기대응,12,t,f,t
7450,사기분석,12,t,f,t
7451,사기팀,9,t,f,t
7452,사이버범죄수사대,24,t,f,t
7453,사이버수사대,18,t,f,t
7454,사이버테러대응센터,27,t,f,t
7455,삽자별평원,15,t,f,t
7456,상단연합수장알로토스,30,t,f,t
7457,상품기록원카트라,24,t,f,t
7458,새누리당,12,t,f,t
7459,샬피마리,12,t,f,t
7460,서녁마리,12,t,f,t
7461,서녘마리,12,t,f,t
7462,서버,6,t,f,t
7463,선박상인,12,t,f,t
7464,설문조사,12,t,f,t
7465,소옹돌이초원,18,t,f,t
7466,소용돌이초원,18,t,f,t
7467,소용돌이초윈,18,t,f,t
7468,소융돌이초원,18,t,f,t
7469,손학규,9,t,f,t
7470,솔스리드반도,18,t,f,t
7471,솔즈리트반도,18,t,f,t
7472,숄즈리드반도,18,t,f,t
7473,수빈나,9,t,f,t
7474,수호자다브나,18,t,f,t
7475,수호자엘렉트라,21,t,f,t
7476,순환마차관리인,21,t,f,t
7477,스칼렛,9,t,f,t
7478,시이나,9,t,f,t
7479,시치미왕자바바,21,t,f,t
7480,신고센타,12,t,f,t
7481,실바나화산지대,21,t,f,t
7482,실비나화산지대,21,t,f,t
7483,실비나회산지대,21,t,f,t
7484,실비니화산지대,21,t,f,t
7485,실시간카지노,18,t,f,t
7486,심언의섬,12,t,f,t
7487,심연의섬,12,t,f,t
7488,십자벌평원,15,t,f,t
7489,십자별펑원,15,t,f,t
7490,십자별편웡,15,t,f,t
7491,십자별평윈,15,t,f,t
7492,씨앗상인,12,t,f,t
7493,아르스랑마라,18,t,f,t
7494,아샤벨,9,t,f,t
7495,아이탬매니아,18,t,f,t
7496,아이탬베이,15,t,f,t
7497,아이템마니아,18,t,f,t
7498,아키기자단,15,t,f,t
7499,아키애이지,15,t,f,t
7500,아키위키,12,t,f,t
7501,아킬라,9,t,f,t
7502,악몽의골짜기,18,t,f,t
7503,악몽의골찌기,18,t,f,t
7504,악몽의굴짜기,18,t,f,t
7505,악뭉의골짜기,18,t,f,t
7506,안내,6,t,f,t
7507,안식의땀,12,t,f,t
7508,안식의땅,12,t,f,t
7509,안철수,9,t,f,t
7510,알렉시스,12,t,f,t
7511,알로토스,12,t,f,t
7512,알림,6,t,f,t
7513,앙브리지,12,t,f,t
7514,애드민,9,t,f,t
7515,약품상인,12,t,f,t
7516,얼어봍은마천루,21,t,f,t
7517,얼어불은마천루,21,t,f,t
7518,얼어붙은마천루,21,t,f,t
7519,에르힌,9,t,f,t
7520,에오카드나빌,18,t,f,t
7521,에오카드델토킨,21,t,f,t
7522,에오카드브레켄,21,t,f,t
7523,에오카드페오스,21,t,f,t
7524,엘렉트라,12,t,f,t
7525,엘루아스,12,t,f,t
7526,엠체즈마라,15,t,f,t
7527,여대생즉흥미팅,21,t,f,t
7528,영매메이델,15,t,f,t
7529,영매카셀로,15,t,f,t
7530,오스태라,12,t,f,t
7531,오스테랴,12,t,f,t
7532,오쓰테라,12,t,f,t
7533,오즈테라,12,t,f,t
7534,왕금평원,12,t,f,t
7535,요스테라,12,t,f,t
7536,우나본지,12,t,f,t
7537,우나분지,12,t,f,t
7538,우네르테마라,18,t,f,t
7539,우니분지,12,t,f,t
7540,운엉자,9,t,f,t
7541,운엉진,9,t,f,t
7542,운영팀원,12,t,f,t
7543,원정대관리인,18,t,f,t
7544,월드카지노,15,t,f,t
7545,유물감정사,15,t,f,t
7546,음식상인,12,t,f,t
7547,의상상인,12,t,f,t
7548,이니스데르,15,t,f,t
7549,이니스태르,15,t,f,t
7550,이샤마,9,t,f,t
7551,이스나,9,t,f,t
7552,이즈냐,9,t,f,t
7553,일대일문의,15,t,f,t
7554,일리온,9,t,f,t
7555,자나르간,12,t,f,t
7556,자동사냥,12,t,f,t
7557,자동클릭마우스,21,t,f,t
7558,자바바,9,t,f,t
7559,잡화상인,12,t,f,t
7560,재료상인,12,t,f,t
7561,저승의군대병사알렉시스,33,t,f,t
7562,전장모병관,15,t,f,t
7563,점검,6,t,f,t
7564,점장이마이라,18,t,f,t
7565,정검,6,t,f,t
7566,정기점검,12,t,f,t
7567,정기정검,12,t,f,t
7568,정몽준,9,t,f,t
7569,제이크,9,t,f,t
7570,조국통일범민족연합,27,t,f,t
7571,족음의산,12,t,f,t
7572,주술사그렐,15,t,f,t
7573,주술사하바,15,t,f,t
7574,죽옴의산,12,t,f,t
7575,죽음의산,12,t,f,t
7576,쥐오,6,t,f,t
7577,지오,6,t,f,t
7578,지옥눞지대,15,t,f,t
7579,지옥늡지대,15,t,f,t
7580,지옥늪지댸,15,t,f,t
7581,지옥늪지데,15,t,f,t
7582,지원팀,9,t,f,t
7583,창고관리인,15,t,f,t
7584,청동바위신,15,t,f,t
7585,청둥바위산,15,t,f,t
7586,청등바위산,15,t,f,t
7587,초승달왕좌전령,21,t,f,t
7588,초완의띠,12,t,f,t
7589,초원외띠,12,t,f,t
7590,초원의티,12,t,f,t
7591,촌장기드,12,t,f,t
7592,총독의심부름꾼마가,27,t,f,t
7593,카셀로,9,t,f,t
7594,카지노월드,15,t,f,t
7595,카첸마라,12,t,f,t
7596,카트라,9,t,f,t
7597,카파간마라,15,t,f,t
7598,캐스트,9,t,f,t
7599,케자레,9,t,f,t
7600,클로에,9,t,f,t
7601,키다리에르힌,18,t,f,t
7602,태초에요람,15,t,f,t
7603,태초의오람,15,t,f,t
7604,태초의요랑,15,t,f,t
7605,태쵸의요람,15,t,f,t
7606,테리어,9,t,f,t
7607,테체마라,12,t,f,t
7608,테초의요람,15,t,f,t
7609,텐프로예쁜곳,18,t,f,t
7610,텐프로추천,15,t,f,t
7611,통합진보당,15,t,f,t
7612,튜가,6,t,f,t
7613,패트릭,9,t,f,t
7614,푸른전나무회다라얀,27,t,f,t
7615,프로그래머,15,t,f,t
7616,플루시안,12,t,f,t
7617,하뉘마루,12,t,f,t
7618,하늬마루,12,t,f,t
7619,하니마루,12,t,f,t
7620,하라하랄라야의폐허,27,t,f,t
7621,하리하라라야의폐허,27,t,f,t
7622,하리하란라야의폐허,27,t,f,t
7623,하리하랄라야의페허,27,t,f,t
7624,하리하랄야의폐허,24,t,f,t
7625,하리하릴리야의폐허,27,t,f,t
7626,하바,6,t,f,t
7627,하솔라,9,t,f,t
7628,하술라,9,t,f,t
7629,하안숲,9,t,f,t
7630,하얀숩,9,t,f,t
7631,하얀슙,9,t,f,t
7632,하얀슢,9,t,f,t
7633,하이유,9,t,f,t
7634,항금평원,12,t,f,t
7635,해안경비대장베이커,27,t,f,t
7636,해안경비병클로에,24,t,f,t
7637,해킹감시,12,t,f,t
7638,해킹관련,12,t,f,t
7639,해킹관리,12,t,f,t
7640,해킹대응,12,t,f,t
7641,해킹분석,12,t,f,t
7642,해킹팀,9,t,f,t
7643,핵감시,9,t,f,t
7644,핵관련,9,t,f,t
7645,핵관리,9,t,f,t
7646,핵대응,9,t,f,t
7647,핵분석,9,t,f,t
7648,햐안숲,9,t,f,t
7649,햐얀숲,9,t,f,t
7650,허슬라,9,t,f,t
7651,현거래,9,t,f,t
7652,현금거래,12,t,f,t
7653,호랑이눈총독케자레,27,t,f,t
7654,호랑이동뼈산맥,21,t,f,t
7655,호랑이둥뼈산맥,21,t,f,t
7656,호랑이등벼산맥,21,t,f,t
7657,호랑이등뻐산맥,21,t,f,t
7658,호랭이등뼈산맥,21,t,f,t
7659,호위대장달리아,21,t,f,t
7660,호크아이,12,t,f,t
7661,화산햬안,12,t,f,t
7662,화산헤안,12,t,f,t
7663,화샨해안,12,t,f,t
7664,화석샤막,12,t,f,t
7665,황곰평원,12,t,f,t
7666,황금펑원,12,t,f,t
7667,황금편웡,12,t,f,t
7668,황금평윈,12,t,f,t
7669,황제서비스,15,t,f,t
7670,회생의땀,12,t,f,t
7671,회생의땅,12,t,f,t
7672,회섕의땅,12,t,f,t
7673,회석사막,12,t,f,t
7674,회셍의땅,12,t,f,t
7675,휜포말의섬,15,t,f,t
7676,흰포멀의섬,15,t,f,t
7677,흰표말의섬,15,t,f,t
7678,히스엘마라,15,t,f,t
7681,소음순,9,t,t,t
7682,질싸,6,t,t,t
7683,유영철,9,t,f,t
7684,오원춘,9,t,f,t
7685,김길태,9,t,f,t
7686,후빨,6,t,t,t
7687,c2발,5,t,t,t
7688,c2팔,5,t,t,t
7689,c이발,7,t,t,t
7690,c이팔,7,t,t,t
7691,ce팔,5,t,t,t
7692,질사,6,t,f,t
7693,질sa,5,t,t,t
7694,질ssa,6,t,t,t
7695,전라디언,12,t,t,t
7696,전라도새끼,15,t,t,t
7697,라도새끼,12,t,t,t
7698,홍어,6,t,f,t
7699,좌빨,6,t,f,t
7700,수꼴,6,t,f,t
7701,mchang,6,t,f,t
7702,엠chang,8,t,f,t
7703,m창,4,t,f,t
7704,통합민주당,15,t,f,t
7705,통진당,9,t,f,t
7706,이정희,9,t,f,t
7707,김문수,9,t,f,t
7708,전나무와매,15,t,f,f
7709,불탄성,9,t,f,f
7710,이니스,9,t,f,f
7711,누이여신,12,t,f,f
7712,누이의여신,15,t,f,f
7713,자애로운누이여신,24,t,f,f
7714,진애버나이트,18,t,f,f
7715,aranzevia,9,t,f,f
7716,aranzev,7,t,f,f
7717,엘크,6,t,f,f
7718,kyprosa,7,t,f,f
7719,kyplosa,7,t,f,f
7720,kiprosa,7,t,f,f
7721,kiplosa,7,t,f,f
7722,fere,4,t,f,f
7723,tayang,6,t,f,f
7724,하리하랄라야,18,t,f,f
7725,살리움,9,t,f,f
7726,파비트라,12,t,f,f
7727,류이진,9,t,f,f
7728,나디르,9,t,f,f
7729,알키미,9,t,f,f
7730,메레디스,12,t,f,f
7731,히에로니무스,18,t,f,f
7732,히에로니무스태자,24,t,f,f
7733,다후타여신,15,t,f,f
7734,나단,6,t,f,f
7735,에아넬,9,t,f,f
7736,보니파시오,15,t,f,f
7737,로안드로스,15,t,f,f
7738,에렉티나,12,t,f,f
7739,론반,6,t,f,f
7740,누이아공동체,18,t,f,f
7741,검은모래회,15,t,f,f
7742,신의정원,12,t,f,f
7743,이슈바라,12,t,f,f
7744,장애,6,t,f,t
7745,장애인,9,t,f,t
7746,장애우,9,t,f,t
7747,장애아,9,t,f,t
7748,disable,7,t,f,t
7749,disabled,8,t,f,t
7750,임시점검,12,t,f,t
7751,임시정검,12,t,f,t
7752,아이템매냐,15,t,f,t
7753,아이템메냐,15,t,f,t
7754,아이탬매냐,15,t,f,t
7755,아이탬메냐,15,t,f,t
7756,아이탬배이,15,t,f,t
7757,아탬배이,12,t,f,t
7758,아탬베이,12,t,f,t
7759,아탬매냐,12,t,f,t
7760,아템메냐,12,t,f,t
7761,itembay,7,t,f,t
7762,itemmania,9,t,f,t
7763,아이탬복사,15,t,f,t
7764,아이탬카피,15,t,f,t
7765,아이템카피,15,t,f,t
7766,아탬복사,12,t,f,t
7767,아탬카피,12,t,f,t
7768,아템카피,12,t,f,t
7769,itemcopy,8,t,f,t
7770,아기에이지,15,t,f,t
7771,아기에이치,15,t,f,t
7772,아기애이지,15,t,f,t
7773,아기애이치,15,t,f,t
7774,아키에이즤,15,t,f,t
7775,아키에이쥐,15,t,f,t
7776,아키에의지,15,t,f,t
7777,아키에의쥐,15,t,f,t
7778,아키에이징,15,t,f,t
7779,아키에이치,15,t,f,t
7780,아키애이즈,15,t,f,t
7781,아키애이즤,15,t,f,t
7782,아키애이쥐,15,t,f,t
7783,아키애의지,15,t,f,t
7784,아키애의쥐,15,t,f,t
7785,아키애이징,15,t,f,t
7786,아키애이치,15,t,f,t
7787,야기애이지,15,t,f,t
7788,야기애이치,15,t,f,t
7789,야기에이지,15,t,f,t
7790,야기에이치,15,t,f,t
7791,야키에이지,15,t,f,t
7792,야키에이즤,15,t,f,t
7793,야키에이쥐,15,t,f,t
7794,야키에의지,15,t,f,t
7795,야키에의쥐,15,t,f,t
7796,야키에이징,15,t,f,t
7797,야키에이치,15,t,f,t
7798,야키애이즈,15,t,f,t
7799,야키애이지,15,t,f,t
7800,야키애이즤,15,t,f,t
7801,야키애이쥐,15,t,f,t
7802,야키애의지,15,t,f,t
7803,야키애의쥐,15,t,f,t
7804,야키애이징,15,t,f,t
7805,야키애이치,15,t,f,t
7806,archaq,6,t,f,t
7807,archaz,6,t,f,t
7808,archaji,7,t,f,t
7809,archaeg,7,t,f,t
7810,archeag,7,t,f,t
7811,archeaq,7,t,f,t
7812,archeaz,7,t,f,t
7813,archeaji,8,t,f,t
7814,akiage,6,t,f,t
7815,akiaji,6,t,f,t
7816,akiazi,6,t,f,t
7817,akiag,5,t,f,t
7818,akiaq,5,t,f,t
7819,akiaqe,6,t,f,t
7820,쇼헤이안개새끼,21,t,f,t
7821,휘영개새끼,15,t,f,t
7822,뮤닉개새끼,15,t,f,t
7823,스피개새끼,15,t,f,t
7824,임태산개새끼,18,t,f,t
7825,코른개새끼,15,t,f,t
7826,볼리베어개새끼,21,t,f,t
7827,데타개새끼,15,t,f,t
7828,주순개새끼,15,t,f,t
7829,엘리온개새끼,18,t,f,t
7830,냐호개새끼,15,t,f,t
7831,엘객개새끼,15,t,f,t
7832,피비개새끼,15,t,f,t
7833,팟요개새끼,15,t,f,t
7834,딜레시스개새끼,21,t,f,t
7835,알독개새끼,15,t,f,t
7836,레가테스개새끼,21,t,f,t
7837,뮬렛개새끼,15,t,f,t
7838,케이아스개새끼,21,t,f,t
7839,시루리아개새끼,21,t,f,t
7840,명석몽개새끼,18,t,f,t
7841,겸월아개새끼,18,t,f,t
7842,블랑개새끼,15,t,f,t
7843,모모개새끼,15,t,f,t
7844,아니코로개새끼,21,t,f,t
7845,시티개새끼,15,t,f,t
7846,헤이즐개새끼,18,t,f,t
7847,바사라개새끼,18,t,f,t
7848,워터개새끼,15,t,f,t
7849,씬이이개새끼,18,t,f,t
7850,게리네빌개새끼,21,t,f,t
7851,플레리안개새끼,21,t,f,t
7852,사토링개새끼,18,t,f,t
7853,멜롱개새끼,15,t,f,t
7854,미야개새끼,15,t,f,t
7855,에크아르도개새끼,24,t,f,t
7856,나크개새끼,15,t,f,t
7857,블루렌개새끼,18,t,f,t
7858,오르딘개새끼,18,t,f,t
7859,사류아개새끼,18,t,f,t
7860,워몽거개새끼,18,t,f,t
7861,실버스탄개새끼,21,t,f,t
7862,진설휘개새끼,18,t,f,t
7863,바이올렛개새끼,21,t,f,t
7864,지그하르트개새끼,24,t,f,t
7865,카오스개새끼,18,t,f,t
7866,드레이크개새끼,21,t,f,t
7867,모노나개새끼,18,t,f,t
7868,잔나개새끼,15,t,f,t
7869,로라개새끼,15,t,f,t
7870,이렐리아개새끼,21,t,f,t
7871,자하개새끼,15,t,f,t
7872,모히무개새끼,18,t,f,t
7873,아마란스개새끼,21,t,f,t
7874,이브리안개새끼,21,t,f,t
7875,이랑개새끼,15,t,f,t
7876,에르니엘개새끼,21,t,f,t
7877,이키에이지,15,t,f,t
7878,대음순,9,t,t,t
7879,강호순,9,t,f,t
7880,티렌,6,t,f,f
7881,씨벌년,9,t,t,t
7882,고자,6,t,f,f
7883,씨벌넘,9,t,t,t
7884,아키에이져,15,t,f,f
7885,아키메이지,15,t,f,f
7886,보슬아치,12,t,t,t
7887,자슬아치,12,t,t,t
7888,보슬,6,t,f,f
7889,자슬,6,t,f,f
7890,[운영,7,f,t,f
7891,[재판,7,f,t,f
7892,[공지,7,f,t,f
7893,ㅅ1발,7,f,t,f
7894,홍어운지,12,t,f,t
8000001,ёб,4,t,t,f
8000002,ёп,4,t,t,f
8000003,хуе,6,t,t,f
8000004,хуи,6,t,t,f
8000005,ху1,5,t,t,f
8000006,ху!,5,t,t,f
8000007,хy1,4,t,t,f
8000008,hui,3,t,t,f
8000009,huj,3,t,t,f
8000010,ебу,6,t,t,f
8000011,пля,6,t,t,f
8000012,чмо,6,t,t,f
8000013,хер,6,t,t,f
8000014,епт,6,t,t,f
8000015,ёпт,6,t,t,f
8000016,poh,3,t,t,f
8000017,xuy,3,t,t,f
8000018,мля,6,t,t,f
8000019,чм0,5,t,t,f
8000020,блё,6,t,t,f
8000021,хня,6,t,t,f
8000022,нах,6,t,t,f
8000023,пнх,6,t,t,f
8000024,хйу,6,t,t,f
8000025,йух,6,t,t,f
8000026,xuj,3,t,t,f
8000027,хуя,6,t,t,f
8000028,ебт,6,t,t,f
8000029,е6т,5,t,t,f
8000030,хуй,6,t,t,f
8000031,бля,6,t,t,f
8000032,ебло,8,t,t,f
8000033,пизд,8,t,t,f
8000034,сука,8,t,t,f
8000035,блят,8,t,t,f
8000036,бляд,8,t,t,f
8000037,ебат,8,t,t,f
8000038,ебан,8,t,t,f
8000039,ебл0,7,t,t,f
8000040,пидр,8,t,t,f
8000041,выеб,8,t,t,f
8000042,hooi,4,t,t,f
8000043,suka,4,t,t,f
8000044,ебал,8,t,t,f
8000045,chmo,4,t,t,f
8000046,blja,4,t,t,f
8000047,выёб,8,t,t,f
8000048,мудо,8,t,t,f
8000049,епта,8,t,t,f
8000050,епти,8,t,t,f
8000051,хуль,8,t,t,f
8000052,хули,8,t,t,f
8000053,хуле,8,t,t,f
8000054,ёпта,8,t,t,f
8000055,ёпти,8,t,t,f
8000056,мляя,8,t,t,f
8000057,мляа,8,t,t,f
8000058,пляя,8,t,t,f
8000059,пляа,8,t,t,f
8000060,ипёт,8,t,t,f
8000061,епёт,8,t,t,f
8000062,xuem,4,t,t,f
8000063,xуem,5,t,t,f
8000064,huem,4,t,t,f
8000065,huli,4,t,t,f
8000066,епет,8,t,t,f
8000067,пздц,8,t,t,f
8000068,cock,4,t,t,f
8000069,ebal,4,t,t,f
8000070,ebat,4,t,t,f
8000071,дроч,8,t,t,f
8000072,заеб,8,t,t,f
8000073,бляг,8,t,t,f
8000074,хууй,8,t,t,f
8000075,йопт,8,t,t,f
8000076,й0пт,7,t,t,f
8000077,ебдт,8,t,t,f
8000078,е6дт,7,t,t,f
8000079,е6ло,7,t,t,f
8000080,е6л0,6,t,t,f
8000081,6ляд,7,t,t,f
8000082,6лят,7,t,t,f
8000083,анал,8,t,t,f
8000084,ебле,8,t,t,f
8000085,ебля,8,t,t,f
8000086,ебня,8,t,t,f
8000087,ебти,8,t,t,f
8000088,ебун,8,t,t,f
8000089,елда,8,t,t,f
8000090,жопа,8,t,t,f
8000091,заёб,8,t,t,f
8000092,кака,8,t,t,f
8000093,муде,8,t,t,f
8000094,усер,8,t,t,f
8000095,хуев,8,t,t,f
8000096,хуец,8,t,t,f
8000097,хуёв,8,t,t,f
8000098,хуёк,8,t,t,f
8000099,хуля,8,t,t,f
8000100,хуяк,8,t,t,f
8000101,ялда,8,t,t,f
8000102,блядь,10,t,t,f
8000103,блять,10,t,t,f
8000104,ебать,10,t,t,f
8000105,мудак,10,t,t,f
8000106,пидар,10,t,t,f
8000107,пидор,10,t,t,f
8000108,пид0р,9,t,t,f
8000109,пизда,10,t,t,f
8000110,чурка,10,t,t,f
8000111,мудил,10,t,t,f
8000112,похер,10,t,t,f
8000113,pidor,5,t,t,f
8000114,mudak,5,t,t,f
8000115,pidar,5,t,t,f
8000116,шмара,10,t,t,f
8000117,шлюха,10,t,t,f
8000118,nahui,5,t,t,f
8000119,ебись,10,t,t,f
8000120,отъеб,10,t,t,f
8000121,bliad,5,t,t,f
8000122,педик,10,t,t,f
8000123,млять,10,t,t,f
8000124,плять,10,t,t,f
8000125,нахуй,10,t,t,f
8000126,нахер,10,t,t,f
8000127,гнида,10,t,t,f
8000128,херли,10,t,t,f
8000129,pohui,5,t,t,f
8000130,pohuj,5,t,t,f
8000131,nahuj,5,t,t,f
8000132,херня,10,t,t,f
8000133,неебу,10,t,t,f
8000134,охуел,10,t,t,f
8000135,fu ck,5,t,t,f
8000136,f uck,5,t,t,f
8000137,fuc k,5,t,t,f
8000138,херов,10,t,t,f
8000139,pedik,5,t,t,f
8000140,xujom,5,t,t,f
8000141,hujom,5,t,t,f
8000142,пздец,10,t,t,f
8000143,sukin,5,t,t,f
8000144,ipalo,5,t,t,f
8000145,йобан,10,t,t,f
8000146,дрочи,10,t,t,f
8000147,naxer,5,t,t,f
8000148,иннах,10,t,t,f
8000149,nixer,5,t,t,f
8000150,йопан,10,t,t,f
8000151,mudil,5,t,t,f
8000152,mudlo,5,t,t,f
8000153,покуй,10,t,t,f
8000154,похую,10,t,t,f
8000155,похуй,10,t,t,f
8000156,педиг,10,t,t,f
8000157,е6ать,9,t,t,f
8000158,и6ать,9,t,t,f
8000159,е6ало,9,t,t,f
8000160,е6ал0,8,t,t,f
8000161,бздех,10,t,t,f
8000162,бздея,10,t,t,f
8000163,говно,10,t,t,f
8000164,гомик,10,t,t,f
8000165,додик,10,t,t,f
8000166,дойки,10,t,t,f
8000167,дохуя,10,t,t,f
8000168,ебака,10,t,t,f
8000169,ебало,10,t,t,f
8000170,ебачь,10,t,t,f
8000171,ебота,10,t,t,f
8000172,елдак,10,t,t,f
8000173,ёбарь,10,t,t,f
8000174,ёбкая,10,t,t,f
8000175,жопка,10,t,t,f
8000176,заёба,10,t,t,f
8000177,етися,10,t,t,f
8000178,курва,10,t,t,f
8000179,лярва,10,t,t,f
8000180,манда,10,t,t,f
8000181,минет,10,t,t,f
8000182,мудик,10,t,t,f
8000183,мудня,10,t,t,f
8000184,нахуя,10,t,t,f
8000185,несри,10,t,t,f
8000186,нессы,10,t,t,f
8000187,нихуя,10,t,t,f
8000188,отсос,10,t,t,f
8000189,падла,10,t,t,f
8000190,пизду,10,t,t,f
8000191,пи3ду,9,t,t,f
8000192,понос,10,t,t,f
8000193,пон0с,9,t,t,f
8000194,п0н0с,8,t,t,f
8000195,п0нос,9,t,t,f
8000196,п0хер,9,t,t,f
8000197,срака,10,t,t,f
8000198,срань,10,t,t,f
8000199,срать,10,t,t,f
8000200,ссаки,10,t,t,f
8000201,ссать,10,t,t,f
8000202,сукин,10,t,t,f
8000203,сучка,10,t,t,f
8000204,уёбыш,10,t,t,f
8000205,уебыш,10,t,t,f
8000206,уё6ыш,9,t,t,f
8000207,уе6ыш,9,t,t,f
8000208,харка,10,t,t,f
8000209,херак,10,t,t,f
8000210,хрена,10,t,t,f
8000211,хуева,10,t,t,f
8000212,хуета,10,t,t,f
8000213,хуёво,10,t,t,f
8000214,хуёза,10,t,t,f
8000215,хуила,10,t,t,f
8000216,хуище,10,t,t,f
8000217,хуйло,10,t,t,f
8000218,хуйня,10,t,t,f
8000219,хуякс,10,t,t,f
8000220,хуями,10,t,t,f
8000221,целка,10,t,t,f
8000222,чушок,10,t,t,f
8000223,ялдак,10,t,t,f
8000224,гандон,12,t,t,f
8000225,ебаный,12,t,t,f
8000226,мудило,12,t,t,f
8000227,мудила,12,t,t,f
8000228,мудил0,11,t,t,f
8000229,пиздец,12,t,t,f
8000230,пездец,12,t,t,f
8000231,отсоси,12,t,t,f
8000232,шалава,12,t,t,f
8000233,сучара,12,t,t,f
8000234,ёбаный,12,t,t,f
8000235,хуесос,12,t,t,f
8000236,ебаная,12,t,t,f
8000237,ёбаная,12,t,t,f
8000238,пистец,12,t,t,f
8000239,педики,12,t,t,f
8000240,ниипёт,12,t,t,f
8000241,мудень,12,t,t,f
8000242,ибаццо,12,t,t,f
8000243,ипаццо,12,t,t,f
8000244,ибацца,12,t,t,f
8000245,ипацца,12,t,t,f
8000246,ebatsa,6,t,t,f
8000247,ebaniy,6,t,t,f
8000248,ebanie,6,t,t,f
8000249,ebanut,6,t,t,f
8000250,hernya,6,t,t,f
8000251,xernya,6,t,t,f
8000252,nahooi,6,t,t,f
8000253,zaebis,6,t,t,f
8000254,hujnya,6,t,t,f
8000255,hernja,6,t,t,f
8000256,herovo,6,t,t,f
8000257,herova,6,t,t,f
8000258,nahooy,6,t,t,f
8000259,nahooj,6,t,t,f
8000260,блеать,12,t,t,f
8000261,блиать,12,t,t,f
8000262,блеадь,12,t,t,f
8000263,блиадь,12,t,t,f
8000264,гондон,12,t,t,f
8000265,г0ндон,11,t,t,f
8000266,г0нд0н,10,t,t,f
8000267,ганд0н,11,t,t,f
8000268,епаный,12,t,t,f
8000269,ибаный,12,t,t,f
8000270,ипаный,12,t,t,f
8000271,е6аный,11,t,t,f
8000272,и6аный,11,t,t,f
8000273,заи6ло,11,t,t,f
8000274,заи6л0,10,t,t,f
8000275,зае6ло,11,t,t,f
8000276,зае6л0,10,t,t,f
8000277,бздеть,12,t,t,f
8000278,блядво,12,t,t,f
8000279,блядки,12,t,t,f
8000280,блядун,12,t,t,f
8000281,впизду,12,t,t,f
8000282,выебон,12,t,t,f
8000283,говнюк,12,t,t,f
8000284,даваха,12,t,t,f
8000285,дерьмо,12,t,t,f
8000286,дожопы,12,t,t,f
8000287,дохера,12,t,t,f
8000288,дрисня,12,t,t,f
8000289,дрочка,12,t,t,f
8000290,дрючка,12,t,t,f
8000291,дуроёб,12,t,t,f
8000292,ебёнть,12,t,t,f
8000293,еблысь,12,t,t,f
8000294,ебнуть,12,t,t,f
8000295,еботня,12,t,t,f
8000296,ебство,12,t,t,f
8000297,едрить,12,t,t,f
8000298,жопень,12,t,t,f
8000299,жопища,12,t,t,f
8000300,жопник,12,t,t,f
8000301,жопоёб,12,t,t,f
8000302,заглот,12,t,t,f
8000303,залупа,12,t,t,f
8000304,засеря,12,t,t,f
8000305,какать,12,t,t,f
8000306,клитор,12,t,t,f
8000307,курвец,12,t,t,f
8000308,мандеж,12,t,t,f
8000309,мандец,12,t,t,f
8000310,мандюк,12,t,t,f
8000311,маруха,12,t,t,f
8000312,мудить,12,t,t,f
8000313,мудоёб,12,t,t,f
8000314,наёбка,12,t,t,f
8000315,наёбыш,12,t,t,f
8000316,нахера,12,t,t,f
8000317,неебёт,12,t,t,f
8000318,нифига,12,t,t,f
8000319,нихера,12,t,t,f
8000320,оебать,12,t,t,f
8000321,охуеть,12,t,t,f
8000322,пежить,12,t,t,f
8000323,пердёж,12,t,t,f
8000324,пердун,12,t,t,f
8000325,пи3дец,11,t,t,f
8000326,пиздёж,12,t,t,f
8000327,пи3деж,11,t,t,f
8000328,пиздеж,12,t,t,f
8000329,пи3дёж,11,t,t,f
8000330,пиздит,12,t,t,f
8000331,пи3дит,11,t,t,f
8000332,пиздон,12,t,t,f
8000333,пиздуй,12,t,t,f
8000334,пи3дуй,11,t,t,f
8000335,пиздык,12,t,t,f
8000336,пиздюк,12,t,t,f
8000337,пи3дюк,11,t,t,f
8000338,писька,12,t,t,f
8000339,подъёб,12,t,t,f
8000340,поебон,12,t,t,f
8000341,п0ебон,11,t,t,f
8000342,порево,12,t,t,f
8000343,пукать,12,t,t,f
8000344,серево,12,t,t,f
8000345,сикать,12,t,t,f
8000346,сикуха,12,t,t,f
