id,actual_id,actual_type
23577,1463,SpawnEffect
23579,3893,DamageEffect
23580,1464,SpawnEffect
23581,1465,SpawnEffect
23582,1466,SpawnEffect
23583,8325,SpecialEffect
23584,1467,SpawnEffect
23585,1468,SpawnEffect
23586,1469,SpawnEffect
23587,1470,SpawnEffect
23588,1471,SpawnEffect
23589,1472,SpawnEffect
23590,1473,SpawnEffect
23591,1474,SpawnEffect
23592,1475,SpawnEffect
23593,8327,SpecialEffect
23594,8328,SpecialEffect
23595,8329,SpecialEffect
23598,984,KillNpcWithoutCorpseEffect
23599,985,KillNpcWithoutCorpseEffect
23600,986,KillNpcWithoutCorpseEffect
23602,7574,BuffEffect
23603,409,NpcControlEffect
23605,1477,SpawnEffect
23606,1478,SpawnEffect
23607,1479,SpawnEffect
23608,3101,InteractionEffect
23612,7577,BuffEffect
23613,7578,BuffEffect
23614,7579,BuffEffect
23615,7580,BuffEffect
23617,410,NpcControlEffect
23620,8335,SpecialEffect
23621,7582,BuffEffect
23622,7583,BuffEffect
23623,7584,BuffEffect
23625,11,ScopedFEffect
23626,8337,SpecialEffect
23628,7587,BuffEffect
23629,8340,SpecialEffect
23630,411,NpcControlEffect
23632,2104,BubbleEffect
23633,2105,BubbleEffect
23634,3897,DamageEffect
23635,2106,BubbleEffect
23637,2108,BubbleEffect
23641,7588,BuffEffect
23642,3905,DamageEffect
23643,36,ConversionEffect
23644,7589,BuffEffect
23645,3907,DamageEffect
23646,3908,DamageEffect
23647,3909,DamageEffect
23648,3910,DamageEffect
23649,7590,BuffEffect
23650,7591,BuffEffect
23651,7592,BuffEffect
23652,3911,DamageEffect
23653,8364,SpecialEffect
23654,3912,DamageEffect
23656,3914,DamageEffect
23658,7593,BuffEffect
23659,3915,DamageEffect
23661,7594,BuffEffect
23663,2110,BubbleEffect
23664,8365,SpecialEffect
23665,7598,BuffEffect
23666,8366,SpecialEffect
23668,3918,DamageEffect
23669,7599,BuffEffect
23670,2111,BubbleEffect
23671,2112,BubbleEffect
23672,2113,BubbleEffect
23673,2114,BubbleEffect
23674,2115,BubbleEffect
23675,7600,BuffEffect
23676,7601,BuffEffect
23682,3103,InteractionEffect
23683,3920,DamageEffect
23684,7603,BuffEffect
23685,412,NpcControlEffect
23686,2117,BubbleEffect
23687,7604,BuffEffect
23688,7605,BuffEffect
23689,7606,BuffEffect
23690,7607,BuffEffect
23691,7608,BuffEffect
23692,3921,DamageEffect
23693,7609,BuffEffect
23694,7610,BuffEffect
23695,7611,BuffEffect
23696,7612,BuffEffect
23697,7613,BuffEffect
23698,7614,BuffEffect
23699,7615,BuffEffect
23703,7616,BuffEffect
23706,7618,BuffEffect
23707,7619,BuffEffect
23708,3925,DamageEffect
23710,7622,BuffEffect
23711,413,NpcControlEffect
23712,1480,SpawnEffect
23713,3928,DamageEffect
23714,3104,InteractionEffect
23717,3105,InteractionEffect
23718,1481,SpawnEffect
23719,1482,SpawnEffect
23720,7624,BuffEffect
23721,574,DispelEffect
23723,725,NpcSpawnerSpawnEffect
23725,8375,SpecialEffect
23726,414,NpcControlEffect
23727,8376,SpecialEffect
23728,8377,SpecialEffect
23729,8378,SpecialEffect
23730,2121,BubbleEffect
23731,2122,BubbleEffect
23732,2123,BubbleEffect
23733,415,NpcControlEffect
23734,2124,BubbleEffect
23736,2125,BubbleEffect
23737,7625,BuffEffect
23739,7626,BuffEffect
23740,347,HealEffect
23741,8379,SpecialEffect
23742,8380,SpecialEffect
23743,8381,SpecialEffect
23744,3929,DamageEffect
23746,8382,SpecialEffect
23747,8383,SpecialEffect
23748,1483,SpawnEffect
23749,2126,BubbleEffect
23750,2127,BubbleEffect
23751,8384,SpecialEffect
23753,8385,SpecialEffect
23756,575,DispelEffect
23757,7627,BuffEffect
23758,7628,BuffEffect
23760,576,DispelEffect
23761,7629,BuffEffect
23762,7630,BuffEffect
23765,417,NpcControlEffect
23766,8387,SpecialEffect
23767,3111,InteractionEffect
23769,2131,BubbleEffect
23775,3113,InteractionEffect
23776,8392,SpecialEffect
23779,3931,DamageEffect
23780,7631,BuffEffect
23781,7632,BuffEffect
23782,7633,BuffEffect
23783,7634,BuffEffect
23785,3116,InteractionEffect
23786,7636,BuffEffect
23787,3117,InteractionEffect
23790,2133,BubbleEffect
23791,2134,BubbleEffect
23793,7637,BuffEffect
23794,1484,SpawnEffect
23795,7638,BuffEffect
23796,7639,BuffEffect
23802,3118,InteractionEffect
23804,577,DispelEffect
23807,729,NpcSpawnerSpawnEffect
23808,989,KillNpcWithoutCorpseEffect
23809,7642,BuffEffect
23813,8397,SpecialEffect
23814,990,KillNpcWithoutCorpseEffect
23815,420,NpcControlEffect
23816,3121,InteractionEffect
23817,3122,InteractionEffect
23818,7643,BuffEffect
23819,7644,BuffEffect
23820,7645,BuffEffect
23821,7646,BuffEffect
23822,7647,BuffEffect
23823,8398,SpecialEffect
23824,7648,BuffEffect
23825,8399,SpecialEffect
23832,993,KillNpcWithoutCorpseEffect
23833,7651,BuffEffect
23837,7653,BuffEffect
23840,7656,BuffEffect
23841,7657,BuffEffect
23842,7658,BuffEffect
23845,7659,BuffEffect
23846,1493,SpawnEffect
23848,1494,SpawnEffect
23849,1495,SpawnEffect
23852,8403,SpecialEffect
23857,421,NpcControlEffect
23858,8404,SpecialEffect
23859,7662,BuffEffect
23862,8405,SpecialEffect
23864,1496,SpawnEffect
23866,3937,DamageEffect
23868,422,NpcControlEffect
23869,3938,DamageEffect
23870,7663,BuffEffect
23874,7664,BuffEffect
23878,7666,BuffEffect
23879,7667,BuffEffect
23880,8406,SpecialEffect
23881,8407,SpecialEffect
23883,426,NpcControlEffect
23884,7668,BuffEffect
23885,3124,InteractionEffect
23886,2139,BubbleEffect
23887,8408,SpecialEffect
23888,427,NpcControlEffect
23889,2140,BubbleEffect
23890,2141,BubbleEffect
23891,2142,BubbleEffect
23893,2143,BubbleEffect
23894,2144,BubbleEffect
23895,2145,BubbleEffect
23899,2147,BubbleEffect
23900,2148,BubbleEffect
23901,997,KillNpcWithoutCorpseEffect
23902,731,NpcSpawnerSpawnEffect
23903,2149,BubbleEffect
23904,3125,InteractionEffect
23905,998,KillNpcWithoutCorpseEffect
23906,428,NpcControlEffect
23907,429,NpcControlEffect
23908,999,KillNpcWithoutCorpseEffect
23909,1000,KillNpcWithoutCorpseEffect
23911,1001,KillNpcWithoutCorpseEffect
23912,7669,BuffEffect
23913,430,NpcControlEffect
23914,1002,KillNpcWithoutCorpseEffect
23915,431,NpcControlEffect
23916,7670,BuffEffect
23917,2150,BubbleEffect
23918,2151,BubbleEffect
23919,2152,BubbleEffect
23920,3940,DamageEffect
23921,158,AggroEffect
23923,3943,DamageEffect
23924,7672,BuffEffect
23925,7673,BuffEffect
23926,8418,SpecialEffect
23927,7674,BuffEffect
23928,3944,DamageEffect
23930,579,DispelEffect
23934,7678,BuffEffect
23938,2155,BubbleEffect
23939,2156,BubbleEffect
23940,2157,BubbleEffect
23941,1498,SpawnEffect
23942,1499,SpawnEffect
23943,1500,SpawnEffect
23945,3945,DamageEffect
23946,432,NpcControlEffect
23947,8420,SpecialEffect
23948,7680,BuffEffect
23949,7681,BuffEffect
23950,2159,BubbleEffect
23953,7682,BuffEffect
23954,8422,SpecialEffect
23955,10,CinemaEffect
23960,433,NpcControlEffect
23961,1004,KillNpcWithoutCorpseEffect
23963,732,NpcSpawnerSpawnEffect
23964,3127,InteractionEffect
23965,3128,InteractionEffect
23968,2161,BubbleEffect
23970,8426,SpecialEffect
23971,7684,BuffEffect
23972,2162,BubbleEffect
23974,2163,BubbleEffect
23975,2164,BubbleEffect
23976,436,NpcControlEffect
23977,8428,SpecialEffect
23979,8430,SpecialEffect
23980,437,NpcControlEffect
23982,8431,SpecialEffect
23985,2165,BubbleEffect
23986,438,NpcControlEffect
23989,7686,BuffEffect
23990,2167,BubbleEffect
23991,2168,BubbleEffect
23992,440,NpcControlEffect
23994,441,NpcControlEffect
23995,1005,KillNpcWithoutCorpseEffect
23996,2169,BubbleEffect
23998,2170,BubbleEffect
24002,7688,BuffEffect
24005,3130,InteractionEffect
24006,1008,KillNpcWithoutCorpseEffect
24007,8432,SpecialEffect
24008,3131,InteractionEffect
24009,443,NpcControlEffect
24011,734,NpcSpawnerSpawnEffect
24012,735,NpcSpawnerSpawnEffect
24013,736,NpcSpawnerSpawnEffect
24014,3133,InteractionEffect
24016,3134,InteractionEffect
24017,3135,InteractionEffect
24018,444,NpcControlEffect
24019,7689,BuffEffect
24020,2172,BubbleEffect
24022,2173,BubbleEffect
24025,2175,BubbleEffect
24026,2176,BubbleEffect
24027,2177,BubbleEffect
24028,2178,BubbleEffect
24031,738,NpcSpawnerSpawnEffect
24033,739,NpcSpawnerSpawnEffect
24034,1010,KillNpcWithoutCorpseEffect
24035,740,NpcSpawnerSpawnEffect
24036,741,NpcSpawnerSpawnEffect
24038,742,NpcSpawnerSpawnEffect
24039,3138,InteractionEffect
24040,743,NpcSpawnerSpawnEffect
24041,744,NpcSpawnerSpawnEffect
24042,745,NpcSpawnerSpawnEffect
24043,746,NpcSpawnerSpawnEffect
24044,747,NpcSpawnerSpawnEffect
24045,748,NpcSpawnerSpawnEffect
24046,749,NpcSpawnerSpawnEffect
24047,750,NpcSpawnerSpawnEffect
24062,445,NpcControlEffect
24063,3139,InteractionEffect
24064,1011,KillNpcWithoutCorpseEffect
24065,2181,BubbleEffect
24066,446,NpcControlEffect
24068,3140,InteractionEffect
24069,1012,KillNpcWithoutCorpseEffect
24072,448,NpcControlEffect
24073,449,NpcControlEffect
24074,3141,InteractionEffect
24075,2184,BubbleEffect
24076,1013,KillNpcWithoutCorpseEffect
24080,584,DispelEffect
24082,2185,BubbleEffect
24083,2186,BubbleEffect
24085,1015,KillNpcWithoutCorpseEffect
24087,7690,BuffEffect
24088,7691,BuffEffect
24090,3146,InteractionEffect
24091,7692,BuffEffect
24093,2188,BubbleEffect
24094,764,NpcSpawnerSpawnEffect
24095,2189,BubbleEffect
24097,2190,BubbleEffect
24098,450,NpcControlEffect
24099,3947,DamageEffect
24100,3147,InteractionEffect
24102,2191,BubbleEffect
24103,2192,BubbleEffect
24104,451,NpcControlEffect
24105,2193,BubbleEffect
24106,766,NpcSpawnerSpawnEffect
24107,2194,BubbleEffect
24108,2195,BubbleEffect
24109,8437,SpecialEffect
24110,3149,InteractionEffect
24111,2196,BubbleEffect
24112,452,NpcControlEffect
24113,8438,SpecialEffect
24114,2197,BubbleEffect
24115,3150,InteractionEffect
24117,2198,BubbleEffect
24118,2199,BubbleEffect
24119,2200,BubbleEffect
24120,2201,BubbleEffect
24121,2202,BubbleEffect
24122,2203,BubbleEffect
24123,2204,BubbleEffect
24124,3151,InteractionEffect
24125,453,NpcControlEffect
24126,3152,InteractionEffect
24128,8441,SpecialEffect
24129,2205,BubbleEffect
24130,2206,BubbleEffect
24131,2207,BubbleEffect
24132,7694,BuffEffect
24133,454,NpcControlEffect
24135,3948,DamageEffect
24136,2208,BubbleEffect
24138,1016,KillNpcWithoutCorpseEffect
24139,3153,InteractionEffect
24140,8443,SpecialEffect
24141,162,SpawnGimmickEffect
24142,7695,BuffEffect
24149,7697,BuffEffect
24150,589,DispelEffect
24152,8445,SpecialEffect
24153,7698,BuffEffect
24155,767,NpcSpawnerSpawnEffect
24156,455,NpcControlEffect
24157,456,NpcControlEffect
24158,457,NpcControlEffect
24159,768,NpcSpawnerSpawnEffect
24160,769,NpcSpawnerSpawnEffect
24161,770,NpcSpawnerSpawnEffect
24162,771,NpcSpawnerSpawnEffect
24163,772,NpcSpawnerSpawnEffect
24164,773,NpcSpawnerSpawnEffect
24165,774,NpcSpawnerSpawnEffect
24166,775,NpcSpawnerSpawnEffect
24167,776,NpcSpawnerSpawnEffect
24168,777,NpcSpawnerSpawnEffect
24169,1017,KillNpcWithoutCorpseEffect
24170,778,NpcSpawnerSpawnEffect
24171,779,NpcSpawnerSpawnEffect
24172,780,NpcSpawnerSpawnEffect
24173,781,NpcSpawnerSpawnEffect
24174,782,NpcSpawnerSpawnEffect
24175,783,NpcSpawnerSpawnEffect
24176,784,NpcSpawnerSpawnEffect
24177,785,NpcSpawnerSpawnEffect
24178,786,NpcSpawnerSpawnEffect
24179,787,NpcSpawnerSpawnEffect
24180,1018,KillNpcWithoutCorpseEffect
24181,458,NpcControlEffect
24182,459,NpcControlEffect
24183,460,NpcControlEffect
24185,2210,BubbleEffect
24186,7702,BuffEffect
24187,788,NpcSpawnerSpawnEffect
24188,789,NpcSpawnerSpawnEffect
24189,790,NpcSpawnerSpawnEffect
24190,1019,KillNpcWithoutCorpseEffect
24191,462,NpcControlEffect
24193,791,NpcSpawnerSpawnEffect
24194,1020,KillNpcWithoutCorpseEffect
24195,12,CinemaEffect
24196,3155,InteractionEffect
24197,7703,BuffEffect
24198,2211,BubbleEffect
24199,590,DispelEffect
24200,7704,BuffEffect
24203,3954,DamageEffect
24204,3955,DamageEffect
24205,7705,BuffEffect
24206,591,DispelEffect
24207,7706,BuffEffect
24208,3956,DamageEffect
24209,7707,BuffEffect
24210,7708,BuffEffect
24211,7709,BuffEffect
24212,348,HealEffect
24214,3957,DamageEffect
24219,7713,BuffEffect
24221,7714,BuffEffect
24222,7715,BuffEffect
24224,3157,InteractionEffect
24225,8464,SpecialEffect
24226,7716,BuffEffect
24227,1022,KillNpcWithoutCorpseEffect
24229,350,HealEffect
24230,69,RestoreManaEffect
24231,8465,SpecialEffect
24232,8466,SpecialEffect
24235,7717,BuffEffect
24239,159,AggroEffect
24240,8472,SpecialEffect
24241,160,AggroEffect
24242,13,CinemaEffect
24243,7718,BuffEffect
24245,463,NpcControlEffect
24247,7720,BuffEffect
24248,8473,SpecialEffect
24249,1024,KillNpcWithoutCorpseEffect
24255,2212,BubbleEffect
24256,7721,BuffEffect
24258,2213,BubbleEffect
24259,7722,BuffEffect
24262,2214,BubbleEffect
24263,7723,BuffEffect
24264,3160,InteractionEffect
24265,464,NpcControlEffect
24266,592,DispelEffect
24267,7725,BuffEffect
24268,7726,BuffEffect
24269,7727,BuffEffect
24270,7728,BuffEffect
24271,1508,SpawnEffect
24273,468,NpcControlEffect
24274,2224,BubbleEffect
24276,1510,SpawnEffect
24277,1028,KillNpcWithoutCorpseEffect
24278,7729,BuffEffect
24279,7730,BuffEffect
24280,7731,BuffEffect
24285,351,HealEffect
24286,161,AggroEffect
24287,469,NpcControlEffect
24288,7736,BuffEffect
24297,7744,BuffEffect
24300,7745,BuffEffect
24301,7746,BuffEffect
24302,7747,BuffEffect
24303,7748,BuffEffect
24304,7749,BuffEffect
24305,7750,BuffEffect
24306,792,NpcSpawnerSpawnEffect
24310,3960,DamageEffect
24311,7751,BuffEffect
24312,7752,BuffEffect
24313,7753,BuffEffect
24314,7754,BuffEffect
24315,7755,BuffEffect
24316,3961,DamageEffect
24317,2226,BubbleEffect
24318,593,DispelEffect
24319,7756,BuffEffect
24327,7763,BuffEffect
24328,3161,InteractionEffect
24330,7765,BuffEffect
24339,3963,DamageEffect
24340,7774,BuffEffect
24341,352,HealEffect
24342,70,RestoreManaEffect
24343,470,NpcControlEffect
24345,2228,BubbleEffect
24346,3162,InteractionEffect
24349,1030,KillNpcWithoutCorpseEffect
24350,7775,BuffEffect
24351,7776,BuffEffect
24352,8498,SpecialEffect
24353,8499,SpecialEffect
24354,7777,BuffEffect
24356,7779,BuffEffect
24361,7784,BuffEffect
24362,7785,BuffEffect
24363,3964,DamageEffect
24364,8502,SpecialEffect
24365,3966,DamageEffect
24369,1031,KillNpcWithoutCorpseEffect
24371,7787,BuffEffect
24372,8507,SpecialEffect
24373,3163,InteractionEffect
24374,471,NpcControlEffect
24375,2231,BubbleEffect
24377,472,NpcControlEffect
24378,2233,BubbleEffect
24379,473,NpcControlEffect
24380,2234,BubbleEffect
24382,7789,BuffEffect
24385,8508,SpecialEffect
24386,474,NpcControlEffect
24387,2235,BubbleEffect
24388,3967,DamageEffect
24389,2236,BubbleEffect
24390,475,NpcControlEffect
24391,2237,BubbleEffect
24392,7790,BuffEffect
24394,2238,BubbleEffect
24395,477,NpcControlEffect
24396,7791,BuffEffect
24397,7792,BuffEffect
24399,3968,DamageEffect
24400,8517,SpecialEffect
24401,7794,BuffEffect
24402,7795,BuffEffect
24403,1512,SpawnEffect
24405,796,NpcSpawnerSpawnEffect
24408,8518,SpecialEffect
24412,8520,SpecialEffect
24414,8522,SpecialEffect
24416,3166,InteractionEffect
24418,7799,BuffEffect
24419,3970,DamageEffect
24420,7800,BuffEffect
24421,7801,BuffEffect
24422,3971,DamageEffect
24423,7802,BuffEffect
24424,2239,BubbleEffect
24425,2240,BubbleEffect
24426,2241,BubbleEffect
24427,2242,BubbleEffect
24430,479,NpcControlEffect
24432,2243,BubbleEffect
24433,481,NpcControlEffect
24435,3973,DamageEffect
24437,7807,BuffEffect
24438,482,NpcControlEffect
24439,2244,BubbleEffect
24440,7808,BuffEffect
24443,7811,BuffEffect
24445,3167,InteractionEffect
24446,3168,InteractionEffect
24447,3169,InteractionEffect
24450,3171,InteractionEffect
24451,483,NpcControlEffect
24452,3172,InteractionEffect
24456,2245,BubbleEffect
24458,798,NpcSpawnerSpawnEffect
24459,799,NpcSpawnerSpawnEffect
24460,2247,BubbleEffect
24462,2249,BubbleEffect
24463,3174,InteractionEffect
24466,3175,InteractionEffect
24468,2250,BubbleEffect
24471,8548,SpecialEffect
24472,3176,InteractionEffect
24473,7812,BuffEffect
24474,3975,DamageEffect
24475,7813,BuffEffect
24476,7814,BuffEffect
24477,7815,BuffEffect
24479,3177,InteractionEffect
24481,2254,BubbleEffect
24482,2255,BubbleEffect
24484,2256,BubbleEffect
24489,3179,InteractionEffect
24494,7817,BuffEffect
24496,7818,BuffEffect
24497,7819,BuffEffect
24500,493,NpcControlEffect
24501,494,NpcControlEffect
24502,3181,InteractionEffect
24503,8558,SpecialEffect
24504,8559,SpecialEffect
24506,495,NpcControlEffect
24507,1033,KillNpcWithoutCorpseEffect
24508,1034,KillNpcWithoutCorpseEffect
24509,1035,KillNpcWithoutCorpseEffect
24510,3182,InteractionEffect
24513,596,DispelEffect
24514,7822,BuffEffect
24516,7825,BuffEffect
24518,3183,InteractionEffect
24519,496,NpcControlEffect
24521,800,NpcSpawnerSpawnEffect
24522,801,NpcSpawnerSpawnEffect
24523,802,NpcSpawnerSpawnEffect
24527,1036,KillNpcWithoutCorpseEffect
24529,2265,BubbleEffect
24530,2266,BubbleEffect
24531,2267,BubbleEffect
24532,2268,BubbleEffect
24533,2269,BubbleEffect
24534,2270,BubbleEffect
24535,498,NpcControlEffect
24543,501,NpcControlEffect
24546,504,NpcControlEffect
24547,2273,BubbleEffect
24549,7830,BuffEffect
24550,7831,BuffEffect
24551,7832,BuffEffect
24552,7833,BuffEffect
24553,7834,BuffEffect
24554,7835,BuffEffect
24555,7836,BuffEffect
24556,7837,BuffEffect
24559,7838,BuffEffect
24560,7839,BuffEffect
24561,7840,BuffEffect
24562,2275,BubbleEffect
24563,505,NpcControlEffect
24564,7841,BuffEffect
24565,506,NpcControlEffect
24566,7842,BuffEffect
24567,507,NpcControlEffect
24568,7843,BuffEffect
24569,3185,InteractionEffect
24570,2276,BubbleEffect
24571,806,NpcSpawnerSpawnEffect
24572,807,NpcSpawnerSpawnEffect
24573,808,NpcSpawnerSpawnEffect
24578,3186,InteractionEffect
24579,8588,SpecialEffect
24580,1038,KillNpcWithoutCorpseEffect
24581,1039,KillNpcWithoutCorpseEffect
24582,1040,KillNpcWithoutCorpseEffect
24583,2278,BubbleEffect
24584,2279,BubbleEffect
24585,2280,BubbleEffect
24587,3187,InteractionEffect
24588,3188,InteractionEffect
24589,7845,BuffEffect
24590,7846,BuffEffect
24591,7847,BuffEffect
24592,1041,KillNpcWithoutCorpseEffect
24593,1042,KillNpcWithoutCorpseEffect
24594,1043,KillNpcWithoutCorpseEffect
24598,2282,BubbleEffect
24599,508,NpcControlEffect
24600,7848,BuffEffect
24601,2283,BubbleEffect
24602,509,NpcControlEffect
24603,7849,BuffEffect
24604,510,NpcControlEffect
24605,7850,BuffEffect
24606,7851,BuffEffect
24607,2284,BubbleEffect
24608,7852,BuffEffect
24609,2285,BubbleEffect
24610,511,NpcControlEffect
24611,7853,BuffEffect
24613,35,NpcSpawnerDespawnEffect
24614,815,NpcSpawnerSpawnEffect
24615,7854,BuffEffect
24616,2286,BubbleEffect
24618,2287,BubbleEffect
24619,2288,BubbleEffect
24620,2289,BubbleEffect
24621,3189,InteractionEffect
24622,2290,BubbleEffect
24623,7856,BuffEffect
24627,1045,KillNpcWithoutCorpseEffect
24628,1046,KillNpcWithoutCorpseEffect
24629,1047,KillNpcWithoutCorpseEffect
24630,1048,KillNpcWithoutCorpseEffect
24631,7857,BuffEffect
24633,2291,BubbleEffect
24635,2293,BubbleEffect
24636,512,NpcControlEffect
24640,2300,BubbleEffect
24642,3981,DamageEffect
24643,7859,BuffEffect
24644,7860,BuffEffect
24645,7861,BuffEffect
24649,1515,SpawnEffect
24650,3191,InteractionEffect
24655,17,CinemaEffect
24661,3192,InteractionEffect
24662,3193,InteractionEffect
24665,3983,DamageEffect
24666,8601,SpecialEffect
24668,7867,BuffEffect
24669,3196,InteractionEffect
24670,1518,SpawnEffect
24671,2302,BubbleEffect
24672,597,DispelEffect
24673,7868,BuffEffect
24675,3197,InteractionEffect
24676,1519,SpawnEffect
24678,7869,BuffEffect
24679,3986,DamageEffect
24680,7870,BuffEffect
24681,7871,BuffEffect
24682,3987,DamageEffect
24683,7872,BuffEffect
24684,7873,BuffEffect
24685,3988,DamageEffect
24686,7874,BuffEffect
24687,7875,BuffEffect
24688,3989,DamageEffect
24689,7876,BuffEffect
24690,7877,BuffEffect
24691,3990,DamageEffect
24692,7878,BuffEffect
24702,2303,BubbleEffect
24703,2304,BubbleEffect
24704,2305,BubbleEffect
24705,819,NpcSpawnerSpawnEffect
24706,820,NpcSpawnerSpawnEffect
24707,821,NpcSpawnerSpawnEffect
24708,822,NpcSpawnerSpawnEffect
24711,163,AggroEffect
24714,7887,BuffEffect
24715,514,NpcControlEffect
24716,515,NpcControlEffect
24717,1049,KillNpcWithoutCorpseEffect
24718,2306,BubbleEffect
24719,2307,BubbleEffect
24720,2308,BubbleEffect
24721,3198,InteractionEffect
24722,1050,KillNpcWithoutCorpseEffect
24723,1051,KillNpcWithoutCorpseEffect
24724,7888,BuffEffect
24726,2309,BubbleEffect
24727,599,DispelEffect
24728,516,NpcControlEffect
24729,517,NpcControlEffect
24730,2310,BubbleEffect
24731,7889,BuffEffect
24732,7890,BuffEffect
24733,38,ConversionEffect
24734,3199,InteractionEffect
24735,3995,DamageEffect
24736,165,AggroEffect
24737,518,NpcControlEffect
24738,519,NpcControlEffect
24739,2311,BubbleEffect
24741,7894,BuffEffect
24742,7895,BuffEffect
24743,7896,BuffEffect
24744,7897,BuffEffect
24745,7898,BuffEffect
24746,7899,BuffEffect
24747,7900,BuffEffect
24748,7901,BuffEffect
24752,7905,BuffEffect
24753,7906,BuffEffect
24754,7907,BuffEffect
24755,7908,BuffEffect
24758,7909,BuffEffect
24760,2312,BubbleEffect
