id,quest_component_id,act_detail_id,act_detail_type
19098,13272,2738,QuestActConReportNpc
19101,13277,2508,QuestActConAcceptNpc
19102,13631,457,QuestActObjInteraction
19103,13632,2740,QuestActConReportNpc
19104,13279,2741,QuestActConReportNpc
19106,13634,2510,QuestActConAcceptNpc
19107,13635,2742,QuestActConReportNpc
19109,13638,693,QuestActObjMonsterHunt
19110,13639,637,QuestActConAutoComplete
19111,13640,2511,QuestActConAcceptNpc
19112,13283,2743,QuestActConReportNpc
19114,13295,2744,QuestActConReportNpc
19115,13497,93,QuestActConAcceptDoodad
19116,13498,1913,QuestActSupplyItem
19117,13499,1314,QuestActObjItemGather
19119,13298,2745,QuestActConReportNpc
19124,13300,2515,QuestActConAcceptNpc
19125,13302,2747,QuestActConReportNpc
19126,13304,2516,QuestActConAcceptNpc
19127,13306,2748,QuestActConReportNpc
19128,13308,2517,QuestActConAcceptNpc
19129,13310,2749,QuestActConReportNpc
19131,13315,2750,QuestActConReportNpc
19132,13324,2519,QuestActConAcceptNpc
19133,13325,695,QuestActObjMonsterHunt
19134,13326,2751,QuestActConReportNpc
19135,13362,2520,QuestActConAcceptNpc
19136,13364,2752,QuestActConReportNpc
19137,13363,696,QuestActObjMonsterHunt
19138,13321,2521,QuestActConAcceptNpc
19139,13322,2753,QuestActConReportNpc
19140,13358,2522,QuestActConAcceptNpc
19141,13359,697,QuestActObjMonsterHunt
19142,13360,2754,QuestActConReportNpc
19146,13319,2755,QuestActConReportNpc
19147,13328,2523,QuestActConAcceptNpc
19148,13330,2756,QuestActConReportNpc
19150,13333,2757,QuestActConReportNpc
19151,13644,2525,QuestActConAcceptNpc
19152,13343,2526,QuestActConAcceptNpc
19153,13344,698,QuestActObjMonsterHunt
19154,13345,640,QuestActConAutoComplete
19155,13348,2527,QuestActConAcceptNpc
19156,13649,2758,QuestActConReportNpc
19160,13367,2528,QuestActConAcceptNpc
19161,13369,2759,QuestActConReportNpc
19163,13373,2760,QuestActConReportNpc
19166,13378,2761,QuestActConReportNpc
19168,13383,2762,QuestActConReportNpc
19170,13386,2763,QuestActConReportNpc
19171,13388,2533,QuestActConAcceptNpc
19172,13390,2764,QuestActConReportNpc
19173,13392,2534,QuestActConAcceptNpc
19174,13393,700,QuestActObjMonsterHunt
19175,13394,2765,QuestActConReportNpc
19176,13396,2535,QuestActConAcceptNpc
19177,13398,2766,QuestActConReportNpc
19178,13400,2536,QuestActConAcceptNpc
19180,13404,2537,QuestActConAcceptNpc
19181,13406,2767,QuestActConReportNpc
19182,13408,2538,QuestActConAcceptNpc
19184,13411,2768,QuestActConReportNpc
19186,13414,2769,QuestActConReportNpc
19187,13418,2770,QuestActConReportNpc
19189,13420,2540,QuestActConAcceptNpc
19190,13422,2771,QuestActConReportNpc
19191,13424,2541,QuestActConAcceptNpc
19192,13426,2772,QuestActConReportNpc
19193,13428,2542,QuestActConAcceptNpc
19194,13430,2773,QuestActConReportNpc
19196,13433,2774,QuestActConReportNpc
19197,13435,2544,QuestActConAcceptNpc
19198,13437,2775,QuestActConReportNpc
19199,13439,2545,QuestActConAcceptNpc
19200,13441,2776,QuestActConReportNpc
19201,13443,2546,QuestActConAcceptNpc
19202,13445,2777,QuestActConReportNpc
19203,13447,2547,QuestActConAcceptNpc
19204,13450,2778,QuestActConReportNpc
19206,13457,2779,QuestActConReportNpc
19207,13452,2549,QuestActConAcceptNpc
19208,13454,2780,QuestActConReportNpc
19209,13459,2550,QuestActConAcceptNpc
19210,13460,702,QuestActObjMonsterHunt
19211,13461,2781,QuestActConReportNpc
19212,13463,2551,QuestActConAcceptNpc
19213,13465,2782,QuestActConReportNpc
19214,13467,2552,QuestActConAcceptNpc
19215,13468,703,QuestActObjMonsterHunt
19218,13473,2783,QuestActConReportNpc
19220,13477,2784,QuestActConReportNpc
19223,13654,2785,QuestActConReportNpc
19224,13178,576,QuestActObjSphere
19225,13656,643,QuestActConAutoComplete
19226,13657,2786,QuestActConReportNpc
19227,13661,644,QuestActConAutoComplete
19228,13660,890,QuestActObjTalk
19229,12696,2556,QuestActConAcceptNpc
19230,12699,2787,QuestActConReportNpc
19231,12778,645,QuestActConAutoComplete
19233,12624,1315,QuestActObjItemGather
19234,12626,1316,QuestActObjItemGather
19235,12625,1317,QuestActObjItemGather
19236,12623,2557,QuestActConAcceptNpc
19237,13662,2788,QuestActConReportNpc
19238,12628,1915,QuestActSupplyItem
19239,12629,1318,QuestActObjItemGather
19240,12595,103,QuestActConAcceptItem
19241,12596,1319,QuestActObjItemGather
19242,13664,671,QuestActConAcceptNpcKill
19243,13665,705,QuestActObjMonsterHunt
19244,13666,198,QuestActConReportJournal
19245,13667,296,QuestActSupplyCopper
19246,12636,2558,QuestActConAcceptNpc
19247,13668,1916,QuestActSupplyItem
19248,13669,1320,QuestActObjItemGather
19249,13670,2789,QuestActConReportNpc
19250,12639,2790,QuestActConReportNpc
19252,13672,1917,QuestActSupplyItem
19253,13659,96,QuestActConAcceptDoodad
19254,13674,2791,QuestActConReportNpc
19255,13673,1321,QuestActObjItemGather
19256,13342,646,QuestActConAutoComplete
19257,13659,97,QuestActCheckTimer
19258,13200,1322,QuestActObjItemGather
19259,12921,60,QuestActSupplyHonorPoint
19260,12924,61,QuestActSupplyHonorPoint
19261,12928,62,QuestActSupplyHonorPoint
19262,13436,706,QuestActObjMonsterHunt
19263,13677,707,QuestActObjMonsterHunt
19264,12535,98,QuestActCheckTimer
19265,13678,2792,QuestActConReportNpc
19266,13679,2560,QuestActConAcceptNpc
19267,13680,2793,QuestActConReportNpc
19268,13684,199,QuestActConReportJournal
19269,13685,297,QuestActSupplyCopper
19270,13682,672,QuestActConAcceptNpcKill
19271,13682,673,QuestActConAcceptNpcKill
19272,13682,674,QuestActConAcceptNpcKill
19273,13682,675,QuestActConAcceptNpcKill
19274,13683,327,QuestActObjMonsterGroupHunt
19275,13688,200,QuestActConReportJournal
19276,13689,298,QuestActSupplyCopper
19277,13686,676,QuestActConAcceptNpcKill
19278,13686,677,QuestActConAcceptNpcKill
19279,13686,678,QuestActConAcceptNpcKill
19280,13687,328,QuestActObjMonsterGroupHunt
19282,13691,1323,QuestActObjItemGather
19283,13692,2794,QuestActConReportNpc
19284,13694,2562,QuestActConAcceptNpc
19285,13695,1324,QuestActObjItemGather
19286,13696,2795,QuestActConReportNpc
19290,13236,2796,QuestActConReportNpc
19293,12679,2565,QuestActConAcceptNpc
19294,12682,2797,QuestActConReportNpc
19295,12670,2566,QuestActConAcceptNpc
19296,12672,2798,QuestActConReportNpc
19297,13702,2567,QuestActConAcceptNpc
19298,13703,1325,QuestActObjItemGather
19299,13704,2799,QuestActConReportNpc
19300,13705,299,QuestActSupplyCopper
19301,13705,58,QuestActSupplyExp
19302,13706,2568,QuestActConAcceptNpc
19303,12755,891,QuestActObjTalk
19304,12756,892,QuestActObjTalk
19305,12757,893,QuestActObjTalk
19306,13709,648,QuestActConAutoComplete
19307,13707,894,QuestActObjTalk
19309,13715,2569,QuestActConAcceptNpc
19310,13716,2800,QuestActConReportNpc
19311,13205,2801,QuestActConReportNpc
19313,13535,1326,QuestActObjItemGather
19314,13285,97,QuestActConAcceptDoodad
19315,12688,2570,QuestActConAcceptNpc
19316,12690,2803,QuestActConReportNpc
19317,12722,2571,QuestActConAcceptNpc
19318,12725,2804,QuestActConReportNpc
19319,13718,1918,QuestActSupplyItem
19320,12711,708,QuestActObjMonsterHunt
19321,13713,2805,QuestActConReportNpc
19322,13719,680,QuestActConAcceptNpcKill
19323,13719,681,QuestActConAcceptNpcKill
19324,13719,682,QuestActConAcceptNpcKill
19325,13719,683,QuestActConAcceptNpcKill
19326,13719,684,QuestActConAcceptNpcKill
19327,13719,685,QuestActConAcceptNpcKill
19328,13719,686,QuestActConAcceptNpcKill
19329,13719,687,QuestActConAcceptNpcKill
19330,13720,329,QuestActObjMonsterGroupHunt
19331,13722,300,QuestActSupplyCopper
19332,13721,201,QuestActConReportJournal
19333,12752,1919,QuestActSupplyItem
19334,12753,1327,QuestActObjItemGather
19335,13723,2806,QuestActConReportNpc
19336,13725,2807,QuestActConReportNpc
19338,2262,2572,QuestActConAcceptNpc
19340,13453,330,QuestActObjMonsterGroupHunt
19341,13444,1329,QuestActObjItemGather
19342,13179,2573,QuestActConAcceptNpc
19345,12710,2574,QuestActConAcceptNpc
19346,12712,2809,QuestActConReportNpc
19347,12738,2810,QuestActConReportNpc
19348,12705,2575,QuestActConAcceptNpc
19349,12708,2811,QuestActConReportNpc
19350,13729,1330,QuestActObjItemGather
19352,13731,2812,QuestActConReportNpc
19354,13734,1920,QuestActSupplyItem
19355,12765,2578,QuestActConAcceptNpc
19356,12838,1331,QuestActObjItemGather
19357,12841,649,QuestActConAutoComplete
19358,13735,688,QuestActConAcceptNpcKill
19359,13735,689,QuestActConAcceptNpcKill
19360,13735,690,QuestActConAcceptNpcKill
19361,13735,691,QuestActConAcceptNpcKill
19362,13735,692,QuestActConAcceptNpcKill
19363,13735,693,QuestActConAcceptNpcKill
19364,13735,694,QuestActConAcceptNpcKill
19365,13736,331,QuestActObjMonsterGroupHunt
19366,13737,202,QuestActConReportJournal
19367,13738,301,QuestActSupplyCopper
19368,13739,695,QuestActConAcceptNpcKill
19369,13739,696,QuestActConAcceptNpcKill
19370,13739,697,QuestActConAcceptNpcKill
19371,13739,698,QuestActConAcceptNpcKill
19372,13739,699,QuestActConAcceptNpcKill
19373,13739,700,QuestActConAcceptNpcKill
19374,13739,701,QuestActConAcceptNpcKill
19375,13739,702,QuestActConAcceptNpcKill
19376,13740,332,QuestActObjMonsterGroupHunt
19377,13741,203,QuestActConReportJournal
19378,13742,302,QuestActSupplyCopper
19379,12849,2813,QuestActConReportNpc
19380,13743,2579,QuestActConAcceptNpc
19381,13746,703,QuestActConAcceptNpcKill
19382,13746,704,QuestActConAcceptNpcKill
19383,13746,705,QuestActConAcceptNpcKill
19384,13747,333,QuestActObjMonsterGroupHunt
19385,13748,204,QuestActConReportJournal
19386,13749,303,QuestActSupplyCopper
19387,13750,1921,QuestActSupplyItem
19393,13744,2814,QuestActConReportNpc
19394,12851,2581,QuestActConAcceptNpc
19395,13752,2582,QuestActConAcceptNpc
19396,13753,2815,QuestActConReportNpc
19397,13727,2816,QuestActConReportNpc
19398,12332,2583,QuestActConAcceptNpc
19399,12536,896,QuestActObjTalk
19400,12537,577,QuestActObjSphere
19401,12536,114,QuestActCheckGuard
19402,13222,2817,QuestActConReportNpc
19403,12858,2584,QuestActConAcceptNpc
19404,13756,2818,QuestActConReportNpc
19405,12859,1923,QuestActSupplyItem
19407,12883,2586,QuestActConAcceptNpc
19408,13488,2587,QuestActConAcceptNpc
19409,12869,2588,QuestActConAcceptNpc
19410,12871,2819,QuestActConReportNpc
19411,12874,2820,QuestActConReportNpc
19413,13760,2821,QuestActConReportNpc
19414,12837,99,QuestActCheckTimer
19435,13763,334,QuestActObjMonsterGroupHunt
19436,13762,2590,QuestActConAcceptNpc
19437,13762,2591,QuestActConAcceptNpc
19438,13764,650,QuestActConAutoComplete
19441,13766,335,QuestActObjMonsterGroupHunt
19442,13765,706,QuestActConAcceptNpcKill
19443,13765,707,QuestActConAcceptNpcKill
19444,13767,651,QuestActConAutoComplete
19445,13765,100,QuestActCheckTimer
19446,13762,101,QuestActCheckTimer
19447,13500,2822,QuestActConReportNpc
19448,13770,2592,QuestActConAcceptNpc
19449,13771,1931,QuestActSupplyItem
19450,13772,1332,QuestActObjItemGather
19451,13773,2823,QuestActConReportNpc
19452,13775,2593,QuestActConAcceptNpc
19453,13776,2824,QuestActConReportNpc
19455,12881,98,QuestActConAcceptDoodad
19456,13778,1932,QuestActSupplyItem
19457,13779,2825,QuestActConReportNpc
19459,12876,104,QuestActConAcceptItem
19460,13783,1333,QuestActObjItemGather
19461,12877,2826,QuestActConReportNpc
19463,13785,458,QuestActObjInteraction
19464,13786,2827,QuestActConReportNpc
19466,13789,459,QuestActObjInteraction
19467,13790,2828,QuestActConReportNpc
19468,13791,59,QuestActSupplyExp
19469,13791,304,QuestActSupplyCopper
19470,13794,2829,QuestActConReportNpc
19472,13793,460,QuestActObjInteraction
19474,13798,2830,QuestActConReportNpc
19475,13799,60,QuestActSupplyExp
19476,13799,305,QuestActSupplyCopper
19477,13797,461,QuestActObjInteraction
19478,12238,493,QuestActObjItemUse
19479,13800,2599,QuestActConAcceptNpc
19480,13803,2831,QuestActConReportNpc
19481,13801,1933,QuestActSupplyItem
19482,13802,1334,QuestActObjItemGather
19484,12638,1335,QuestActObjItemGather
19485,13710,709,QuestActConAcceptNpcKill
19486,13711,2832,QuestActConReportNpc
19487,12603,2601,QuestActConAcceptNpc
19488,12604,897,QuestActObjTalk
19489,13805,2833,QuestActConReportNpc
19490,13807,2602,QuestActConAcceptNpc
19491,13808,898,QuestActObjTalk
19492,13809,2834,QuestActConReportNpc
19493,13663,1934,QuestActSupplyItem
19495,13193,336,QuestActObjMonsterGroupHunt
19497,13198,652,QuestActConAutoComplete
19498,13197,578,QuestActObjSphere
19499,13215,1338,QuestActObjItemGather
19500,13811,1935,QuestActSupplyItem
19501,13814,1126,QuestActSupplySelectiveItem
19502,13814,1127,QuestActSupplySelectiveItem
19504,13814,61,QuestActSupplyExp
19505,13814,306,QuestActSupplyCopper
19506,13813,2835,QuestActConReportNpc
19507,13812,1339,QuestActObjItemGather
19509,13815,1340,QuestActObjItemGather
19510,12749,2836,QuestActConReportNpc
19511,12750,62,QuestActSupplyExp
19512,12750,307,QuestActSupplyCopper
19513,12750,1128,QuestActSupplySelectiveItem
19514,12750,1129,QuestActSupplySelectiveItem
19515,13787,1936,QuestActSupplyItem
19516,13791,1937,QuestActSupplyItem
19517,13799,1938,QuestActSupplyItem
19518,13795,1939,QuestActSupplyItem
19519,13219,337,QuestActObjMonsterGroupHunt
19520,13224,462,QuestActObjInteraction
19522,13647,1940,QuestActSupplyItem
19523,13648,1341,QuestActObjItemGather
19524,13645,1342,QuestActObjItemGather
19525,13646,2837,QuestActConReportNpc
19526,13227,2603,QuestActConAcceptNpc
19528,13252,463,QuestActObjInteraction
19530,13228,1345,QuestActObjItemGather
19531,13700,2838,QuestActConReportNpc
19532,13943,1941,QuestActSupplyItem
19533,13229,2839,QuestActConReportNpc
19534,13831,2604,QuestActConAcceptNpc
19535,13838,1346,QuestActObjItemGather
19536,13845,2840,QuestActConReportNpc
19537,13852,1130,QuestActSupplySelectiveItem
19538,13852,1131,QuestActSupplySelectiveItem
19539,13852,1132,QuestActSupplySelectiveItem
19541,13924,1347,QuestActObjItemGather
19542,13944,1348,QuestActObjItemGather
19543,13945,2841,QuestActConReportNpc
19544,13948,1942,QuestActSupplyItem
19546,13925,1349,QuestActObjItemGather
19547,13946,1350,QuestActObjItemGather
19548,13949,1943,QuestActSupplyItem
19549,13947,2842,QuestActConReportNpc
19551,13938,1351,QuestActObjItemGather
19552,13950,1352,QuestActObjItemGather
19553,13951,2843,QuestActConReportNpc
19554,13952,1944,QuestActSupplyItem
19556,13939,1353,QuestActObjItemGather
19557,13953,1354,QuestActObjItemGather
19558,13954,2844,QuestActConReportNpc
19559,13955,1945,QuestActSupplyItem
19561,13910,1355,QuestActObjItemGather
19562,13956,1356,QuestActObjItemGather
19563,13958,2845,QuestActConReportNpc
19564,13959,1946,QuestActSupplyItem
19566,13911,1357,QuestActObjItemGather
19567,13957,1358,QuestActObjItemGather
19568,13960,2846,QuestActConReportNpc
19569,13961,1947,QuestActSupplyItem
19570,13817,2611,QuestActConAcceptNpc
19571,13819,2847,QuestActConReportNpc
19573,13832,2612,QuestActConAcceptNpc
19574,13833,2613,QuestActConAcceptNpc
19575,13846,2848,QuestActConReportNpc
19576,13847,2849,QuestActConReportNpc
19577,13834,2614,QuestActConAcceptNpc
19578,13848,2850,QuestActConReportNpc
19579,13835,2615,QuestActConAcceptNpc
19580,13849,2851,QuestActConReportNpc
19581,13836,2616,QuestActConAcceptNpc
19582,13850,2852,QuestActConReportNpc
19583,13837,2617,QuestActConAcceptNpc
19584,13851,2853,QuestActConReportNpc
19585,13839,1359,QuestActObjItemGather
19586,13840,1360,QuestActObjItemGather
19587,13841,1361,QuestActObjItemGather
19588,13842,1362,QuestActObjItemGather
19589,13843,1363,QuestActObjItemGather
19590,13844,1364,QuestActObjItemGather
19591,13853,1133,QuestActSupplySelectiveItem
19592,13853,1134,QuestActSupplySelectiveItem
19593,13853,1135,QuestActSupplySelectiveItem
19594,13854,1136,QuestActSupplySelectiveItem
19595,13854,1137,QuestActSupplySelectiveItem
19596,13854,1138,QuestActSupplySelectiveItem
19597,13855,1139,QuestActSupplySelectiveItem
19598,13855,1140,QuestActSupplySelectiveItem
19599,13855,1141,QuestActSupplySelectiveItem
19600,13856,1142,QuestActSupplySelectiveItem
19601,13856,1143,QuestActSupplySelectiveItem
19602,13856,1144,QuestActSupplySelectiveItem
19603,13857,1145,QuestActSupplySelectiveItem
19604,13857,1146,QuestActSupplySelectiveItem
19605,13857,1147,QuestActSupplySelectiveItem
19606,13858,1148,QuestActSupplySelectiveItem
19607,13858,1149,QuestActSupplySelectiveItem
19608,13858,1150,QuestActSupplySelectiveItem
19609,13389,1365,QuestActObjItemGather
19610,13962,1948,QuestActSupplyItem
19611,13397,1366,QuestActObjItemGather
19612,13401,464,QuestActObjInteraction
19613,13963,1949,QuestActSupplyItem
19615,13271,465,QuestActObjInteraction
19616,13301,1368,QuestActObjItemGather
19618,13371,2618,QuestActConAcceptNpc
19619,13372,1370,QuestActObjItemGather
19620,13382,711,QuestActObjMonsterHunt
19621,13421,712,QuestActObjMonsterHunt
19622,13429,1371,QuestActObjItemGather
19624,13313,1950,QuestActSupplyItem
19625,13314,1373,QuestActObjItemGather
19628,13189,494,QuestActObjItemUse
19630,13698,2619,QuestActConAcceptNpc
19633,13244,338,QuestActObjMonsterGroupHunt
19635,13267,495,QuestActObjItemUse
19636,14260,1956,QuestActSupplyItem
19637,13267,70,QuestActEtcItemObtain
19638,13286,1374,QuestActObjItemGather
19639,14261,1957,QuestActSupplyItem
19640,13305,496,QuestActObjItemUse
19641,14262,77,QuestActConAcceptItemGain
19642,14263,1958,QuestActSupplyItem
19643,14264,2620,QuestActConAcceptNpc
19644,14265,713,QuestActObjMonsterHunt
19645,14266,2854,QuestActConReportNpc
19646,14267,1959,QuestActSupplyItem
19647,13329,467,QuestActObjInteraction
19648,14268,1960,QuestActSupplyItem
19649,14269,2621,QuestActConAcceptNpc
19651,14271,1375,QuestActObjItemGather
19652,14272,2855,QuestActConReportNpc
19653,14274,2623,QuestActConAcceptNpc
19654,14275,714,QuestActObjMonsterHunt
19655,14276,2856,QuestActConReportNpc
19658,14279,715,QuestActObjMonsterHunt
19660,14281,2625,QuestActConAcceptNpc
19661,14282,468,QuestActObjInteraction
19662,14283,2857,QuestActConReportNpc
19663,14285,2626,QuestActConAcceptNpc
19665,14287,2858,QuestActConReportNpc
19666,14289,2627,QuestActConAcceptNpc
19667,14290,1961,QuestActSupplyItem
19668,14291,1377,QuestActObjItemGather
19670,14292,2859,QuestActConReportNpc
19671,14294,2629,QuestActConAcceptNpc
19672,14295,1378,QuestActObjItemGather
19673,14296,2860,QuestActConReportNpc
19674,13366,107,QuestActConAcceptItem
19675,14298,2630,QuestActConAcceptNpc
19676,14299,1379,QuestActObjItemGather
19677,14300,2861,QuestActConReportNpc
19678,14302,2631,QuestActConAcceptNpc
19679,14303,1380,QuestActObjItemGather
19680,14304,2862,QuestActConReportNpc
19681,14307,2863,QuestActConReportNpc
19682,14306,716,QuestActObjMonsterHunt
19683,14309,2864,QuestActConReportNpc
19684,14311,2632,QuestActConAcceptNpc
19685,14312,899,QuestActObjTalk
19686,14313,2865,QuestActConReportNpc
19687,13368,1381,QuestActObjItemGather
19688,14315,2633,QuestActConAcceptNpc
19689,14316,2866,QuestActConReportNpc
19690,14317,1962,QuestActSupplyItem
19693,14318,108,QuestActConAcceptItem
19694,14319,1383,QuestActObjItemGather
19697,14322,717,QuestActObjMonsterHunt
19698,14323,2867,QuestActConReportNpc
19699,14324,1151,QuestActSupplySelectiveItem
19700,14324,1152,QuestActSupplySelectiveItem
19701,14324,1963,QuestActSupplyItem
19702,14325,2635,QuestActConAcceptNpc
19703,14326,718,QuestActObjMonsterHunt
19704,14327,2868,QuestActConReportNpc
19705,14328,1964,QuestActSupplyItem
19706,13964,2636,QuestActConAcceptNpc
19707,13965,2869,QuestActConReportNpc
19708,13967,2637,QuestActConAcceptNpc
19709,13968,719,QuestActObjMonsterHunt
19710,13969,2870,QuestActConReportNpc
19711,13971,2638,QuestActConAcceptNpc
19713,13973,2871,QuestActConReportNpc
19714,13975,2639,QuestActConAcceptNpc
19715,13977,2872,QuestActConReportNpc
19716,13976,1384,QuestActObjItemGather
19717,13979,2640,QuestActConAcceptNpc
19718,13980,1965,QuestActSupplyItem
