id,name,category_id,repeatable,level,selective,successive,restart_on_fail,chapter_idx,quest_idx,milestone_id,let_it_done,detail_id,zone_id,degree,use_quest_camera,score,use_accept_message,use_complete_message,grade_id
3640,녹색 늑대들의 비결,36,f,37,f,f,f,0,0,3,t,1,27,3,t,0,t,t,1
3641,바람을 타고 말을 달리며,36,f,38,f,f,f,0,0,3,t,1,27,3,t,0,t,t,1
3642,물레노래 들판을 향해,36,f,39,f,f,f,0,0,3,t,1,27,3,t,0,t,t,1
3643,가루 운반,54,f,35,f,f,f,0,0,,f,1,26,2,t,0,t,t,1
3644,코끼리는 죽어서 뼛가루를 남긴다,53,f,43,f,f,f,0,0,,t,1,3,3,t,0,t,t,1
3645,무엇에 쓰는 물건인가?,14,f,20,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
3646,잘 묻어 줍시다,14,f,20,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
3649,어머니의 머리빗,14,f,20,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
3651,불 정령의 파편,14,f,20,f,f,f,0,0,,t,1,8,3,t,0,t,t,1
3652,인사는 불꽃으로,14,f,20,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
3653,군침도는 철갑 가재 요리,14,f,20,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
3654,맥반석 까마귀 알,14,f,21,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
3655,DDCMS 테스트용 퀘스트,12,f,0,f,f,f,0,0,,t,1,1,3,t,0,t,t,1
3656,뜨거운 물이 좋아,14,f,21,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
3657,참기 힘든 악취,14,f,21,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
3658,위험한 만드라고라,14,f,21,f,f,f,0,0,,t,1,8,4,t,100,t,t,1
3659,(동틀녘반도)만드라고라 생장 방해,69,f,21,f,f,f,0,0,,t,1,8,3,t,0,t,t,1
3660,공사장의 이상한 현상,14,f,21,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
3661,분노에 찬 유령 퇴치,14,f,21,f,f,f,0,0,,t,1,8,3,t,0,t,t,1
3662,(동틀녘 반도)인신매매단 색출,69,f,22,f,f,f,0,0,,t,1,8,3,t,0,t,t,1
3663,미련이 남은 유령,14,f,21,f,f,f,0,0,,t,1,8,3,t,0,t,t,1
3664,버려진 제단 조사,14,f,21,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
3666,분실된 공사 자재,14,f,21,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
3667,고요한 안식을 위하여,14,f,22,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
3668,검붉은 얼룩 슬라임의 위협,14,f,21,f,f,f,0,0,,t,1,8,3,t,0,t,t,1
3669,불길한 유물,14,f,22,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
3670,샤프란 재배지에 도사린 위협,14,f,22,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
3672,마차가 흘린 짐,14,f,22,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
3674,보답하는 햇무리 상단,14,f,22,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
3675,도둑이 숨겨둔 샤프란 찾기,14,f,22,f,f,f,0,0,,t,1,8,3,t,0,t,t,1
3676,샤프란 수확물 전달,14,f,22,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
3677,샤프란 포식자,14,f,22,f,f,f,0,0,,f,10,8,3,t,0,t,t,1
3678,난폭함의 상징,14,f,22,f,f,f,0,0,,t,1,8,3,t,0,t,t,1
3679,검문소를 튼튼하게,14,f,22,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
3680,검문소에 들이친 바람,14,f,22,f,f,f,0,0,,t,1,8,4,t,100,t,t,1
3681,(동틀녘반도)바람의 기운 담아오기,69,f,22,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
3682,인어 사냥,14,f,22,f,f,f,0,0,4,f,10,8,3,t,0,t,t,1
3683,기념비 파괴 음모 저지,14,f,23,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
3686,영혼을 울리는 북소리,14,f,23,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
3689,기념비 보고서 전달,14,f,23,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
3690,한시가 급한 일,14,f,23,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
3691,부족한 무기 보급,14,f,23,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
3692,청혼을 위한 장미,14,f,23,f,f,f,0,0,,t,1,8,3,t,0,t,t,1
3693,평원 늑대 퇴치,14,f,23,f,f,f,0,0,4,f,10,8,3,t,0,t,t,1
3694,파이쿤다 처치,14,f,23,f,f,f,0,0,,f,1,8,4,t,0,t,t,2
3695,오크의 주술도구,14,f,23,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
3696,목장 일 돕기,14,f,23,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
3697,(동틀녘 반도)빼앗긴 우유 되찾기,69,f,23,f,f,f,0,0,,t,1,8,3,t,0,t,t,1
3698,발이 묶인 해적단,14,f,23,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
3699,해안 대포 파괴,14,f,23,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
3700,포병대장 와일드 처치,14,f,23,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
3701,해적 첩자의 단서,14,f,23,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
3702,길 너머의 어린 당귀,2,f,15,f,f,f,0,0,,t,1,7,3,t,0,t,t,1
3703,강가에 두고 온 물건,2,f,15,f,f,f,0,0,,f,1,7,3,t,0,t,t,1
3704,접선,14,f,23,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
3705,청포도 수프의 맛은?,2,f,15,f,f,f,0,0,,t,1,7,3,t,0,t,t,1
3706,복귀 명령,2,f,15,f,f,f,0,0,,f,1,7,5,t,0,t,t,1
3707,막혀버린 용천수,14,f,21,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
3708,누구나 하기 싫은 일,2,f,15,f,f,f,0,0,,f,1,7,3,t,0,t,t,1
3709,돌 골렘이 움트는 곳,2,f,16,f,f,f,0,0,,f,1,7,3,t,0,t,t,1
3710,일사병을 이기는 보양식,2,f,16,f,f,f,0,0,,f,1,7,3,t,0,t,t,1
3711,보양식을 만드는 순서,2,f,16,f,f,f,0,0,,f,1,7,3,t,0,t,t,1
3712,"아버지, 제발!",2,f,16,f,f,f,0,0,,f,1,7,2,t,0,t,t,1
3713,스토칼롬 증후군,2,f,16,f,f,f,0,0,,f,1,7,4,t,0,t,t,1
3714,부자 상봉,2,f,16,f,f,f,0,0,,f,1,7,2,t,0,t,t,1
3715,삽질 도와주기,2,f,16,f,f,f,0,0,,f,1,7,3,t,0,t,t,1
3716,감춰둔 물건,2,f,16,f,f,f,0,0,,f,1,7,3,t,0,t,t,1
3718,다급한 구조 요청,14,f,22,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
3719,수습하지 못한 전우의 시체,2,f,17,f,f,f,0,0,,f,1,7,3,t,0,t,t,1
3720,거인의 무덤을 노리는 자,2,f,17,f,f,f,0,0,,t,1,7,3,t,0,t,t,1
3721,최전선에서,2,f,17,f,f,f,0,0,,f,1,7,2,t,0,t,t,1
3722,연락선을 끊어라,2,f,17,f,f,f,0,0,,f,1,7,3,t,0,t,t,1
3723,누가 명령하는가,2,f,17,f,f,f,0,0,,t,1,7,3,t,0,t,t,1
3724,핏빛안개 부족의 우두머리들,2,f,17,f,f,f,0,0,,f,1,7,5,t,0,t,t,1
3725,작전 완료,2,f,17,f,f,f,0,0,,f,1,7,2,t,0,t,t,1
3726,옛부터 보관하던 물건,2,f,17,f,f,f,0,0,,f,1,7,5,t,0,t,t,1
3727,승리에 대한 확신 (OBT 제외?),2,f,17,f,f,f,0,0,,f,1,7,3,t,0,t,t,1
3730,풍차가 씽씽 돌도록,2,f,17,f,f,f,0,0,,f,1,131,3,t,0,t,t,1
3731,꽁꽁 얼어있는 정령의 심장,2,f,18,f,f,f,0,0,,t,1,131,3,t,0,t,t,1
3732,민병대원들이 벗어 던진 갑옷,2,f,18,f,f,f,0,0,,t,1,131,3,t,0,t,t,1
3733,거석을 지키는 남자,2,f,18,f,f,f,0,0,,f,1,131,3,t,0,t,t,1
3734,싱싱한 생선이 필요해,2,f,18,f,f,f,0,0,,f,1,131,3,t,0,t,t,1
3735,노인과 바다,2,f,18,f,f,f,0,0,,t,1,131,3,t,0,t,t,1
3736,유서깊은 나룻배,2,f,18,f,f,f,0,0,,f,1,131,2,t,0,t,t,1
3737,파파를 사랑한 소년,2,f,18,f,f,f,0,0,,t,1,131,3,t,0,t,t,1
3738,젊은 어부의 판로,2,f,18,f,f,f,0,0,,f,1,131,3,t,0,t,t,1
3740,후방 지원,2,f,19,f,f,f,0,0,,t,1,131,3,t,0,t,t,1
3741,목책을 더욱 단단히,2,f,19,f,f,f,0,0,,t,1,131,3,t,0,t,t,1
3742,(가랑돌 평원) 쥐를 잡자,69,f,19,f,f,f,0,0,,t,1,131,3,t,0,t,t,1
3744,사소한 문제는 있지만,2,f,19,f,f,f,0,0,,f,1,131,2,t,0,t,t,1
3745,원활한 조사를 위해,2,f,19,f,f,f,0,0,,t,1,131,3,t,0,t,t,1
3746,가라앉은 쾌속정에는,2,f,18,f,f,f,0,0,,f,1,131,3,t,0,t,t,1
3747,등짐을 메고 노를 저어,2,f,18,f,f,f,0,0,,f,1,131,3,t,0,t,t,1
3748,수상한 농장,63,t,1,f,f,f,0,0,,f,1,169,3,t,0,t,t,1
3749,하디르의 농장 인던연출2,63,t,1,f,f,f,0,0,,f,1,169,3,t,0,t,t,1
3750,하디르의 농장 인던연출3,63,t,1,f,f,f,0,0,,f,5,169,3,t,0,t,t,1
3751,하디르의 농장 인던연출4,63,t,1,f,f,f,0,0,,f,5,169,3,t,0,t,t,1
3752,하디르의 농장 인던연출5,63,t,1,f,f,f,0,0,,f,5,169,3,t,0,t,t,1
3753,하디르의 농장 인던연출6,63,t,1,f,f,f,0,0,,f,5,169,3,t,0,t,t,1
3754,하디르의 농장 인던연출7,63,t,1,f,f,f,0,0,,f,5,169,3,t,0,t,t,1
3755,하디르의 농장 인던연출8,63,t,1,f,f,f,0,0,,f,5,169,3,t,0,t,t,1
3756,하디르의 농장 인던연출9,63,t,1,f,f,f,0,0,,f,5,169,3,t,0,t,t,1
3757,하디르의 농장 인던연출10,63,t,1,f,f,f,0,0,,f,5,169,3,t,0,t,t,1
3758,깜깜 무소식,2,f,15,f,f,f,0,0,,f,1,7,2,t,0,t,t,1
3759,늙은 사냥꾼의 호소,36,f,37,f,f,f,0,0,3,t,1,27,3,t,0,t,t,1
3761,저녁 식사는 두툼한 스테이크,36,f,37,f,f,f,0,0,4,t,1,27,3,t,100,t,t,1
3762,그림자 매가 좋아하는 것,60,f,44,f,f,f,0,0,,t,1,4,3,t,0,t,t,1
3763,남방 이슈바라에는 없는 것,60,f,44,f,f,f,0,0,,t,1,4,3,t,0,t,t,1
3764,죽은 자의 눈물이란,60,f,44,f,f,f,0,0,,t,1,4,3,t,0,t,t,1
3765,피 냄새나는 수집품,60,f,44,f,f,f,0,0,,t,1,4,3,t,0,t,t,1
3766,실종된 동료,60,f,44,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3767,모르나가 남긴 것,60,f,44,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3769,도둑맞은 귀걸이,60,f,44,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3770,귀걸이를 제자리에,60,f,44,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3771,죽어도 계속되는 고통,60,f,44,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3772,비단 꾸러미 되찾기,60,f,44,f,t,f,0,0,,f,1,4,3,t,0,t,t,1
3773,꼬마의 부탁,60,f,44,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3774,재빠른 배달,60,f,44,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3775,길들여진 운명,60,f,44,f,f,f,0,0,,t,1,4,3,t,0,t,t,1
3776,밤의 포식자들,60,f,44,f,f,f,0,0,,t,1,4,5,t,0,t,t,1
3777,치료제가 효과가 있길...,60,f,44,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3778,유물을 보존하는 자들?,60,f,44,f,f,f,0,0,,t,1,4,3,t,0,t,t,1
3779,그들의 배후,60,f,44,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3780,상반신과 하반신,60,f,44,f,f,f,0,0,,f,1,2,3,t,0,t,t,1
3781,조각상 복원,60,f,44,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3782,행동 강령 해독,60,f,44,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3783,남방의 알키미 장군,60,f,44,f,f,f,0,0,,f,1,4,5,t,0,t,t,1
3784,서방의 나디르 장군,60,f,44,f,f,f,0,0,,f,1,4,5,t,0,t,t,1
3785,북방의 메레디스 장군,60,f,44,f,f,f,0,0,,f,1,4,5,t,0,t,t,1
3786,황금비늘 성역으로,60,f,44,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3787,배덕자의 신,60,f,44,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3788,부관을 찾아서,60,f,45,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3789,도둑맞은 푸른 병,60,f,44,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3790,시체는 남고 푸른 병은 사라지다,60,f,45,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3792,전하 알현하기,60,f,44,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3793,황금비늘의 흔적,60,f,44,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3794,여섯 번째 남자,60,f,44,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3796,탑을 훼손하는 이유,60,f,44,f,f,f,0,0,,t,1,4,3,t,0,t,t,1
3797,페레를 인정하지 않는 자,60,f,44,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3798,오지 않는 푸른 병,60,f,44,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3799,연극 준비 돕기,60,f,44,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3800,효과가 없다면...,60,f,44,f,f,f,0,0,,t,1,4,3,t,0,t,t,1
3801,동방의 류이진 장군,60,f,44,f,f,f,0,0,,f,1,4,5,t,0,t,t,1
3802,전하의 탑에 새겨진 부조,60,f,44,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3803,범인은 박쥐,60,f,44,f,f,f,0,0,,t,1,4,3,t,0,t,t,1
3804,제국의 영혼,60,f,44,f,f,f,0,0,,t,1,4,3,t,0,t,t,1
3806,신수에게 생긴 변화,60,f,44,f,f,f,0,0,,t,1,4,3,t,,t,t,1
3807,석공 마을로,60,f,44,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3808,조각상을 빛낼 눈,60,f,45,f,f,f,0,0,,f,1,4,1,t,0,t,t,1
3809,보물 상자에 담긴 비법,60,f,45,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3810,보물 상자 파괴하기,60,f,45,f,f,f,0,0,,t,1,4,3,t,0,t,t,1
3811,야차의 비밀,60,f,45,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3812,신수 수호자들 처치,60,f,45,f,f,f,0,0,,f,10,4,3,t,0,t,t,1
3813,다미에게 물 먹이기,60,f,45,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3814,두고 온 망치,60,f,45,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3815,장인 정신,60,f,45,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3816,잠자는 제국의 검,60,f,45,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3817,옛 영광을 지키는 존재,60,f,45,f,f,f,0,0,,f,1,4,5,t,0,t,t,1
3818,깨어난 제국의 대형 검,60,f,45,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3819,폐허 파수꾼 처치,60,f,45,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3820,부조 탁본 뜨기,60,f,44,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3821,비겁한 변명,60,f,45,f,f,f,0,0,,f,1,4,5,t,0,t,t,1
3822,황금비늘의 후손 실종,60,f,45,f,f,f,0,0,,f,1,4,5,t,0,t,t,1
3823,실험의 증거 전하기,60,f,45,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3824,마법 실험서 찾기,60,f,45,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3825,미쳐버린 야차들,60,f,45,f,f,f,0,0,,t,1,4,3,t,0,t,t,1
3826,잠자는 제국의 도끼,60,f,45,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3827,깨어난 제국의 대형 도끼,60,f,45,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3828,저주받은 운명 해제,60,f,45,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3829,검은나무 장벽으로,60,f,45,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3830,정체가 드러난 유물 보존회,60,f,45,f,f,f,0,0,,t,1,4,3,t,0,t,t,1
3831,떠도는 영혼을 누이 여신의 품으로,60,f,45,f,f,f,0,0,,t,1,4,3,t,0,t,t,1
3832,"악마새야, 저리 꺼져라",60,f,45,f,f,f,0,0,,t,1,4,3,t,0,t,t,1
3833,불에는 불,60,f,45,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3834,안개 괴물 처치,60,f,45,f,f,f,0,0,,t,1,4,5,t,0,t,t,1
3835,파비트라 대여제,60,f,44,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3836,제국의 망령을 저승으로,60,f,44,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3837,해독 의뢰,60,f,45,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3838,마을에 경고를,60,f,45,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3839,"싸우거나, 혹은 도망치거나",60,f,45,f,f,f,0,0,,t,1,4,3,t,0,t,t,1
3840,에오카드의 엘크,9,f,6,f,f,f,0,0,,f,1,1,3,t,0,t,t,1
3842,엘크가 좋아하는 건?,9,f,6,f,f,f,0,0,,f,1,1,3,t,0,t,t,1
3843,숲을 달리는 엘크,9,f,6,t,f,f,0,0,,f,1,1,3,t,0,t,t,1
3845,검은나무 장벽의 수호자,60,f,45,f,f,f,0,0,,f,5,4,2,t,0,t,t,1
3846,야차!,60,f,45,f,f,f,0,0,,f,5,4,2,t,0,t,t,1
3847,보물이 좋아!,60,f,45,f,f,f,0,0,,f,5,4,2,t,0,t,t,1
3848,하슬라로,60,f,45,f,f,f,0,0,,f,1,4,3,t,0,t,t,1
3849,약초꾼을 보호하라,60,f,44,f,f,f,0,0,,f,5,4,2,t,0,t,t,1
3850,인간에게 귀찮은 존재,60,f,44,f,f,f,0,0,,f,5,4,2,t,0,t,t,1
3851,"망자여, 잠드소서",60,f,44,f,f,f,0,0,,f,5,4,2,t,0,t,t,1
3852,대제국을 어지럽히는 자들,60,f,45,f,f,f,0,0,,f,5,4,2,t,0,t,t,1
3853,폐허의 늑대들,60,f,45,f,f,f,0,0,,f,5,4,2,t,0,t,t,1
3854,오염된 신수,60,f,45,f,f,f,0,0,,f,5,4,2,t,100,t,t,1
3859,에르덴의 요청,52,f,40,f,f,f,0,0,4,f,1,173,4,t,0,t,t,1
3860,식물학자들을 위협하는 야수 처치,14,f,21,f,f,f,0,0,,f,5,8,2,t,0,t,t,1
3861,실비나 온천의 위협 제거,14,f,20,f,f,f,0,0,,f,5,8,2,t,0,t,t,1
3862,여행자의 샘을 위협하는 불정령 처치,14,f,20,f,f,f,0,0,,f,5,8,2,t,0,t,t,1
3863,시가지 공사장의 유령 퇴치,14,f,21,f,f,f,0,0,4,f,5,8,2,t,0,t,t,1
3864,샤프란 재배지의 멧돼지 퇴치,14,f,22,f,f,f,0,0,,f,5,8,2,t,0,t,t,1
3865,흉포한 인어 족 저지,14,f,22,f,f,f,0,0,,f,5,8,2,t,0,t,t,1
3866,옛 하리하랄라야 제국의 유령 퇴치,14,f,23,f,f,f,0,0,,f,5,8,2,t,0,t,t,1
3867,평원 늑대 박멸,14,f,23,f,f,f,0,0,,f,5,8,2,t,0,t,t,1
3869,천진한 웃음소리,36,f,38,f,f,f,0,0,4,f,1,27,3,t,0,t,t,1
3870,여신의 가호를,36,f,38,f,f,f,0,0,4,f,1,27,3,t,0,t,t,1
3871,길잡이 상어 훈련,36,f,39,f,f,f,0,0,4,f,1,27,3,t,0,t,t,1
3872,멋진 남자,36,f,39,f,f,f,0,0,4,f,1,27,3,t,0,t,t,1
3873,기억의 호수를 찾아서,36,f,38,f,f,f,0,0,4,f,1,27,3,t,0,t,t,1
3874,서방 이슈바라 왕궁 지하 전투 준비,50,f,1,f,f,f,0,0,,f,1,170,3,t,0,t,t,1
3875,하디르의 농장 전투준비,50,f,20,f,f,f,0,0,,f,1,170,3,t,0,t,t,1
3877,새보다도 높은 곳에,36,f,40,f,f,f,0,0,4,f,1,27,3,t,0,t,t,1
3878,[사내 테스트] 초원의 띠,50,f,1,f,f,f,0,0,,f,1,1,3,t,0,t,t,1
3879,[사내 테스트] 로카의 장기말들,50,f,1,f,f,f,0,0,,f,1,1,3,t,0,t,t,1
3880,벨라르의 몰락,63,t,1,f,f,f,0,0,4,f,5,169,3,t,0,t,t,1
3881,다후타 교단이 꾸미는 일,8,f,17,f,f,f,3,5,,f,2,7,3,t,0,t,t,1
3882,대신관 뤼산델,8,f,18,f,f,f,3,6,,f,2,7,3,t,0,t,t,1
3883,해명을 위한 증거,8,f,20,f,f,f,3,7,,f,2,7,3,t,0,t,t,1
3884,"추적자의 뜻, 수호자의 뜻",8,f,20,f,f,f,4,3,,f,2,10,3,t,0,t,t,1
3885,봉인을 열려는 자들,8,f,20,f,f,f,4,4,,f,2,10,3,t,0,t,t,1
3886,봉인석,8,f,21,f,f,f,4,5,,f,2,10,3,t,0,t,t,1
3887,저승의 틈으로부터,8,f,21,f,f,f,4,6,,f,2,177,3,t,0,t,t,1
3888,봉인석의 조각들,8,f,21,f,f,f,4,7,,f,2,10,3,t,0,t,t,1
3889,수호자들의 도움,8,f,21,f,f,f,4,8,,f,2,10,3,t,0,t,t,1
3893,회담이 열리는 곳으로,8,f,23,f,f,f,4,9,,f,2,10,3,t,0,t,t,1
3894,위어드윈드 저택의 회담,8,f,24,f,f,f,5,1,,f,2,129,3,t,0,t,t,1
3895,에노이르의 쪽지,8,f,24,f,f,f,5,2,,f,2,129,3,t,0,t,t,1
3896,에오카드는 집결하라,8,f,24,f,f,f,5,3,,f,2,2,3,t,0,t,t,1
3897,에노이르에게 닥친 위험,8,f,25,f,f,f,5,4,,f,2,2,3,t,0,t,t,1
3899,여신이 원하는 것,69,f,25,f,f,f,0,0,,f,1,2,3,t,0,t,t,1
3900,다후타 여신의 장막 안에서,8,f,25,f,f,f,5,5,,f,2,2,4,t,0,t,t,1
3901,델토킨의 잔향,8,f,27,f,f,f,5,6,,f,2,2,3,t,0,t,t,1
3902,왕의 곁에 서서,8,f,28,f,f,f,6,2,,f,2,132,3,t,0,t,t,1
3903,저주에 효과적인 발명품,36,f,39,f,f,f,0,0,4,f,1,27,3,t,0,t,t,1
3904,사라진 미녀들,36,f,39,f,f,f,0,0,4,f,1,27,3,t,0,t,t,1
3905,녹용이 필요해,26,f,27,f,f,f,0,0,4,t,1,24,3,t,0,t,t,1
3906,도깨비불은 당신이,26,f,28,f,f,f,0,0,4,t,1,24,4,t,0,t,t,1
3908,죽음을 앞둔 자의 복수,26,f,28,f,f,f,0,0,4,f,1,24,4,t,0,t,t,1
3909,사라세니아 퇴치,26,f,29,f,f,f,0,0,4,f,10,24,3,t,0,t,t,1
3910,구체적인 지시,59,f,47,f,f,f,0,0,,f,1,20,3,t,0,t,t,1
3911,충실한 부하 산치카,33,f,34,f,f,f,0,0,,f,1,17,3,t,0,t,t,1
3912,호테라만과 전투둔기,33,f,34,f,f,f,0,0,,t,1,17,3,t,0,t,t,1
3913,술맛의 비결이 되는 재료,33,f,34,f,f,f,0,0,,f,1,17,3,t,0,t,t,1
3915,수다쟁이 허수아비,33,f,34,f,f,f,0,0,,f,1,17,3,t,0,t,t,1
3916,지혜로운 지혜 선물,33,f,34,f,f,f,0,0,,t,1,17,3,t,0,t,t,1
3917,골렘을 고칠 기름,33,f,34,f,f,f,0,0,,t,1,17,3,t,0,t,t,1
3918,골렘 가동!,33,f,34,f,f,f,0,0,,f,1,17,3,t,0,t,t,1
3919,뱀비늘 부족장 로가르의 목,33,f,34,f,f,f,0,0,,f,1,17,3,t,0,t,t,1
3920,의심,33,f,34,f,f,f,0,0,,f,1,17,3,t,0,t,t,1
3921,칼레일 교단의 상자,33,f,34,f,f,f,0,0,,f,1,17,3,t,0,t,t,1
3922,거짓 속의 진실,33,f,34,f,f,f,0,0,,f,1,17,3,t,0,t,t,1
3923,신형 비행 신호탄,33,f,35,f,f,f,0,0,,f,1,17,3,t,0,t,t,1
3927,황금의 잔 지도자 덴슬로 처치,33,f,40,f,f,f,0,0,,f,1,17,5,t,0,t,t,2
3928,가문의 수치,33,f,40,f,f,f,0,0,,f,1,17,3,t,0,t,t,1
3929,봉화를 올려라,33,f,40,f,f,f,0,0,,f,1,17,3,t,0,t,t,1
3930,변절자의 최후,33,f,40,f,f,f,0,0,,f,1,17,4,t,0,t,t,1
3931,마녀의 불길한 지팡이,33,f,40,f,f,f,0,0,,f,1,17,3,t,0,t,t,2
3933,날카로운 발톱을 가진 귀염둥이들,36,f,37,f,f,f,0,0,4,f,5,27,2,t,0,t,t,1
3934,수풀 속의 위협,36,f,37,f,f,f,0,0,4,f,5,27,2,t,0,t,t,1
3935,사냥감 남획 예방,36,f,37,f,f,f,0,0,4,f,5,27,2,t,0,t,t,1
3936,같이 지내고 싶지 않은 이웃,36,f,37,f,f,f,0,0,4,f,5,27,2,t,0,t,t,1
3937,기억을 가지고 노는 요정들,36,f,38,f,f,f,0,0,4,f,5,27,2,t,0,t,t,1
3938,요정호수의 수호자들,36,f,38,f,f,f,0,0,4,f,5,27,2,t,0,t,t,1
3939,구름바다를 헤엄치다,36,f,38,f,f,f,0,0,4,f,5,27,2,t,0,t,t,1
3940,서늘한 원한을 품은,36,f,38,f,f,f,0,0,4,f,5,27,2,t,0,t,t,1
3941,사냥터의 왕들,36,f,37,f,f,f,0,0,4,f,5,27,2,t,0,t,t,1
3942,거대한 집게발과의 결투,36,f,38,f,f,f,0,0,4,f,5,27,2,t,0,t,t,1
3943,푸른진주 해안의 공포,36,f,38,f,f,f,0,0,4,f,5,27,2,t,0,t,t,1
3944,야자 열매는 던지지 말아줘,36,f,39,f,f,f,0,0,4,f,5,27,2,t,0,t,t,1
3945,백사장 위의 잿빛 죽음,36,f,39,f,f,f,0,0,4,f,5,27,2,t,0,t,t,1
3946,별모래를 먹는 해파리,36,f,39,f,f,f,0,0,4,f,5,27,2,t,0,t,t,1
3948,금과 은과 보석,36,f,39,f,f,f,0,0,4,f,5,27,2,t,0,t,t,1
3949,진주바다의 전설,36,f,39,f,f,f,0,0,4,f,5,27,2,t,0,t,t,1
3950,연회장의 긴 그림자,36,f,40,f,f,f,0,0,4,f,5,27,2,t,0,t,t,1
3951,물레노래 벌판 반란 진압,36,f,40,f,f,f,0,0,4,f,5,27,2,t,0,t,t,1
3952,누이아 대륙의 불청객,36,f,40,f,f,f,0,0,4,f,5,27,2,t,0,t,t,1
3953,목화 둥치를 갉은 범인,36,f,40,f,f,f,0,0,4,f,5,27,2,t,0,t,t,1
3954,어리석은 소망,36,f,40,f,f,f,0,0,4,f,5,27,2,t,0,t,t,1
