id,name,model,once_one_man,once_one_interaction,show_name,mgmt_spawn,percent,min_time,max_time,model_kind_id,use_creator_faction,force_tod_top_priority,milestone_id,group_id,show_minimap,use_target_decal,use_target_silhouette,use_target_highlight,target_decal_size,sim_radius,collide_ship,collide_vehicle,climate_id,save_indun,mark_model,force_up_action,load_model_from_world,parentable,childable,faction_id,growth_time,despawn_on_collision,no_collision
4772,도면: 세련된 누이아 달빛 2층 주택 2호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_M11_Br_02,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4773,도면: 세련된 누이아 달빛 2층 주택 3호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_M11_Br_03,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4774,도면: 세련된 누이아 별빛 2층 주택 1호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_M11_Gr_01,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4775,도면: 세련된 누이아 별빛 2층 주택 2호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_M11_Gr_02,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4776,도면: 세련된 누이아 별빛 2층 주택 3호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_M11_Gr_03,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4777,도면: 세련된 누이아 햇빛 2층 주택 1호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_M11_Rr_01,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4778,도면: 세련된 누이아 햇빛 2층 주택 2호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_M11_Rr_02,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4779,도면: 세련된 누이아 햇빛 2층 주택 3호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_M11_Rr_03,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4780,도면: 화려한 누이아 달빛 주택 1호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L04_Br_01,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4781,도면: 화려한 누이아 달빛 주택 2호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L04_Br_02,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4782,도면: 화려한 누이아 달빛 주택 3호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L04_Br_03,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4783,도면: 화려한 누이아 별빛 주택 1호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L04_Gr_01,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4784,도면: 화려한 누이아 별빛 주택 2호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L04_Gr_02,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4785,도면: 화려한 누이아 별빛 주택 3호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L04_Gr_03,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4786,도면: 화려한 누이아 햇빛 주택 1호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L04_Rr_01,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4787,도면: 화려한 누이아 햇빛 주택 2호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L04_Rr_02,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4788,도면: 화려한 누이아 햇빛 주택 3호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L04_Rr_03,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4789,도면: 화려한 누이아 달빛 주택 4호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L02_Br_01,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4790,도면: 화려한 누이아 달빛 주택 5호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L02_Br_02,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4791,도면: 화려한 누이아 달빛 주택 6호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L02_Br_03,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4792,도면: 화려한 누이아 별빛 주택 4호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L02_Gr_01,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4793,도면: 화려한 누이아 별빛 주택 5호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L02_Gr_02,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4794,도면: 화려한 누이아 별빛 주택 6호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L02_Gr_03,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4795,도면: 화려한 누이아 햇빛 주택 4호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L02_Rr_01,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4796,도면: 화려한 누이아 햇빛 주택 5호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L02_Rr_02,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4797,도면: 화려한 누이아 햇빛 주택 6호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L02_Rr_03,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4798,도면: 화려한 누이아 달빛 주택 7호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L01_Br_01,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4799,도면: 화려한 누이아 달빛 주택 8호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L01_Br_02,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4800,도면: 화려한 누이아 달빛 주택 9호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L01_Br_03,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4801,도면: 화려한 누이아 별빛 주택 7호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L01_Gr_01,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4802,도면: 화려한 누이아 별빛 주택 8호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L01_Gr_02,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4803,도면: 화려한 누이아 별빛 주택 9호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L01_Gr_03,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4804,도면: 화려한 누이아 햇빛 주택 7호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L01_Rr_01,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4805,도면: 화려한 누이아 햇빛 주택 8호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L01_Rr_02,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4806,도면: 화려한 누이아 햇빛 주택 9호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L01_Rr_03,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4807,도면: 화려한 누이아 달빛 주택 10호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L03_Br_01,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4808,도면: 화려한 누이아 달빛 주택 11호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L03_Br_02,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4809,도면: 화려한 누이아 달빛 주택 12호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L03_Br_03,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4810,도면: 화려한 누이아 별빛 주택 10호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L03_Gr_01,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4811,도면: 화려한 누이아 별빛 주택 11호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L03_Gr_02,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4812,도면: 화려한 누이아 별빛 주택 12호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L03_Gr_03,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4813,도면: 화려한 누이아 햇빛 주택 10호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L03_Rr_01,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4814,도면: 화려한 누이아 햇빛 주택 11호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L03_Rr_02,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4815,도면: 화려한 누이아 햇빛 주택 12호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L03_Rr_03,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4816,도면: 화려한 누이아 달빛 2층 주택 1호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L13_Br_01,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4817,도면: 화려한 누이아 달빛 2층 주택 2호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L13_Br_02,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4818,도면: 화려한 누이아 별빛 2층 주택 1호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L13_Gr_01,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4819,도면: 화려한 누이아 별빛 2층 주택 2호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L13_Gr_02,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4820,도면: 화려한 누이아 햇빛 2층 주택 1호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L13_Rr_01,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4821,도면: 화려한 누이아 햇빛 2층 주택 2호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L13_Rr_02,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4822,도면: 화려한 누이아 달빛 2층 주택 3호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L11_Br_01,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4823,도면: 화려한 누이아 달빛 2층 주택 4호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L11_Br_02,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4824,도면: 화려한 누이아 달빛 2층 주택 5호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L11_Br_03,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4825,도면: 화려한 누이아 별빛 2층 주택 3호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L11_Gr_01,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4826,도면: 화려한 누이아 별빛 2층 주택 4호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L11_Gr_02,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4827,도면: 화려한 누이아 햇빛 2층 주택 3호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L11_Rr_01,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4828,도면: 화려한 누이아 햇빛 2층 주택 4호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L11_Rr_02,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4829,도면: 화려한 누이아 달빛 2층 주택 6호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L12_Br_01,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4830,도면: 화려한 누이아 달빛 2층 주택 7호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L12_Br_02,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4831,도면: 화려한 누이아 별빛 2층 주택 5호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L12_Gr_01,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4832,도면: 화려한 누이아 별빛 2층 주택 6호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L12_Gr_02,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4833,도면: 화려한 누이아 햇빛 2층 주택 5호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L12_Rr_01,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4834,도면: 화려한 누이아 햇빛 2층 주택 6호,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_L12_Rr_02,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4835,도면: 아늑한 하리하라 기와집 1호,prefab://Prefabs/interaction.xml/miniature_housing.hs_hari_S01_Kr_01,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4836,도면: 우아한 하리하라 기와집 1호,prefab://Prefabs/interaction.xml/miniature_housing.hs_hari_M01_Kr_01,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4837,도면: 웅장한 하리하라 기와집 1호,prefab://Prefabs/interaction.xml/miniature_housing.hs_hari_L11_Kr_01,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4838,도면: 누이아 별빛 저택,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_mansion_01,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4840,도면: 누이아 달빛 저택,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_mansion_02,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4841,도면: 누이아 햇빛 저택,prefab://Prefabs/interaction.xml/miniature_housing.hs_nuia_mansion_03,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4842,도면: 철재 가공 제작대,prefab://Prefabs/interaction.xml/miniature_housing.hs_common_workshop_Mt,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4843,도면: 목재 가공 제작대,prefab://Prefabs/interaction.xml/miniature_housing.hs_common_workshop_Wd,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4844,도면: 옷감 가공 제작대,prefab://Prefabs/interaction.xml/miniature_housing.hs_common_workshop_Cl,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4845,도면: 가죽 가공 제작대,prefab://Prefabs/interaction.xml/miniature_housing.hs_common_workshop_Lt,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4846,도면: 석재 가공 제작대,prefab://Prefabs/interaction.xml/miniature_housing.hs_common_workshop_Rc,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4847,도면: 초가지붕 농장,prefab://Prefabs/interaction.xml/miniature_housing.hs_common_farmhouse_a,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4848,도면: 허수아비 텃밭,prefab://Prefabs/interaction.xml/miniature_housing.hs_common_farm_a,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
4849,도면: 양식장,prefab://Prefabs/interaction.xml/miniature_housing.hs_common_seafarm_a,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,0,f,prefab://prefabs/doodad_mark.xml/coin.delphinad,f,f,t,t,0,,f,f
4850,축성 도면: 목재 성벽 계단,prefab://Prefabs/interaction.xml/miniature_housing.castle_bridge_01,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,,f,prefab://prefabs/doodad_mark.xml/coin.gold,f,f,t,t,0,,f,f
4851,축성 도면: 누이아 성문,prefab://Prefabs/interaction.xml/miniature_housing.castle_nuia_gate_01,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,,f,prefab://prefabs/doodad_mark.xml/coin.gold,f,f,t,t,0,,f,f
4852,축성 도면: 누이아 방어 성탑,prefab://Prefabs/interaction.xml/miniature_housing.castle_nuia_towerA_01,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,,f,prefab://prefabs/doodad_mark.xml/coin.gold,f,f,t,t,0,,f,f
4853,축성 도면: 누이아 성탑,prefab://Prefabs/interaction.xml/miniature_housing.castle_nuia_towerB_01,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,,f,prefab://prefabs/doodad_mark.xml/coin.gold,f,f,t,t,0,,f,f
4854,축성 도면: 누이아 성벽,prefab://Prefabs/interaction.xml/miniature_housing.castle_nuia_wall_01,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,,f,prefab://prefabs/doodad_mark.xml/coin.gold,f,f,t,t,0,,f,f
4855,축성 도면: 하리하라 성문,prefab://Prefabs/interaction.xml/miniature_housing.castle_hari_gate_01,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,,f,prefab://prefabs/doodad_mark.xml/coin.gold,f,f,t,t,0,,f,f
4856,축성 도면: 하리하라 방어 성탑,prefab://Prefabs/interaction.xml/miniature_housing.castle_hari_towerA_01,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,,f,prefab://prefabs/doodad_mark.xml/coin.gold,f,f,t,t,0,,f,f
4857,축성 도면: 하리하라 성탑,prefab://Prefabs/interaction.xml/miniature_housing.castle_hari_towerB_01,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,,f,prefab://prefabs/doodad_mark.xml/coin.gold,f,f,t,t,0,,f,f
4858,축성 도면: 하리하라 성벽,prefab://Prefabs/interaction.xml/miniature_housing.castle_hari_wall_01,f,t,f,f,100,600000,700000,1,f,f,4,26,f,f,f,t,0.0,0,f,f,,f,prefab://prefabs/doodad_mark.xml/coin.gold,f,f,t,t,0,,f,f
4859,대나무 문,prefab://prefabs/housing_big.xml/nuia_housing_water.bang_door_close,f,t,f,f,100,600000,700000,1,f,f,4,68,f,f,f,t,0.0,0,f,t,,f,,f,f,t,t,0,,f,f
4860,대나무 창문,prefab://prefabs/housing_big.xml/nuia_housing_water.bang_window_close,f,t,f,f,100,600000,700000,1,f,f,4,68,f,f,f,t,0.0,0,f,t,,f,,f,f,t,t,0,,f,f
4861,로카 보호의 날개,,f,t,f,f,100,600000,700000,1,f,f,4,34,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
4862,검은 마네킹: 누이아 남성 고급,cgf://game/objects/Characters/nuian/male/maneking/nu_m_maneking_nobless_black.cgf,f,t,f,f,100,600000,700000,1,f,f,4,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
4863,검은 마네킹: 누이아 남성 결혼식,cgf://game/objects/Characters/nuian/male/maneking/nu_m_maneking_wedding_black.cgf,f,t,f,f,100,600000,700000,1,f,f,4,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
