id,hair_diffuse_color_r,hair_diffuse_color_g,hair_diffuse_color_b,model_id,hair_material,comment,asset_id,hair_base_color_r,hair_base_color_g,hair_base_color_b,npc_only
8059,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair014\nu_f_hair014_hc31.mtl,custom31,15545,29,18,7,f
8060,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair014\nu_f_hair014_hc32.mtl,custom32,15545,59,44,35,f
8061,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair014\nu_f_hair014_hc33.mtl,custom33,15545,67,56,43,f
8062,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair014\nu_f_hair014_hc34.mtl,custom34,15545,48,31,39,f
8063,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair014\nu_f_hair014_hc35.mtl,custom35,15545,43,27,45,f
8064,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair014\nu_f_hair014_hc36.mtl,custom36,15545,29,11,20,f
8065,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair014\nu_f_hair014_hc37.mtl,custom37,15545,74,30,50,f
8066,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair014\nu_f_hair014_hc38.mtl,custom38,15545,52,31,43,f
8067,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair014\nu_f_hair014_hc39.mtl,custom39,15545,68,50,51,f
8068,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair014\nu_f_hair014_hc40.mtl,custom40,15545,60,49,52,f
8069,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair014\nu_f_hair014_hc41.mtl,custom41,15545,46,36,50,f
8070,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair014\nu_f_hair014_hc42.mtl,custom42,15545,36,26,36,f
8071,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair014\nu_f_hair014_hc43.mtl,custom43,15545,27,15,31,f
8072,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair014\nu_f_hair014_hc44.mtl,custom44,15545,23,16,29,f
8073,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair014\nu_f_hair014_hc45.mtl,custom45,15545,34,33,35,f
8074,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair014\nu_f_hair014_hc46.mtl,custom46,15545,22,18,11,f
8075,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair014\nu_f_hair014_hc47.mtl,custom47,15545,16,12,10,f
8076,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair014\nu_f_hair014_hc48.mtl,custom48,15545,31,27,26,f
8077,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair014\nu_f_hair014_hc49.mtl,custom49,15545,14,20,29,f
8078,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair014\nu_f_hair014_hc50.mtl,custom50,15545,27,39,40,f
8079,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair014\nu_f_hair014_hc51.mtl,custom51,15545,30,40,30,f
8080,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair014\nu_f_hair014_hc52.mtl,custom52,15545,32,44,21,f
8081,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair014\nu_f_hair014_hc53.mtl,custom53,15545,37,54,20,f
8082,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair014\nu_f_hair014_hc54.mtl,custom54,15545,24,20,6,f
8083,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair014\nu_f_hair014_hc55.mtl,custom55,15545,17,11,7,f
8084,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair014\nu_f_hair014_hc56.mtl,custom56,15545,30,22,17,f
8085,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair014\nu_f_hair014_hc57.mtl,custom57,15545,54,52,52,f
8086,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair014\nu_f_hair014_hc58.mtl,custom58,15545,38,43,47,f
8087,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair014\nu_f_hair014_hc59.mtl,custom59,15545,39,39,51,f
8088,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair014\nu_f_hair014_hc60.mtl,custom60,15545,23,28,39,f
8089,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc01.mtl,custom01,15635,66,58,50,f
8090,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc02.mtl,custom02,15635,41,47,53,f
8091,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc03.mtl,custom03,15635,63,75,83,f
8092,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc04.mtl,custom04,15635,76,76,79,f
8093,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc05.mtl,custom05,15635,101,84,62,f
8094,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc06.mtl,custom06,15635,94,76,53,f
8095,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc07.mtl,custom07,15635,87,73,39,f
8096,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc08.mtl,custom08,15635,79,68,40,f
8097,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc09.mtl,custom09,15635,68,65,34,f
8098,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc10.mtl,custom10,15635,61,49,27,f
8099,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc11.mtl,custom11,15635,77,64,39,f
8100,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc12.mtl,custom12,15635,67,50,26,f
8101,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc13.mtl,custom13,15635,67,44,22,f
8102,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc14.mtl,custom14,15635,52,35,19,f
8103,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc15.mtl,custom15,15635,45,25,17,f
8104,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc16.mtl,custom16,15635,32,9,7,f
8105,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc17.mtl,custom17,15635,16,5,4,f
8106,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc18.mtl,custom18,15635,15,8,6,f
8107,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc19.mtl,custom19,15635,24,9,9,f
8108,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc20.mtl,custom20,15635,23,13,11,f
8109,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc21.mtl,custom21,15635,17,3,9,f
8110,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc22.mtl,custom22,15635,26,9,17,f
8111,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc23.mtl,custom23,15635,32,11,13,f
8112,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc24.mtl,custom24,15635,48,17,14,f
8113,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc25.mtl,custom25,15635,62,16,10,f
8114,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc26.mtl,custom26,15635,57,17,11,f
8115,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc27.mtl,custom27,15635,39,21,10,f
8116,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc28.mtl,custom28,15635,23,15,7,f
8117,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc29.mtl,custom29,15635,17,9,5,f
8118,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc30.mtl,custom30,15635,17,9,5,f
8119,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc31.mtl,custom31,15635,29,18,7,f
8120,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc32.mtl,custom32,15635,59,44,35,f
8121,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc33.mtl,custom33,15635,67,56,43,f
8122,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc34.mtl,custom34,15635,48,31,39,f
8123,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc35.mtl,custom35,15635,43,27,45,f
8124,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc36.mtl,custom36,15635,29,11,20,f
8125,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc37.mtl,custom37,15635,74,30,50,f
8126,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc38.mtl,custom38,15635,52,31,43,f
8127,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc39.mtl,custom39,15635,68,50,51,f
8128,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc40.mtl,custom40,15635,60,49,52,f
8129,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc41.mtl,custom41,15635,46,36,50,f
8130,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc42.mtl,custom42,15635,36,26,36,f
8131,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc43.mtl,custom43,15635,27,15,31,f
8132,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc44.mtl,custom44,15635,23,16,29,f
8133,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc45.mtl,custom45,15635,34,33,35,f
8134,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc46.mtl,custom46,15635,22,18,11,f
8135,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc47.mtl,custom47,15635,16,12,10,f
8136,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc48.mtl,custom48,15635,31,27,26,f
8137,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc49.mtl,custom49,15635,14,20,29,f
8138,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc50.mtl,custom50,15635,27,39,40,f
8139,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc51.mtl,custom51,15635,30,40,30,f
8140,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc52.mtl,custom52,15635,32,44,21,f
8141,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc53.mtl,custom53,15635,37,54,20,f
8142,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc54.mtl,custom54,15635,24,20,6,f
8143,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc55.mtl,custom55,15635,17,11,7,f
8144,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc56.mtl,custom56,15635,30,22,17,f
8145,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc57.mtl,custom57,15635,54,52,52,f
8146,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc58.mtl,custom58,15635,38,43,47,f
8147,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc59.mtl,custom59,15635,39,39,51,f
8148,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair024\nu_f_hair024_hc60.mtl,custom60,15635,23,28,39,f
8149,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc01.mtl,custom01,15645,66,58,50,f
8150,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc02.mtl,custom02,15645,41,47,53,f
8151,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc03.mtl,custom03,15645,63,75,83,f
8152,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc04.mtl,custom04,15645,76,76,79,f
8153,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc05.mtl,custom05,15645,101,84,62,f
8154,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc06.mtl,custom06,15645,94,76,53,f
8155,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc07.mtl,custom07,15645,87,73,39,f
8156,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc08.mtl,custom08,15645,79,68,40,f
8157,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc09.mtl,custom09,15645,68,65,34,f
8158,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc10.mtl,custom10,15645,61,49,27,f
8159,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc11.mtl,custom11,15645,77,64,39,f
8160,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc12.mtl,custom12,15645,67,50,26,f
8161,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc13.mtl,custom13,15645,67,44,22,f
8162,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc14.mtl,custom14,15645,52,35,19,f
8163,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc15.mtl,custom15,15645,45,25,17,f
8164,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc16.mtl,custom16,15645,32,9,7,f
8165,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc17.mtl,custom17,15645,16,5,4,f
8166,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc18.mtl,custom18,15645,15,8,6,f
8167,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc19.mtl,custom19,15645,24,9,9,f
8168,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc20.mtl,custom20,15645,23,13,11,f
8169,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc21.mtl,custom21,15645,17,3,9,f
8170,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc22.mtl,custom22,15645,26,9,17,f
8171,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc23.mtl,custom23,15645,32,11,13,f
8172,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc24.mtl,custom24,15645,48,17,14,f
8173,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc25.mtl,custom25,15645,62,16,10,f
8174,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc26.mtl,custom26,15645,57,17,11,f
8175,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc27.mtl,custom27,15645,39,21,10,f
8176,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc28.mtl,custom28,15645,23,15,7,f
8177,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc29.mtl,custom29,15645,17,9,5,f
8178,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc30.mtl,custom30,15645,17,9,5,f
8179,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc31.mtl,custom31,15645,29,18,7,f
8180,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc32.mtl,custom32,15645,59,44,35,f
8181,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc33.mtl,custom33,15645,67,56,43,f
8182,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc34.mtl,custom34,15645,48,31,39,f
8183,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc35.mtl,custom35,15645,43,27,45,f
8184,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc36.mtl,custom36,15645,29,11,20,f
8185,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc37.mtl,custom37,15645,74,30,50,f
8186,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc38.mtl,custom38,15645,52,31,43,f
8187,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc39.mtl,custom39,15645,68,50,51,f
8188,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc40.mtl,custom40,15645,60,49,52,f
8189,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc41.mtl,custom41,15645,46,36,50,f
8190,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc42.mtl,custom42,15645,36,26,36,f
8191,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc43.mtl,custom43,15645,27,15,31,f
8192,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc44.mtl,custom44,15645,23,16,29,f
8193,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc45.mtl,custom45,15645,34,33,35,f
8194,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc46.mtl,custom46,15645,22,18,11,f
8195,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc47.mtl,custom47,15645,16,12,10,f
8196,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc48.mtl,custom48,15645,31,27,26,f
8197,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc49.mtl,custom49,15645,14,20,29,f
8198,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc50.mtl,custom50,15645,27,39,40,f
8199,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc51.mtl,custom51,15645,30,40,30,f
8200,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc52.mtl,custom52,15645,32,44,21,f
8201,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc53.mtl,custom53,15645,37,54,20,f
8202,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc54.mtl,custom54,15645,24,20,6,f
8203,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc55.mtl,custom55,15645,17,11,7,f
8204,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc56.mtl,custom56,15645,30,22,17,f
8205,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc57.mtl,custom57,15645,54,52,52,f
8206,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc58.mtl,custom58,15645,38,43,47,f
8207,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc59.mtl,custom59,15645,39,39,51,f
8208,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair022\el_m_hair022_hc60.mtl,custom60,15645,23,28,39,f
8209,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc01.mtl,custom01,15582,66,58,50,f
8210,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc02.mtl,custom02,15582,41,47,53,f
8211,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc03.mtl,custom03,15582,63,75,83,f
8212,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc04.mtl,custom04,15582,76,76,79,f
8213,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc05.mtl,custom05,15582,101,84,62,f
8214,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc06.mtl,custom06,15582,94,76,53,f
8215,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc07.mtl,custom07,15582,87,73,39,f
8216,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc08.mtl,custom08,15582,79,68,40,f
8217,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc09.mtl,custom09,15582,68,65,34,f
8218,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc10.mtl,custom10,15582,61,49,27,f
8219,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc11.mtl,custom11,15582,77,64,39,f
8220,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc12.mtl,custom12,15582,67,50,26,f
8221,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc13.mtl,custom13,15582,67,44,22,f
8222,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc14.mtl,custom14,15582,52,35,19,f
8223,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc15.mtl,custom15,15582,45,25,17,f
8224,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc16.mtl,custom16,15582,32,9,7,f
8225,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc17.mtl,custom17,15582,16,5,4,f
8226,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc18.mtl,custom18,15582,15,8,6,f
8227,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc19.mtl,custom19,15582,24,9,9,f
8228,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc20.mtl,custom20,15582,23,13,11,f
8229,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc21.mtl,custom21,15582,17,3,9,f
8230,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc22.mtl,custom22,15582,26,9,17,f
8231,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc23.mtl,custom23,15582,32,11,13,f
8232,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc24.mtl,custom24,15582,48,17,14,f
8233,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc25.mtl,custom25,15582,62,16,10,f
8234,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc26.mtl,custom26,15582,57,17,11,f
8235,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc27.mtl,custom27,15582,39,21,10,f
8236,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc28.mtl,custom28,15582,23,15,7,f
8237,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc29.mtl,custom29,15582,17,9,5,f
8238,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc30.mtl,custom30,15582,17,9,5,f
8239,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc31.mtl,custom31,15582,29,18,7,f
8240,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc32.mtl,custom32,15582,59,44,35,f
8241,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc33.mtl,custom33,15582,67,56,43,f
8242,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc34.mtl,custom34,15582,48,31,39,f
8243,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc35.mtl,custom35,15582,43,27,45,f
8244,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc36.mtl,custom36,15582,29,11,20,f
8245,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc37.mtl,custom37,15582,74,30,50,f
8246,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc38.mtl,custom38,15582,52,31,43,f
8247,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc39.mtl,custom39,15582,68,50,51,f
8248,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc40.mtl,custom40,15582,60,49,52,f
8249,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc41.mtl,custom41,15582,46,36,50,f
8250,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc42.mtl,custom42,15582,36,26,36,f
8251,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc43.mtl,custom43,15582,27,15,31,f
8252,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc44.mtl,custom44,15582,23,16,29,f
8253,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc45.mtl,custom45,15582,34,33,35,f
8254,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc46.mtl,custom46,15582,22,18,11,f
8255,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc47.mtl,custom47,15582,16,12,10,f
8256,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc48.mtl,custom48,15582,31,27,26,f
8257,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc49.mtl,custom49,15582,14,20,29,f
8258,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc50.mtl,custom50,15582,27,39,40,f
8259,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc51.mtl,custom51,15582,30,40,30,f
8260,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc52.mtl,custom52,15582,32,44,21,f
8261,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc53.mtl,custom53,15582,37,54,20,f
8262,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc54.mtl,custom54,15582,24,20,6,f
8263,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair020\el_m_hair020_hc55.mtl,custom55,15582,17,11,7,f
