id,bubble,ai_event_id
5238,"이봐, 오늘 닦은 갑옷이라고!",1608
5239,"이봐, 오늘 닦은 갑옷이라고!",1609
5240,얼쩡대지 말고 비키게!,1610
5241,얼쩡대지 말고 비키게!,1611
5242,우와! 뛰어난 분은 얼굴에도 빛이 나는군요.,1612
5243,우와! 뛰어난 분은 얼굴에도 빛이 나는군요.,1613
5245,용건이라도?,1615
5246,용건이라도?,1616
5248,소문으로만 듣던 |nn;@SPECIFY_TARGET_NAME(0)|r 님을 이렇게 뵙다니 영광입니다!,1184
5250,소문으로만 듣던 |nn;@SPECIFY_TARGET_NAME(0)|r 님을 이렇게 뵙다니 영광입니다!,1187
5254,"이봐, 오늘 닦은 갑옷이라고!",1620
5256,"이봐, 오늘 닦은 갑옷이라고!",1621
5257,얼쩡대지 말고 비키게!,1622
5258,얼쩡대지 말고 비키게!,1623
5259,우와! 뛰어난 분은 얼굴에도 빛이 나는군요.,1624
5260,우와! 뛰어난 분은 얼굴에도 빛이 나는군요.,1625
5262,용건이라도?,1627
5263,용건이라도?,1628
5265,아아. 이분들이 전대 사차 유적 발굴단의 선배님들이십니다.,859
5266,발굴을 하다 보면 이런 유해를 많이 찾을 수 있죠. 그럴 때마다 기분이 좋지 않답니다.,859
5267,저기 널린 하리하랄라야 제국의 유산들을 회수해야 할텐데... 특히 저 비단들을 싸그리 모아야...,882
5270,똑바로 보고 다니지 못하겠나!,1376
5271,"이봐, 오늘 닦은 갑옷이라고!",1377
5272,"이런, 죄송합니다.",1375
5273,얼쩡대지 말고 비키게!,1403
5274,제가 먼저 피했어야 하는데 실수했군요.,905
5275,"이런, 죄송합니다.",1062
5276,똑바로 보고 다니지 못하겠나!,1405
5278,"이봐, 오늘 닦은 갑옷이라고! ",1406
5279,제가 먼저 피했어야 하는데 실수했군요.,907
5280,"이런, 죄송합니다. ",1040
5281,똑바로 보고 다니지 못하겠나!,1412
5282,"이봐, 오늘 닦은 갑옷이라고!",1413
5283,제가 먼저 피했어야 하는데 실수했군요.,909
5284,"이런, 죄송합니다.",1041
5285,똑바로 보고 다니지 못하겠나!,1419
5286,소문으로만 듣던 |nn;@SPECIFY_TARGET_NAME(0)|r 님을 이렇게 뵙다니 영광입니다!,873
5287,제가 먼저 피했어야 하는데 실수했군요.,919
5288,"이런, 죄송합니다.",1046
5289,제가 먼저 피했어야 하는데 실수했군요.,1081
5290,"이런, 죄송합니다.",1082
5291,똑바로 보고 다니지 못하겠나!,1426
5292,똑바로 보고 다니지 못하겠나!,1427
5293,제가 먼저 피했어야 하는데 실수했군요.,929
5294,"이런, 죄송합니다.",1050
5295,제가 먼저 피했어야 하는데 실수했군요.,1099
5297,"이런, 죄송합니다.",1100
5299,똑바로 보고 다니지 못하겠나!,1437
5300,똑바로 보고 다니지 못하겠나!,1438
5301,제가 먼저 피했어야 하는데 실수했군요.,1051
5302,제가 먼저 피했어야 하는데 실수했군요.,1102
5303,"이런, 죄송합니다.",1052
5304,"이런, 죄송합니다.",1103
5305,똑바로 보고 다니지 못하겠나!,1450
5306,똑바로 보고 다니지 못하겠나!,1451
5307,제가 먼저 피했어야 하는데 실수했군요.,924
5309,"이런, 죄송합니다.",1048
5310,제가 먼저 피했어야 하는데 실수했군요.,1087
5311,"이런, 죄송합니다.",1088
5312,똑바로 보고 다니지 못하겠나!,1463
5313,똑바로 보고 다니지 못하겠나!,1464
5316,"이런, 죄송합니다.",1045
5317,제가 먼저 피했어야 하는데 실수했군요.,897
5318,제가 먼저 피했어야 하는데 실수했군요.,1072
5319,"이런, 죄송합니다.",1073
5321,똑바로 보고 다니지 못하겠나!,1480
5322,똑바로 보고 다니지 못하겠나!,1481
5324,제가 먼저 피했어야 하는데 실수했군요.,911
5325,"이런, 죄송합니다.",1036
5326,똑바로 보고 다니지 못하겠나!,1497
5327,제가 먼저 피했어야 하는데 실수했군요.,913
5328,"이런, 죄송합니다.",1037
5329,똑바로 보고 다니지 못하겠나!,1516
5330,제가 먼저 피했어야 하는데 실수했군요.,915
5331,"이런, 죄송합니다.",1042
5332,똑바로 보고 다니지 못하겠나!,1530
5333,제가 먼저 피했어야 하는데 실수했군요.,917
5334,"이런, 죄송합니다.",1043
5336,똑바로 보고 다니지 못하겠나!,1542
5338,제가 먼저 피했어야 하는데 실수했군요.,921
5339,제가 먼저 피했어야 하는데 실수했군요.,1084
5340,"이런, 죄송합니다.",1047
5341,"이런, 죄송합니다.",1085
5343,똑바로 보고 다니지 못하겠나!,1550
5344,똑바로 보고 다니지 못하겠나!,1551
5345,제가 먼저 피했어야 하는데 실수했군요.,927
5346,제가 먼저 피했어야 하는데 실수했군요.,1090
5347,"이런, 죄송합니다.",1049
5348,"이런, 죄송합니다.",1091
5349,똑바로 보고 다니지 못하겠나!,1566
5350,똑바로 보고 다니지 못하겠나!,1567
5351,제가 먼저 피했어야 하는데 실수했군요.,1053
5352,제가 먼저 피했어야 하는데 실수했군요.,1105
5353,"이런, 죄송합니다.",1054
5354,"이런, 죄송합니다.",1106
5355,똑바로 보고 다니지 못하겠나!,1491
5356,똑바로 보고 다니지 못하겠나!,1493
5357,제가 먼저 피했어야 하는데 실수했군요.,1055
5358,제가 먼저 피했어야 하는데 실수했군요.,1108
5359,"이런, 죄송합니다.",1056
5360,"이런, 죄송합니다.",1109
5361,똑바로 보고 다니지 못하겠나!,1512
5362,똑바로 보고 다니지 못하겠나!,1513
5363,제가 먼저 피했어야 하는데 실수했군요.,1156
5364,제가 먼저 피했어야 하는데 실수했군요.,1159
5365,"이런, 죄송합니다.",1157
5366,"이런, 죄송합니다.",1160
5367,똑바로 보고 다니지 못하겠나!,1535
5368,똑바로 보고 다니지 못하겠나!,1536
5371,제가 먼저 피했어야 하는데 실수했군요.,1162
5372,제가 먼저 피했어야 하는데 실수했군요.,1165
5373,"이런, 죄송합니다.",1163
5374,"이런, 죄송합니다.",1166
5375,똑바로 보고 다니지 못하겠나!,1582
5376,똑바로 보고 다니지 못하겠나!,1583
5378,제가 먼저 피했어야 하는데 실수했군요.,1168
5379,제가 먼저 피했어야 하는데 실수했군요.,1171
5380,"이런, 죄송합니다.",1169
5381,"이런, 죄송합니다.",1172
5382,똑바로 보고 다니지 못하겠나!,1594
5383,똑바로 보고 다니지 못하겠나!,1595
5384,제가 먼저 피했어야 하는데 실수했군요.,1174
5385,제가 먼저 피했어야 하는데 실수했군요.,1181
5386,"이런, 죄송합니다.",1179
5387,"이런, 죄송합니다.",1182
5388,똑바로 보고 다니지 못하겠나!,1606
5389,똑바로 보고 다니지 못하겠나!,1607
5390,제가 먼저 피했어야 하는데 실수했군요.,1185
5391,제가 먼저 피했어야 하는데 실수했군요.,1188
5392,"이런, 죄송합니다.",1186
5393,"이런, 죄송합니다.",1189
5394,똑바로 보고 다니지 못하겠나!,1618
5395,똑바로 보고 다니지 못하겠나!,1619
5396,물을 찾고 있어? 근처 마을에서 우물을 찾아봐.,1630
5397,"밭이 아직 없으면, 내 뒤에 있는 공용 농장에 원하는 걸 심어봐. 안내판 잘 보고.",1630
5398,생활은 작은 허수아비 텃밭에서 시작하는 거야.,1630
5400,요리에 들어가는 푸른 소금은 음식 상인이나 재료 상인에게 물어보세요.,1632
5401,요리를 하려면 재료 조합을 잘해야 해요.,1632
5404,자신만 쓰는 빛나는 조리 기구를 갖고 싶지 않나요?,1335
5405,요리에 들어가는 푸른 소금은 음식 상인이나 재료 상인에게 물어보세요.,1633
5406,요리를 하려면 재료 조합을 잘해야 해요.,1633
5408,연금을 배우고 싶으신가요. 조금만 배워도 물약쯤은 쉽게 만들죠.,1634
5409,물약의 재료를 찾고 계시나요? 재료 상인에게 물어보세요.,1634
5410,연금을 배우고 싶으신가요. 조금만 배워도 물약쯤은 쉽게 만들죠.,1635
5411,물약의 재료를 찾고 계시나요? 재료 상인에게 물어보세요.,1635
5412,작물을 심고 물을 뿌리면 더 빨리 자랍니다. 물은 우물에서 얻는 거 아시죠?,1636
5413,"작물을 키울 때는, 자라는 시간과 시드는 시간을 잘 기억하세요.",1636
5414,"작물을 키울 때는, 자라는 시간과 시드는 시간을 잘 기억하세요.",1637
5415,작물을 심고 물을 뿌리면 더 빨리 자랍니다. 물은 우물에서 얻는 거 아시죠?,1637
5416,길에 보이는 나무를 그냥 지나치셨나요. 당신이 찾던 그 재료일지도 모르는데…,1638
5417,길에 보이는 나무를 그냥 지나치셨나요. 당신이 찾던 그 재료일지도 모르는데…,1639
5422,연금 물품 제작대는 마을에서 찾아보세요.,1641
5423,길에 핀 꽃이나 풀을 잘 봐요. 찾고 있는 염료 재료일지도 몰라요.,1641
5424,연금 물품 제작대는 마을에서 찾아보세요.,1640
5425,길에 핀 꽃이나 풀을 잘 봐요. 찾고 있는 염료 재료일지도 몰라요.,1640
5426,꽃은 예쁜 만큼 돈이 된답니다. 꽃을 모아보시겠어요.,1642
5427,길에 핀 꽃도 잘 보세요. 귀한 꽃이 있을지도 몰라요.,1642
5428,꽃은 예쁜 만큼 돈이 된답니다. 꽃을 모아보시겠어요.,1643
5429,길에 핀 꽃도 잘 보세요. 귀한 꽃이 있을지도 몰라요.,1643
5430,칭호를 받고 싶으신가요? 푸른 소금 상회의 여러 전문가를 만나보세요.,1644
5431,칭호를 받고 싶으신가요? 푸른 소금 상회의 여러 전문가를 만나보세요.,1645
5436,동 테미 제국의 잔당이냐? 내 영광의 증표에 손대지 말라! 나를 쓰러뜨리기 전에는 이 기념비를 절대 쓰러트릴 수 없을 것이다! ,1647
5440,피묻은 손 놈들이 솔즈리언 문에 폭탄을 설치해서 산사태를 일으켰어. 길이 끊기면서 솔즈리드는 동쪽과 서쪽이 단절된 상태야.,719
5441,빨리 피묻은 손 놈들을 몰아내지 않으면 솔즈리드 서부 지역이 초토화되고 말 거야. 방법을 찾아야 해. 방법을...,719
5444,"어, 그 댁에서 일하는 크루일렌 양이 우리 집 단골손님이라서 들은 적이 있는데... 분수 광장에서 북쪽 계단으로 올라가면 자기가 일하는 집이 나온다고 하더군요.",1134
5446,이 물건 아주 좋다라라. 비행선이나 마차가 얼마나 다가왔는지 알 수 있다라라.,1010
5448,로이스터 경 댁을 아느냐고요? 그분이 수도에 계실 땐 화약과 폭탄 이야기를 나누러 자주 들렸었소. 은행과 경매장 근처의 집이라오.,1130
5449,"조엘 로이스터 경의 집이 어디인지 아느냐고요? 글쎄요. 연금술사 브래넌이 그분과 친하다는 말은 들었지만 저는 직접 그분을 만나본 일도 없고, 잘 모르겠군요.",1132
5450,"조엘 로이스터 경의 집이 어디인지 아느냐고요? 글쎄요. 연금술사 브래넌이 그분과 친하다는 말은 들었지만 저는 직접 그분을 만나본 일도 없고, 잘 모르겠네요.",1135
5451,이곳에 정차하는 마차는 여기서부터 릴리엇 구릉지의 바람그늘 마을까지 순환하는 마차입니다.,978
5452,이 망원경을 이용하면 비행선이나 마차가 어디에 있는지 당장 알 수 있습니다.,978
5453,보금자리를 만들게 되다니... 꿈만 같아요. 이제 이것저것 안에 채워넣을 거에요!,514
5454,집 지은 터도 아주 마음에 들어요! 새 소리가 들려요...,514
5455,로이스터 경의 집이 어디냐고? 그는 론반 공작의 심복이니 공작이 잘 알고 있겠지. 그쪽에게 물어보게.,1117
5456,음? 무슨 일이지? 할 말이 있다면 내 비서를 찾아서 말하라. 합당하다면 그때 들어주겠노라.,1123
5457,그동안의 활약을 들었습니다. 점점 명성이 드높아져 가더군요.,747
5458,용사님이시군요. 초승달 왕좌는 언제나 당신 같은 영웅을 존경하고 환영합니다.,749
5460,"오늘 밤에 아이들이랑 같이 가라앉은만에 가볼 생각이야. 마을 사람들은 위험하다며 가지 말라고 하지만, 그렇게 말하니까 더 가보고 싶은 걸.",726
5461,쉿! 우리 얘기를 마을 사람들한테 하면 절대 안 돼! 어른들은 괜히 걱정만 많단 말이야.,726
5462,한밤중이 되면 몰래 출발할 거야! 벌써 두근두근해!,726
5463,저기 부서진 잔해들을 봐! 예전에 이곳을 지나던 보물선이 침몰했다는 말이 사실이었어!,727
5464,지니랑 다니엘은 왜 이렇게 안 오지?,727
5465,바닷가에 무시무시한 괴물이 사는 동굴이 있다는 거 알아? 마을 사람들이 위험하다고 말렸지만 난 할 수 있다고 생각했어. 그리고 멋지게 성공했지.,725
5466,난 바다가 좋아! 바다엔 정말 보물이 많거든! 물어봐도 알려줄 순 없어. 나만의 비밀이거든.,725
5467,이 피리도 내가 바다에서 발견한 보물 중 하나야! 멋지지?,725
5468,이곳 솔즈리드 반도에 내가 안 가본 곳은 없어. 그래서 난 많은 비밀을 알고 있지.,725
5469,이곳에서 꼼작할 수 없게 되버렸어.,728
5470,다니엘도 아저씨한테 잔뜩 꾸중을 듣고 집으로 갔어.,728
5471,몰래 빠져나가려다가 엄마에게 딱 붙잡혔어. 코드가 기다릴 텐데 어떻게 하면 좋을지 모르겠어.,728
5472,이거 한번 구경해볼래? 이 칼이 좀 낡아 보여도 얼마나 대단한 칼인지 몰라.,724
5473,"강을 따라 올라가다 보면 작은 다리가 나오는데, 그곳엔 가끔 무서운 괴물이 나타나. 절대로 혼자 가면 안 돼!",724
5474,전 루시라고 해요. 세계를 돌아다니며 여행 중이에요.,464
5475,우윳빛 강 마을 주변에 강도가 많이 나온다는 소문을 들어서 사람을 기다리고 있었어요.,464
5476,여행이 끝나면 하리하라 대륙을 여행해보려고 생각 중이에요.,464
5477,그분이 자녀들을 위해서 초승달 왕좌 내에 집을 마련했다는 소식은 들었는데... 제 시녀 엘렌이 그분과 친하니 엘렌에게 물어보세요.   ,1121
5478,이 문을 통해 원대륙 안식의 땅으로 갈 수 있다루루. 문이 열리는 시간은 오전 6시부터 정오까지니 잊지말라루루.,1476
5479,이 문은 원대륙 안식의 땅으로 통한다루루. 오전 6시부터 정오까지만 열린다루루.,1477
5480,"우윳빛 강 마을 북쪽 폭포수 밑에서 길니어스의 검, 수중 동굴에서 인어의 피리, 가라앉은만 해안에서 수정구를 찾아내야 해. 그리고 가라앉은 만의 제단에 3개의 물건을 올려놓으면 발견할 수 있을 거야.",302
5486,피 묻은 손 놈들이 솔즈리언 문에 폭탄을 설치해서 산사태를 일으켰어. 길이 끊기면서 솔즈리드는 동쪽과 서쪽이 단절된 상태야.,530
5487,빨리 피 묻은 손 놈들을 몰아내지 않으면 솔즈리드 서부 지역이 초토화되고 말 거야. 방법을 찾아야 해. 방법을...,530
5488,내가 누이아 대륙에서 안 거쳐본 항구가 없지! 모든 항구에서 배를 팔아 보았다네! 먹고살기 어려워.,702
5489,엄마는 일하러 갔어.,732
5490,해야 데리러 올 거야.,732
5499,차량을 몰다가 영의 영역에 들어가본 적 있나? 순간 나는 당황했었지.,1651
5500,지금까지는 기적 같은 게 아니야. 지금부터가 기적이다!,1651
5501,경주를 시작했다면 멈추지 마라. 경주자가 차량을 세우는 건 결승점에 도착했을 때뿐이다!,1650
5506,으음? 아직 출발하지 않았소?,1653
5510,내 기록이 깨지다니. 빨리 원인을 분석해야겠군.,1655
5511,어둠의 경주를 이기다니. 보통이 아니었군. 분하지만 패배를 인정한다.,1656
5513,출발 안 하고 뭐하나? 아... 혹시 출발이 두려운 건가?,1657
5514,뭐지? 나에게 말을 걸 정도로 도전에 여유가 있단 말인가? 흥미롭군.,1658
5515,배달에 성공했다 하셨소? 쉽진 않았을 텐데 대단하오.,1652
5516,오늘도 안녕하신가요?,734
5517,이번에 시음하는 음료 반응이 좋으면 초승달 왕좌로 가서 판매할까 해요. 어떻게 생각하세요?,734
