id,name,desc,icon_id,anim_start_id,anim_end_id,duration,tick,silence,root,sleep,stun,crippled,stealth,remove_on_source_dead,link_buff_id,tick_mana_cost,stack_rule_id,init_min_charge,init_max_charge,max_stack,damage_absorption_type_id,damage_absorption_per_hit,aura_radius,mana_shield_ratio,fx_group_id,framehold,ragdoll,one_time,reflection_chance,reflection_type_id,require_buff_id,taunt,taunt_with_top_aggro,remove_on_use_skill,melee_immune,spell_immune,ranged_immune,siege_immune,immune_damage,skill_controller_id,resurrection_health,resurrection_mana,resurrection_percent,level_duration,reflection_ratio,reflection_target_ratio,knockback_immune,immune_buff_tag_id,aura_relation_id,group_id,group_rank,per_unit_creation,tick_area_radius,tick_area_relation_id,remove_on_move,use_source_faction,faction_id,exempt,tick_area_front_angle,tick_area_angle,psychokinesis,no_collide,psychokinesis_speed,remove_on_death,combat_text_start,combat_text_end,tick_anim_id,tick_active_weapon_id,conditional_tick,system,aura_slave_buff_id,non_pushable,active_weapon_id,custom_dual_material_id,custom_dual_material_fade_time,max_charge,detect_stealth,remove_on_exempt,remove_on_land,gliding,gliding_rotate_speed,knock_down,tick_area_exclude_source,string_instrument_start_anim_id,percussion_instrument_start_anim_id,tube_instrument_start_anim_id,string_instrument_tick_anim_id,percussion_instrument_tick_anim_id,tube_instrument_tick_anim_id,gliding_startup_time,gliding_startup_speed,gliding_fall_speed_slow,gliding_fall_speed_normal,gliding_fall_speed_fast,gliding_smooth_time,gliding_lift_count,gliding_lift_height,gliding_lift_valid_time,gliding_lift_duration,gliding_lift_speed,gliding_land_height,gliding_sliding_time,gliding_move_speed_slow,gliding_move_speed_normal,gliding_move_speed_fast,fall_damage_immune,kind_id,ag_stance,transform_buff_id,blank_minded,fastened,slave_applicable,pacifist,remove_on_interaction,crime,remove_on_unmount,aura_child_only,remove_on_mount,remove_on_start_skill,sprint_motion,telescope_range,mainhand_tool_id,offhand_tool_id,tick_mainhand_tool_id,tick_offhand_tool_id,tick_level_mana_cost,walk_only,cannot_jump,crowd_buff_id,crowd_radius,crowd_number,evade_telescope,transfer_telescope_range,remove_on_attack_spell_dot,remove_on_attack_etc_dot,remove_on_attack_buff_trigger,remove_on_attack_etc,remove_on_attacked_spell_dot,remove_on_attacked_etc_dot,remove_on_attacked_buff_trigger,remove_on_attacked_etc,remove_on_damage_spell_dot,remove_on_damage_etc_dot,remove_on_damage_buff_trigger,remove_on_damage_etc,remove_on_damaged_spell_dot,remove_on_damaged_etc_dot,remove_on_damaged_buff_trigger,remove_on_damaged_etc,owner_only,remove_on_autoattack,save_rule_id,idle_anim,anti_stealth,scale,scaleDuration,immune_except_creator,immune_except_skill_tag_id,find_school_of_fish_range,anim_action_id,dead_applicable,tick_area_use_origin_source,real_time,do_not_remove_by_other_skill_controller,cooldown_skill_id,cooldown_skill_time,mana_burn_immune,freeze_ship,no_collide_rigid,crowd_friendly,crowd_hostile
4837,가루다의 물방울,가루다가 물을 길어 어디론가 실어갑니다. 가루다에게 접근하면 물방울 속에 탈 수 있습니다.,1798,,,0,0,f,f,f,f,f,f,t,,0,1,0,0,1,0,0,6,0,215,f,f,f,0,1,,f,f,f,f,f,f,f,0,,0,0,f,0,100,100,f,,5,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,t,f,,0,f,f,4836,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,10,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
4838,선박 와류,해상 난기류를 발생시켜 반경 50m 내의 감지된 적대상의 날틀을 모두 떨어뜨립니다,8643,,,120000,2000,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,t,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,t,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
4839,누이 여신을 만남(렉돌),"연출용 강화...
누워있습니다. 이동 입력이 들어오면 해제됩니다.
해제 시 주변 특정 npc에게 지정된 애니메이션을 출력하게 합니다.",773,457,,0,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,1292,f,t,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,912,3,,0,f,0.0,0,t,f,,f,0,360,f,f,100.0,t,f,f,,0,f,t,,f,3,,1.0,0,f,f,f,f,0,f,f,,48,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,3,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
4840,탈출,가까운 무덤으로 이동합니다.,8611,108,,30000,0,f,f,f,t,f,f,f,,0,1,0,0,1,0,0,0,0,96,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,47,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,3,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
4841,연료 주입,이동속도가 50% 증가합니다.,8637,,,300000,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,1338,f,f,f,0,1,,f,f,f,f,f,f,f,0,6981,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,t,f,f,f,f,f,f,f,t,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
4842,크라켄의 저주 숨김,크라켄의 저주 숨김,6877,,,7000,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,t,f,,0,f,f,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,3,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
4843,발묶임,끈적한 점액으로 인해 #{duration} 동안 발묶임 상태가됩니다,1830,,,6000,0,f,t,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,303,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,10,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,t,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
4844,지배자의 저주,신체를 부패시키는 저주가 #{duration} 동안 총 #{total_min_damage}~#{total_max_damage}의 지속 피해를줍니다,1939,,,6000,1000,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,1327,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
4845,온천 효과,온천에서의 따뜻한 기운으로 인해 약간의 최대 체력과 체력 회복 속도가 증가합니다.,773,,,30000,3000,f,f,f,f,f,f,f,,0,1,0,0,10,0,0,0,0,415,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,0,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,t,f,,3,f,f,,f,3,2,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
4846,고요한 바다의 수호자의 저주,"크라켄의 먹물이 당신을 휘감고 있습니다. 이동 속도 및 명중률이 감소하며, 은신 대상을 감지하는 능력이 감소됩니다",1347,,,0,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,t,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,t,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
4847,고요한 바다의 수호자의 축복,고요한 바다의 수호자의 축복,6863,,,0,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,t,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,3,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
4848,고요한 바다의 수호자의 은신,먹물 속으로 몸을 숨기고 기민하게 움직입니다.,1929,,,0,0,f,f,f,f,f,t,f,,0,1,0,0,1,0,0,0,0,1102,f,f,f,0,1,4847,f,f,t,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,t,t,,0,f,t,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,t,f,f,f,f,t,t,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,t,t,f,f,t,t,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
4850,희망찬 새해,정성이 가득 담긴 음식을 먹고 45분간 모든 능력치가 30 증가합니다. 이 효과는 죽어도 사라지지 않습니다.,773,,,2700000,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,75,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,49,5,f,0.0,0,f,f,,f,0,360,f,f,100.0,f,f,t,,0,f,f,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
4851,새로운 소망,정성이 가득 담긴 음식을 먹고 45분간 모든 능력치가 10 증가합니다. 이 효과는 죽어도 사라지지 않습니다.,773,,,2700000,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,75,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,49,3,f,0.0,0,f,f,,f,0,360,f,f,100.0,f,f,t,,0,f,f,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
4852,펫이 일어남,"해당 버프는 숨기으로 처리하겠습니다....
펫이 부상중에서 일어날 때 미끌어지는 것을 방지합니다.",8560,,,2670,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,t,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,3,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
4853,고백의 순간,상대방에게 사랑을 고백하세요!,6769,,,60000,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,1071,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,t,f,,0,f,f,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
4854,발렌타인 데이 초콜렛 효과,"30분간 힘과 민첩이 9만큼 증가하며, 시간이 지나면 점차 요리효과가 감소합니다.",5434,,,1800000,10000,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,75,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,49,1,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,t,,0,f,f,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
4855,사라지는 이모텍,이모텍이 사라집니다.,773,,,3000,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,779,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
4858,가벼운 발걸음,자신의 건축 비밀을 찾아낼 것만 같은 자를 느껴서 한달음에 달려갑니다.,6810,,,15000,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,1034,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,sprint,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
4859,바위의 그림자 갑옷,자신이 피해를 입은 마법 피해의 200%만큼 회복합니다.,798,,,60000,0,f,f,f,f,f,f,t,,0,1,0,0,1,0,0,0,0,1270,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,1,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,t,,f,3,,0.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
4860,거미 퇴치용 횃불 장착중,거미 퇴치용 횃불을 사용하여 가시등 새끼 거미를 태울 수 있습니다. 횃불은 일정 시간이 지나면 사라집니다.,1610,,,0,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,t,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
4861,용의 선상,"불법 프로그램 사용으로 의심되는 유저입니다.
총 5회 누적 시, '악성 유력 용의자'가되어
'집행자'에 의해 체포될 수 있습니다.

혐의를 풀기 위해서는
재판장을 찾아가거나,
마을의 집행자를 만나서 혐의가 없다는 걸 증명해야 합니다.

또는
집행자에게 체포를 당할 때, '재판 신청'을 통해
재판장에서 무죄를 직접 증명할 수도 있습니다.",8648,,,86400000,0,f,f,f,f,f,f,f,,0,4,0,0,5,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,f,f,f,,0,f,t,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,4947,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,t,f,f,f,,0,f,f,f,t,t
4862,용의 선상,"오토 프로그램으로 의심되는 유저입니다.
총 3회 누적 시, '악성 유력 용의자'로 변경되며
'악성 유력 용의자'는 '집행자'에 의해 체포될 수 있습니다.",1831,,,0,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
4863,악성 유력 용의자,"불법 프로그램 사용으로 의심되는 유저입니다.
'악성 유력 용의자'는 '집행자'에 의해 체포될 수 있으며 체포 시, '수감자'가 됩니다.

혐의를 풀기 위해서는
재판장을 찾아가거나,
마을의 집행자를 만나서 혐의가 없다는 걸 증명해야 합니다.

또는
집행자에게 체포를 당할 때, '재판 신청'을 통해
재판장에서 무죄를 직접 증명할 수도 있습니다.",8649,,,86400000,0,f,f,f,f,f,f,f,,0,1,0,0,3,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,942,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,f,f,f,,0,f,t,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,t,f,f,f,,0,f,f,f,t,t
4864,전차 지뢰 지역,전차 지뢰 지역,8560,,,500,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,t,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,3,,,f,f,t,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
4866,염력 제어,염력 제어를 당하고 있습니다.,1400,49,,5000,1000,f,f,f,t,f,f,f,,0,1,0,0,1,0,0,0,0,495,f,f,f,0,1,,f,f,f,f,f,f,f,0,7259,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,t,100.0,t,f,f,49,0,f,t,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,3,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
4867,주인 각인,"#{duration} 동안 소환물의 주인만 탑승할 수 있습니다.
기존에 탑승하고 있던 타인은 내리기 전까지는 계속 사용이 가능합니다.",1890,,,90000,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,t,,f,0,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,t,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
4868,수감자,"당신은 두더지거나 치명적인 죄를 지어 수감중인 상태 입니다. 전투 및 각종 행동에 제한이 있습니다.
",6269,,,36000000,0,f,f,f,f,f,f,f,,0,5,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,f,f,f,,0,f,t,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
4870,무료 체험,무료 체험 서비스 중에는 채광 및 금속 제련을 하실 수 없습니다.,6769,,,0,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,f,f,f,,0,f,t,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
