id,owner_id,owner_type,unit_attribute_id,unit_modifier_type_id,value,linear_level_bonus
19254,61,Slave,6,0,29870,0
19255,61,Slave,10,0,100,0
19256,2151,Buff,71,0,-900,0
19257,2151,Buff,66,0,300,0
19258,2151,Buff,54,0,2000,0
19259,2151,Buff,55,0,2000,0
19260,61,Slave,72,0,100,0
19261,61,Slave,8,0,2000000,0
19262,61,Slave,64,0,2000000,0
19264,4373,Npc,10,0,30,0
19265,4373,Npc,8,0,20000,0
19266,4373,Npc,64,0,20000,0
19267,4373,Npc,6,1,80,0
19268,8799,Npc,68,0,2000,0
19269,8793,Npc,68,0,2000,0
19270,4374,Npc,10,0,30,0
19271,4374,Npc,8,0,20000,0
19272,4374,Npc,64,0,20000,0
19273,4374,Npc,6,1,80,0
19274,4374,Npc,68,0,2000,0
19275,4373,Npc,68,0,2000,0
19277,62,Slave,8,0,5000000,0
19278,62,Slave,6,0,29870,0
19279,62,Slave,64,0,5000000,0
19285,8827,Npc,10,0,50,0
19286,18707,Item,0,0,2,0
19287,18707,Item,1,0,1,0
19288,18707,Item,2,0,2,0
19289,18707,Item,3,0,1,0
19290,18707,Item,4,0,2,0
19291,3140,Npc,10,0,30,0
19299,2300,Buff,52,0,300,0
19300,8826,Npc,10,0,50,0
19319,8778,Npc,33,1,-90,0
19324,8834,Npc,10,0,70,0
19325,8835,Npc,10,0,50,0
19327,2309,Buff,10,0,-50,0
19330,2313,Buff,6,0,830,0
19332,2314,Buff,7,0,920,0
19337,2315,Buff,51,0,10,0
19338,2315,Buff,52,0,10,0
19339,2315,Buff,53,0,10,0
19340,2220,Buff,56,0,-1000,0
19341,8850,Npc,10,0,30,0
19342,8850,Npc,8,0,20000,0
19343,8850,Npc,64,0,20000,0
19344,8850,Npc,68,0,2000,0
19345,8850,Npc,6,0,80,0
19346,545,Buff,56,0,-1000,0
19355,2323,Buff,74,0,500,0
19356,2325,Buff,10,0,-15,0
19357,2325,Buff,58,0,150,0
19358,2760,Npc,10,0,50,0
19359,2332,Buff,10,0,-100,0
19363,2320,Buff,7,0,1000,0
19364,2319,Buff,68,0,200,0
19365,2319,Buff,7,0,1000,0
19367,2333,Buff,67,0,25,0
19368,2335,Buff,67,0,50,0
19369,2336,Buff,67,0,25,0
19370,2336,Buff,6,0,330,0
19375,2337,Buff,67,0,50,0
19376,2337,Buff,6,0,550,0
19397,8837,Npc,10,0,50,0
19402,2343,Buff,54,0,-600,0
19403,2343,Buff,55,0,-600,0
19404,2343,Buff,10,0,-50,0
19423,8836,Npc,6,1,100,0
19424,8825,Npc,6,1,150,0
19425,8850,Npc,77,0,100,0
19426,8827,Npc,6,0,50,0
19427,1,Slave,10,0,100,0
19428,1,Slave,72,0,100,0
19429,1,Slave,64,0,21200,0
19440,2346,Buff,91,0,60000,0
19443,8837,Npc,6,1,150,0
19444,8837,Npc,7,1,100,0
19445,8837,Npc,67,0,20000,0
19446,8837,Npc,68,0,5000,0
19447,8837,Npc,64,0,200000,0
19448,8837,Npc,8,0,15000,0
19449,2354,Buff,64,0,832,0
19454,8842,Npc,10,0,70,0
19458,716,Buff,77,0,50,0
19459,716,Buff,82,0,50,0
19471,8697,Npc,51,0,1000,0
19472,8697,Npc,10,0,40,0
19475,2364,Buff,51,0,500,0
19479,2364,Buff,58,0,1000,0
19480,2367,Buff,80,0,50,0
19481,2367,Buff,85,0,50,0
19494,2272,Buff,51,1,-100,0
19495,2272,Buff,53,1,-100,0
19496,2272,Buff,52,1,-100,0
19498,1444,Npc,10,0,-25,0
19506,8859,Npc,10,1,-50,0
19507,2390,Buff,10,0,-50,0
19510,3492,Npc,6,1,-15,0
19511,3475,Npc,6,0,-30,0
19512,3594,Npc,6,1,-10,0
19513,4373,Npc,77,0,100,0
19514,4374,Npc,77,0,100,0
19515,8793,Npc,77,0,100,0
19516,8799,Npc,77,0,100,0
19517,2393,Buff,72,0,-100,0
19518,2393,Buff,10,0,-100,0
19522,8952,Npc,10,0,50,0
19523,8952,Npc,6,1,300,0
19524,8952,Npc,7,1,100,0
19525,8952,Npc,67,0,0,0
19526,8952,Npc,68,0,5000,0
19527,8952,Npc,64,0,200000,0
19528,8952,Npc,8,0,15000,0
19579,2862,Npc,6,1,-10,0
19580,2861,Npc,10,0,10,0
19581,2861,Npc,6,1,20,0
19582,2718,Npc,10,0,20,0
19583,2706,Npc,10,0,30,0
19584,2709,Npc,10,0,30,0
19585,2797,Npc,10,0,30,0
19586,2796,Npc,10,0,30,0
19599,2397,Buff,10,0,-50,0
19600,2397,Buff,54,0,-200,0
19601,2397,Buff,55,0,-200,0
19602,2397,Buff,71,0,200,0
19606,2761,Npc,77,0,50,0
19607,2789,Npc,79,0,200,0
19608,2790,Npc,81,0,200,0
19609,2791,Npc,81,0,200,0
19610,2792,Npc,77,0,200,0
19611,2793,Npc,81,0,200,0
19612,2794,Npc,77,0,200,0
19615,2401,Buff,10,0,-78,0
19619,1798,DamageEffect,77,0,1000,0
19626,2858,Npc,6,1,15,0
19630,2858,Npc,77,0,200,0
19631,2859,Npc,77,0,200,0
19635,2703,Npc,10,0,50,0
19636,2702,Npc,10,0,50,0
19637,2875,Npc,10,0,50,0
19652,2710,Npc,6,1,20,0
19653,2712,Npc,6,1,20,0
19654,2711,Npc,6,1,20,0
19655,2711,Npc,8,0,950,0
19656,2711,Npc,64,0,950,0
19657,2712,Npc,8,0,950,0
19658,2710,Npc,64,0,950,0
19659,2869,Npc,8,0,800,0
19660,2869,Npc,64,0,800,0
19696,2860,Npc,6,1,20,0
19705,2416,Buff,66,0,30,0
19710,8970,Npc,10,0,70,0
19711,8970,Npc,6,0,-10000,0
19713,1,Slave,74,0,4000,0
19718,2421,Buff,58,0,70,0
19726,2320,Buff,56,0,500,0
19730,2,Slave,8,0,21200,0
19731,2,Slave,6,0,37420,0
19732,2,Slave,10,0,100,0
19733,2,Slave,72,0,100,0
19734,2,Slave,64,0,21200,0
19740,60,Slave,6,0,2500,0
19741,60,Slave,8,0,10000,0
19742,60,Slave,64,0,10000,0
19746,95,Buff,94,0,50,0
19747,426,Buff,94,0,50,0
19748,427,Buff,94,0,50,0
19749,428,Buff,94,0,50,0
19750,429,Buff,94,0,50,0
19751,9174,Npc,6,0,1000,0
19758,2431,Buff,10,0,-40,0
19766,19362,Item,0,0,15,0
19767,19362,Item,1,0,15,0
19768,19362,Item,2,0,15,0
19769,19362,Item,3,0,15,0
19770,19362,Item,4,0,15,0
19771,63,Slave,6,0,100000,0
19772,63,Slave,10,0,100,0
19773,63,Slave,72,0,100,0
19774,63,Slave,8,0,2000000,0
19775,63,Slave,64,0,2000000,0
19776,2320,Buff,6,0,1000,0
19777,2321,Buff,51,0,10000,0
19778,2321,Buff,52,0,10000,0
19779,2321,Buff,53,0,10000,0
19790,15287,Item,2,0,2,0
19791,15287,Item,0,0,4,0
19792,15245,Item,2,0,2,0
19793,15245,Item,0,0,4,0
19794,2437,Buff,73,0,-1,0
19795,5595,Item,1,0,10,0
19796,5595,Item,2,0,11,0
19797,5595,Item,81,0,10,0
19798,5322,Item,2,0,3,0
19799,5323,Item,3,0,3,0
19800,5324,Item,0,0,5,0
19801,5332,Item,0,0,7,0
19802,5332,Item,1,0,6,0
19803,5333,Item,2,0,6,0
19804,5333,Item,3,0,7,0
19805,5334,Item,0,0,8,0
19806,5334,Item,1,0,7,0
19807,5335,Item,2,0,7,0
19808,5335,Item,3,0,8,0
19809,5336,Item,0,0,9,0
19810,5336,Item,1,0,8,0
19811,5336,Item,81,0,10,0
19812,5344,Item,2,0,10,0
19813,5344,Item,3,0,11,0
19814,5344,Item,77,0,10,0
19815,5345,Item,2,0,11,0
19816,5345,Item,4,0,10,0
19817,5345,Item,6,0,223,0
19818,5346,Item,0,0,12,0
19819,5346,Item,1,0,11,0
19820,5346,Item,81,0,10,0
19821,5347,Item,2,0,11,0
19822,5347,Item,3,0,12,0
19823,5347,Item,7,0,116,0
19824,5348,Item,2,0,12,0
19825,5348,Item,4,0,11,0
19826,5348,Item,6,0,243,0
19827,5356,Item,1,0,13,0
19828,5356,Item,3,0,11,0
19829,5356,Item,4,0,11,0
19830,5356,Item,81,0,10,0
19831,5357,Item,0,0,14,0
19832,5357,Item,1,0,12,0
19833,5357,Item,4,0,12,0
19834,5357,Item,81,0,10,0
19835,5358,Item,1,0,12,0
19836,5358,Item,2,0,14,0
19837,5358,Item,4,0,12,0
19838,5358,Item,7,0,140,0
19839,5359,Item,1,0,12,0
19840,5359,Item,3,0,14,0
19841,5359,Item,4,0,12,0
19842,5359,Item,6,0,306,0
19843,5360,Item,1,0,14,0
19844,5360,Item,3,0,12,0
19845,5360,Item,4,0,12,0
19846,5360,Item,81,0,10,0
19847,69,Slave,6,0,10000,0
19848,5368,Item,1,0,14,0
19849,5368,Item,3,0,16,0
19850,5368,Item,4,0,14,0
19851,5368,Item,6,0,349,0
19852,5369,Item,1,0,16,0
19853,5369,Item,3,0,14,0
19854,5369,Item,4,0,14,0
19855,5369,Item,81,0,10,0
19856,5370,Item,0,0,14,0
19857,5370,Item,2,0,16,0
19858,5370,Item,4,0,14,0
19859,5370,Item,33,0,8,0
19860,5371,Item,0,0,17,0
19861,5371,Item,1,0,15,0
19862,5371,Item,4,0,15,0
19863,5371,Item,81,0,10,0
19864,5372,Item,1,0,15,0
19865,5372,Item,2,0,17,0
19866,5372,Item,4,0,15,0
19867,5372,Item,77,0,20,0
19868,5380,Item,0,0,23,0
19869,5380,Item,1,0,17,0
19870,5380,Item,4,0,17,0
19871,5380,Item,81,0,10,0
19872,5381,Item,1,0,17,0
19873,5381,Item,2,0,23,0
19874,5381,Item,4,0,17,0
19875,5381,Item,77,0,20,0
19880,5383,Item,1,0,23,0
19881,5383,Item,3,0,17,0
19882,5383,Item,4,0,17,0
19883,5383,Item,86,0,10,0
19884,5384,Item,0,0,17,0
19885,5384,Item,2,0,23,0
19886,5384,Item,4,0,17,0
19887,5384,Item,33,0,14,0
19888,5385,Item,2,0,17,0
19889,5385,Item,3,0,17,0
19890,5385,Item,4,0,23,0
19891,5385,Item,7,0,270,0
19892,5387,Item,1,0,18,0
19893,5387,Item,2,0,25,0
19894,5387,Item,4,0,18,0
19895,5387,Item,7,0,282,0
19896,5388,Item,1,0,18,0
19897,5388,Item,3,0,25,0
19898,5388,Item,4,0,18,0
19899,5388,Item,6,0,659,0
19900,5389,Item,1,0,25,0
19901,5389,Item,3,0,18,0
19902,5389,Item,4,0,18,0
19903,5389,Item,81,0,10,0
19904,5390,Item,0,0,18,0
19905,5390,Item,2,0,25,0
19906,5390,Item,4,0,18,0
19907,5390,Item,33,0,15,0
19908,5391,Item,0,0,27,0
19909,5391,Item,1,0,19,0
19910,5391,Item,4,0,19,0
19911,5391,Item,81,0,10,0
19912,5392,Item,1,0,19,0
19913,5392,Item,2,0,27,0
19914,5392,Item,4,0,19,0
19915,5392,Item,77,0,20,0
19916,5386,Item,0,0,25,0
19917,5386,Item,1,0,18,0
19918,5386,Item,4,0,18,0
19919,5386,Item,81,0,10,0
19920,5393,Item,1,0,19,0
19921,5393,Item,3,0,27,0
19922,5393,Item,4,0,19,0
19923,5393,Item,6,0,693,0
19924,5394,Item,1,0,27,0
19925,5394,Item,3,0,19,0
19926,5394,Item,4,0,19,0
19927,5394,Item,86,0,10,0
19928,5395,Item,0,0,19,0
19929,5395,Item,2,0,27,0
19930,5395,Item,4,0,19,0
19931,5395,Item,33,0,16,0
19932,5396,Item,2,0,19,0
19933,5396,Item,3,0,19,0
19934,5396,Item,4,0,27,0
19935,5396,Item,7,0,294,0
19936,5397,Item,0,0,29,0
19937,5397,Item,1,0,20,0
19938,5397,Item,4,0,20,0
19939,5397,Item,81,0,10,0
19940,5398,Item,2,0,29,0
19941,5398,Item,4,0,20,0
19942,5398,Item,7,0,306,0
19943,5398,Item,1,0,20,0
19944,5399,Item,1,0,20,0
19945,5399,Item,3,0,29,0
19946,5399,Item,4,0,20,0
19947,5399,Item,6,0,728,0
19948,5400,Item,1,0,29,0
19949,5400,Item,3,0,20,0
19950,5400,Item,4,0,20,0
19951,5400,Item,81,0,10,0
19952,5401,Item,0,0,20,0
19953,5401,Item,2,0,29,0
19954,5401,Item,4,0,20,0
19955,5401,Item,33,0,17,0
19956,5402,Item,0,0,32,0
19957,5402,Item,1,0,21,0
19958,5402,Item,4,0,21,0
19959,5402,Item,81,0,10,0
19960,5403,Item,1,0,21,0
19961,5403,Item,2,0,32,0
19962,5403,Item,4,0,21,0
19963,5403,Item,77,0,20,0
19964,5404,Item,1,0,21,0
19965,5404,Item,3,0,32,0
19966,5404,Item,4,0,21,0
19967,5404,Item,6,0,746,0
19968,5405,Item,1,0,32,0
19969,5405,Item,3,0,21,0
19970,5405,Item,4,0,21,0
19971,5405,Item,86,0,30,0
19972,5406,Item,0,0,21,0
19973,5406,Item,2,0,32,0
19974,5406,Item,4,0,21,0
19975,5406,Item,33,0,17,0
19976,5407,Item,2,0,21,0
19977,5407,Item,3,0,21,0
19978,5407,Item,4,0,32,0
19979,5407,Item,7,0,312,0
19980,5408,Item,1,0,32,0
19981,5408,Item,2,0,21,0
19982,5408,Item,3,0,21,0
19983,5408,Item,57,0,440,0
19984,70,Slave,8,0,2000,0
19985,70,Slave,6,0,2000,0
19987,2445,Buff,58,0,150,0
19989,2446,Buff,58,0,180,0
19997,2460,Buff,20,1,-100,0
19998,2460,Buff,21,1,-100,0
19999,2460,Buff,22,1,-100,0
20000,2460,Buff,59,1,-100,0
20001,2460,Buff,60,1,-100,0
20003,2463,Buff,10,0,-20,0
20004,2463,Buff,54,0,-200,0
20005,2463,Buff,55,0,-200,0
20006,2463,Buff,71,0,200,0
20009,822,DamageEffect,77,0,400,0
20011,2466,Buff,88,0,-70,0
20014,676,Npc,6,1,5000,0
20015,676,Npc,34,1,-80,0
20016,676,Npc,33,1,-80,0
20017,676,Npc,35,1,-80,0
20018,2482,Buff,10,0,-20,0
20019,2482,Buff,54,0,-200,0
20020,2482,Buff,55,0,-200,0
20021,2482,Buff,71,0,200,0
20022,2486,Buff,10,0,-40,0
20028,2490,Buff,64,0,-50,0
20029,2493,Buff,54,0,-600,0
20030,2493,Buff,55,0,-600,0
20031,2493,Buff,10,0,-50,0
20032,2495,Buff,10,0,-40,0
20033,1007,Npc,51,0,200,0
20040,8938,Npc,6,1,-20,0
20041,2506,Buff,0,1,-5,0
20042,2506,Buff,1,1,-5,0
20043,2506,Buff,2,1,-5,0
20044,2506,Buff,3,1,-5,0
20046,2506,Buff,4,1,-5,0
20051,509,Buff,8,1,-50,0
20079,9206,Npc,77,0,150,0
20080,9207,Npc,6,1,10,0
20081,9206,Npc,10,0,15,0
20082,9208,Npc,6,1,-10,0
20083,9208,Npc,64,0,280,0
20084,9209,Npc,82,0,5,0
20085,9210,Npc,6,1,20,0
20086,9210,Npc,77,0,10,0
20087,9210,Npc,22,1,5,0
20095,2308,Buff,8,1,-50,0
20105,2511,Buff,10,0,-20,0
20106,2511,Buff,54,0,-200,0
20107,2511,Buff,55,0,-200,0
20108,2511,Buff,71,0,200,0
20111,9212,Npc,79,0,5,0
20112,9212,Npc,84,0,5,0
20113,9213,Npc,10,0,10,0
20114,9215,Npc,10,0,5,0
20116,9216,Npc,84,0,5,0
20117,9217,Npc,79,0,5,0
20118,9218,Npc,6,1,10,0
20119,9218,Npc,51,0,-100,0
20120,9218,Npc,52,0,100,0
20121,9219,Npc,64,0,935,0
20122,9219,Npc,6,1,-10,0
20123,9221,Npc,10,0,10,0
20124,9221,Npc,64,0,280,0
20125,9221,Npc,86,0,50,0
20126,9222,Npc,10,0,5,0
20127,9223,Npc,6,1,-10,0
20128,9223,Npc,51,0,50,0
20129,9223,Npc,77,0,50,0
20130,9224,Npc,10,0,5,0
20131,9225,Npc,64,0,280,0
20132,9226,Npc,6,1,50,0
20134,9228,Npc,6,1,-10,0
20137,2513,Buff,51,0,500,0
20139,2513,Buff,52,0,500,0
20140,2513,Buff,58,0,500,0
20141,9231,Npc,6,1,10,0
20142,9231,Npc,80,0,50,0
20143,9231,Npc,77,0,50,0
20144,9233,Npc,10,0,10,0
20145,9239,Npc,6,1,10,0
20147,9241,Npc,6,1,40,0
20149,2515,Buff,10,0,-80,0
20150,2515,Buff,54,0,-500,0
20151,2515,Buff,55,0,-500,0
20153,2517,Buff,10,0,-40,0
20154,961,Npc,10,0,30,0
20159,2521,Buff,58,0,-500,0
20160,2521,Buff,51,0,-500,0
20161,9226,Npc,10,0,15,0
20162,9231,Npc,10,0,15,0
20163,2529,Buff,8,1,-50,0
20164,986,Npc,6,1,-80,0
20170,8940,Npc,10,0,100,0
20173,2501,Buff,10,0,-30,0
20186,2546,Buff,51,0,-500,0
20187,2546,Buff,52,0,-500,0
20188,2546,Buff,53,0,-500,0
20189,9210,Npc,10,0,15,0
20191,2548,Buff,54,0,200,0
20203,9234,Npc,6,1,30,0
20204,1229,Npc,6,1,-10,0
20207,2559,Buff,33,0,20000,0
20208,2559,Buff,35,0,20000,0
20210,2559,Buff,10,0,200,0
20211,2559,Buff,64,0,10000,0
20213,9241,Npc,10,0,20,0
20215,2566,Buff,10,0,-30,0
20216,2568,Buff,10,0,200,0
20227,5607,Item,0,0,11,0
20228,5607,Item,2,0,11,0
20229,5607,Item,4,0,13,0
20230,5607,Item,81,0,10,0
20231,5599,Item,1,0,11,0
20232,5599,Item,3,0,12,0
20233,5599,Item,7,0,116,0
20248,72,Slave,8,0,2000,0
20249,72,Slave,6,0,2000,0
20266,9206,Npc,6,1,15,0
20284,2581,Buff,68,0,10,0
20290,2582,Buff,35,0,3000,0
20291,2582,Buff,33,0,3000,0
20292,2583,Buff,10,0,5,0
20303,5809,Item,1,0,20,0
20304,5809,Item,2,0,29,0
20305,5809,Item,4,0,20,0
20306,5809,Item,7,0,306,0
20311,9444,Npc,66,0,70,0
20314,2590,Buff,0,0,2,0
20315,2590,Buff,1,0,2,0
20316,2590,Buff,2,0,2,0
20317,2590,Buff,3,0,2,0
20318,2590,Buff,4,0,2,0
20331,5382,Item,1,0,17,0
20332,5382,Item,3,0,23,0
20333,5382,Item,4,0,17,0
20334,5382,Item,6,0,624,0
20335,2595,Buff,10,0,-50,0
20337,2597,Buff,10,0,-30,0
20338,2597,Buff,54,0,-30,0
20339,2597,Buff,55,0,-30,0
20340,2596,Buff,58,0,-200,0
20344,2600,Buff,54,0,-500,0
20345,2600,Buff,55,0,-500,0
20346,2600,Buff,10,0,-50,0
20347,2604,Buff,10,0,30,0
20348,2606,Buff,10,0,100,0
20349,9240,Npc,64,0,1330,0
20350,1774,Buff,10,0,50,0
20351,2608,Buff,51,0,10,0
20353,2609,Buff,51,0,100,0
20355,1371,Npc,67,0,1000000,0
20356,1371,Npc,6,0,1000000,0
20357,2610,Buff,81,0,20,0
20361,2626,Buff,10,0,100,0
20363,1374,Npc,6,0,-10000,0
20364,1373,Npc,6,1,-90,0
20365,1373,Npc,51,0,-900,0
20366,2626,Buff,54,0,100,0
20368,2627,Buff,51,0,-50,0
20369,2627,Buff,52,0,-50,0
20375,2631,Buff,74,0,100,0
20376,2627,Buff,53,0,-50,0
20380,2637,Buff,1,0,20,0
20381,2638,Buff,3,0,20,0
20382,2639,Buff,0,0,20,0
20383,9812,Npc,6,0,-1450,0
20388,9812,Npc,10,0,30,0
20389,2646,Buff,8,1,-50,0
20390,9451,Npc,6,0,100000,0
20391,9416,Npc,6,0,100000,0
20392,2627,Buff,8,0,-50,0
20401,4663,Item,2,0,1,0
20402,4663,Item,3,0,1,0
20403,73,Slave,10,0,100,0
20404,73,Slave,72,0,100,0
20405,73,Slave,6,0,10000,0
20407,2665,Buff,6,0,300,0
20408,2665,Buff,7,0,300,0
20411,9796,Npc,10,0,30,0
20412,9796,Npc,54,0,300,0
20413,9796,Npc,55,0,300,0
20414,2543,Buff,51,0,80,0
20415,2544,Buff,10,0,-30,0
20421,2669,Buff,51,1,50,0
20424,2662,Buff,11,0,10000,0
20425,9061,Npc,10,0,-99,0
20426,9061,Npc,66,0,-99,0
20430,2687,Buff,10,0,-30,0
20431,2547,Buff,8,1,-10,0
20433,968,Npc,8,1,-10,0
20434,1008,Npc,10,0,20,0
20435,972,Npc,8,1,10,0
20436,8923,Npc,51,0,200,0
20437,8923,Npc,8,1,-30,0
20438,985,Npc,51,0,300,0
20439,985,Npc,8,1,-30,0
20440,964,Npc,10,0,10,0
20441,1056,Npc,10,0,10,0
20442,1030,Npc,79,0,200,0
20443,1031,Npc,79,0,200,0
20444,1031,Npc,84,0,200,0
20445,1031,Npc,88,0,200,0
20446,1030,Npc,83,0,200,0
20447,1030,Npc,88,0,200,0
20448,1032,Npc,79,0,200,0
20449,1032,Npc,88,0,200,0
20450,1032,Npc,84,0,200,0
20451,1030,Npc,6,1,-20,0
20452,1031,Npc,6,1,-20,0
20453,1032,Npc,6,1,-20,0
20458,1033,Npc,79,1,200,0
20459,1033,Npc,84,0,200,0
20460,1033,Npc,88,0,200,0
20461,1033,Npc,6,1,-20,0
20462,1041,Npc,79,0,200,0
20463,1041,Npc,84,0,200,0
20464,1041,Npc,88,0,200,0
20465,1041,Npc,6,1,-20,0
20466,963,Npc,6,1,-20,0
20467,1120,Npc,8,1,-10,0
20468,1120,Npc,10,1,200,0
20469,8925,Npc,6,1,-20,0
20470,8925,Npc,79,0,200,0
20471,8925,Npc,84,0,200,0
20472,8925,Npc,88,0,200,0
20473,1040,Npc,6,1,-20,0
20474,1040,Npc,79,0,200,0
20475,1040,Npc,84,0,200,0
20476,1040,Npc,88,0,200,0
20477,8926,Npc,6,1,-20,0
20478,8926,Npc,79,0,200,0
20479,8926,Npc,84,0,200,0
20480,8926,Npc,88,0,200,0
20481,8927,Npc,6,1,-20,0
20482,8927,Npc,79,0,200,0
20483,8927,Npc,84,0,200,0
20484,8927,Npc,88,0,200,0
20485,9357,Npc,10,0,500,0
20487,987,Npc,6,1,10,0
20488,9810,Npc,10,0,30,0
20491,9357,Npc,6,1,-10,0
20494,2694,Buff,51,0,100,0
20495,2694,Buff,10,0,100,0
20496,2693,Buff,51,0,10,0
20498,2675,Buff,10,0,38,40
20499,2699,Buff,10,0,100,0
20500,1007,Npc,8,1,-20,0
20501,2702,Buff,58,0,50,0
20504,2720,Buff,51,0,500,0
20505,2720,Buff,52,0,500,0
20506,2720,Buff,58,0,500,0
20507,128,Buff,10,0,-50,0
20508,2723,Buff,10,0,-30,0
20509,2726,Buff,10,0,-40,0
20512,2731,Buff,58,0,1000,0
20513,2662,Buff,33,0,10000,0
20515,2737,Buff,10,0,200,0
20516,2662,Buff,58,0,-900,0
20517,2739,Buff,78,0,-700,0
20518,2739,Buff,83,0,-700,0
20519,2746,Buff,10,0,50,0
20526,2748,Buff,66,0,50,0
20530,9797,Npc,10,0,30,0
20532,9809,Npc,10,0,30,0
20533,9814,Npc,10,0,30,0
20534,9831,Npc,10,0,30,0
20536,9838,Npc,10,0,30,0
20537,9839,Npc,10,0,30,0
20538,9840,Npc,10,0,30,0
20539,9844,Npc,10,0,30,0
20540,9845,Npc,10,0,30,0
20541,9857,Npc,10,0,30,0
20542,8923,Npc,10,0,30,0
20543,2664,Buff,10,0,-80,0
20544,9830,Npc,10,0,300,0
20545,8933,Npc,10,0,20,0
20550,2642,Buff,6,0,300,0
20551,2642,Buff,7,0,300,0
20555,9368,Npc,10,0,25,0
20556,9369,Npc,10,0,10,0
20557,9370,Npc,10,0,10,0
20559,19976,Item,1,0,18,0
20560,19976,Item,2,0,25,0
20561,19976,Item,4,0,18,0
20562,19976,Item,7,0,282,0
20563,19978,Item,3,0,4,0
20564,19978,Item,4,0,4,0
20565,19984,Item,0,0,2,0
20566,19984,Item,1,0,2,0
20567,19984,Item,2,0,1,0
20568,9377,Npc,10,0,10,0
20569,2643,Buff,73,0,-80,0
20570,9392,Npc,10,0,15,0
20571,828,Buff,10,0,-45,0
20572,828,Buff,51,0,-200,0
20573,828,Buff,52,0,-200,0
20574,828,Buff,53,0,-200,0
20575,8944,Npc,10,0,30,0
20576,989,Npc,10,0,30,0
20577,1013,Npc,10,0,30,0
20578,1070,Npc,10,0,30,0
20579,2763,Buff,10,0,-30,0
20580,2763,Buff,51,0,-100,0
20581,2763,Buff,52,0,-100,0
20582,2763,Buff,53,0,-100,0
20583,8939,Npc,10,0,40,0
20584,8932,Npc,10,0,30,0
20585,972,Npc,10,0,20,0
20586,985,Npc,10,0,30,0
20587,8942,Npc,10,0,30,0
20588,965,Npc,10,0,30,0
20589,969,Npc,10,0,30,0
20590,1058,Npc,10,0,30,0
20591,8924,Npc,10,0,30,0
20592,962,Npc,10,0,30,0
20593,1012,Npc,10,0,30,0
20594,966,Npc,10,0,30,0
20595,987,Npc,10,0,15,0
20596,1003,Npc,10,0,50,0
20597,9406,Npc,10,0,10,0
20598,1251,Npc,10,0,10,0
20600,2765,Buff,10,0,-33,0
20601,2765,Buff,51,0,-120,0
20602,2765,Buff,52,0,-120,0
20603,2765,Buff,53,0,-120,0
20604,2766,Buff,10,0,-36,0
20605,2766,Buff,51,0,-140,0
20606,2766,Buff,52,0,-140,0
20607,2766,Buff,53,0,-140,0
20608,2767,Buff,10,0,-39,0
20609,2767,Buff,51,0,-160,0
20610,2767,Buff,52,0,-160,0
20611,2767,Buff,53,0,-160,0
20612,2768,Buff,10,0,-42,0
20613,2768,Buff,51,0,-180,0
20614,2768,Buff,52,0,-180,0
20615,2768,Buff,53,0,-180,0
20616,9829,Npc,6,0,-5000,0
20617,1009,Npc,10,0,30,0
20618,1004,Npc,10,0,30,0
20619,9357,Npc,10,0,20,0
20620,9358,Npc,10,0,20,0
20621,1007,Npc,10,0,10,0
20622,1033,Npc,10,0,20,0
20623,1099,Npc,10,0,10,0
20624,8943,Npc,10,0,15,0
20625,2769,Buff,0,1,5,0
20627,2770,Buff,10,0,-15,0
20628,2770,Buff,58,0,150,0
20630,149,DamageEffect,17,1,-25,0
20631,9404,Npc,10,0,10,0
20632,9405,Npc,10,0,10,0
20633,9418,Npc,10,0,10,0
20634,9419,Npc,10,0,10,0
20635,2778,Buff,10,0,-80,0
20637,9438,Npc,10,0,10,0
20638,9439,Npc,10,0,10,0
20639,9440,Npc,10,0,10,0
20640,9368,Npc,6,1,-15,0
20641,9368,Npc,79,0,200,0
20642,9368,Npc,84,0,200,0
20643,9368,Npc,77,0,200,0
20644,9369,Npc,6,1,10,0
20645,9369,Npc,79,0,-100,0
20646,9369,Npc,84,0,-100,0
20647,9369,Npc,8,0,-654,0
20648,9370,Npc,6,1,10,0
20649,9370,Npc,79,0,-100,0
20650,9370,Npc,84,0,-100,0
20651,9370,Npc,8,0,-654,0
20652,9371,Npc,8,0,-654,0
20653,9371,Npc,64,0,967,0
20654,9373,Npc,6,1,-10,0
20655,9373,Npc,64,0,-654,0
20656,9373,Npc,8,0,967,0
20657,9373,Npc,82,0,100,0
20658,9377,Npc,6,1,-10,0
20659,9377,Npc,79,0,100,0
20660,9377,Npc,84,0,100,0
20661,9377,Npc,8,0,967,0
20662,9377,Npc,77,0,100,0
20663,9378,Npc,6,1,10,0
20664,9378,Npc,79,0,-200,0
20665,9378,Npc,84,0,-200,0
20666,9378,Npc,8,0,967,0
20667,9378,Npc,64,0,-654,0
20668,9378,Npc,77,0,200,0
20669,9384,Npc,79,0,-200,0
20670,9384,Npc,84,0,-200,0
20671,9384,Npc,8,0,967,0
20672,9384,Npc,64,0,967,0
20673,9386,Npc,79,0,100,0
20674,9386,Npc,84,0,100,0
20675,9386,Npc,77,0,-200,0
20679,9388,Npc,6,1,10,0
20680,9388,Npc,79,0,-100,0
20681,9388,Npc,84,0,-100,0
20682,9388,Npc,64,0,967,0
20683,9388,Npc,86,0,100,0
20684,9390,Npc,6,1,-10,0
20685,9390,Npc,79,0,100,0
